trial_id,fault_loc,fault_type,delta_I,delta_dc,delta_tau,delta_phi,OC_conv,OC_sambp,OC_veto,87B_A_conv,87B_A_sambp,87B_A_veto,87L_conv,87L_sambp,87L_veto,87B_B_conv,87B_B_sambp,87B_B_veto,87T_conv,87T_sambp,87T_veto
3833,transformer_hv,ag,0.05013,0.08191,-0.16938,-0.21471,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3834,transformer_hv,ag,-0.05153,-0.18534,-0.14841,-0.6653,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3835,transformer_hv,ag,-0.0266,-0.11631,0.02756,0.40839,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3836,transformer_hv,ag,-0.14785,0.22216,-0.13874,-0.52247,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3837,transformer_hv,ag,0.09833,-0.20037,-0.18571,-0.49961,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3838,transformer_hv,ag,0.05034,-0.08758,-0.16061,-0.54867,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3839,transformer_hv,ag,-0.03328,-0.12769,-0.08217,0.2742,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3840,transformer_hv,ag,0.06856,-0.12074,0.10017,-0.59743,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3841,transformer_hv,ag,-0.1008,-0.16997,0.07503,-0.6463,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3842,transformer_hv,ag,-0.0943,-0.04903,0.08299,0.54994,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3843,transformer_hv,ag,-0.18533,0.13838,-0.11446,-0.07905,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3844,transformer_hv,ag,0.00459,-0.16484,0.15865,-0.5266,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3845,transformer_hv,ag,0.06275,0.04139,0.1662,-0.17065,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3846,transformer_hv,ag,-0.07068,0.02896,-0.16494,0.0617,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3847,transformer_hv,ag,-0.19906,0.13513,-0.12463,0.54781,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3848,transformer_hv,ag,-0.18542,-0.19186,0.16525,-0.71709,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3849,transformer_hv,ag,0.05318,0.28641,0.07464,0.01688,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3850,transformer_hv,ag,-0.1458,-0.18662,-0.10347,0.75603,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3851,transformer_hv,ag,0.17169,0.09803,-0.08368,0.77491,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3852,transformer_hv,ag,-0.08554,-0.09569,-0.12841,-0.61673,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3853,transformer_hv,ag,-0.00633,0.24125,0.05421,-0.14344,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3854,transformer_hv,ag,-0.15928,-0.00353,-0.09548,0.32473,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3855,transformer_hv,ag,-0.15073,0.10423,-0.00016,0.52917,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3856,transformer_hv,ag,-0.00298,-0.08315,-0.03861,-0.06736,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3857,transformer_hv,ag,0.01119,0.0885,0.02531,0.10657,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3858,transformer_hv,ag,0.11508,-0.15378,0.15538,0.09547,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3859,transformer_hv,ag,-0.04551,0.03542,-0.02377,-0.31849,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3860,transformer_hv,ag,-0.06218,-0.25406,0.12745,-0.23788,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3861,transformer_hv,ag,0.05451,0.08002,-0.07413,0.45995,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3862,transformer_hv,ag,-0.1275,0.05799,-0.10826,0.41079,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3863,transformer_hv,ag,-0.17909,-0.21443,0.08434,0.424,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3864,transformer_hv,ag,-0.15999,0.23921,-0.04359,0.01634,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3865,transformer_hv,ag,-0.02107,-0.06111,0.17971,0.1118,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3866,transformer_hv,ag,0.14123,-0.07653,-0.14777,-0.44453,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3867,transformer_hv,ag,0.08071,0.12196,-0.04494,0.17372,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3868,transformer_hv,ag,-0.04864,-0.1089,-0.06298,0.32203,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3869,transformer_hv,ag,0.06207,-0.24813,0.16705,0.01957,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3870,transformer_hv,ag,-0.12869,0.0983,-0.15023,-0.61045,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3871,transformer_hv,ag,0.12395,-0.29799,0.06409,-0.4349,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3872,transformer_hv,ag,-0.11183,0.0565,0.04188,0.44728,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3873,transformer_hv,ag,0.14091,0.27027,-0.11092,0.53582,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3874,transformer_hv,ag,-0.07247,0.04485,0.10477,0.11786,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3875,transformer_hv,ag,0.01597,-0.15776,-0.03496,0.25343,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3876,transformer_hv,ag,-0.1498,-0.15919,-0.10111,0.14351,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3877,transformer_hv,ag,-0.08756,-0.09852,0.10135,-0.45166,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3878,transformer_hv,ag,0.10713,0.21264,0.13338,-0.38825,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3879,transformer_hv,ag,-0.12337,-0.23394,-0.00521,-0.00374,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3880,transformer_hv,ag,-0.18494,0.00809,0.09503,0.35582,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3881,transformer_hv,ag,-0.01829,-0.18196,0.05262,-0.52561,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3882,transformer_hv,ag,0.0279,0.08122,-0.06835,0.29752,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3883,transformer_hv,ag,-0.03347,0.27415,0.19657,-0.56978,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3884,transformer_hv,ag,0.04609,0.09403,-0.02205,0.71352,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3885,transformer_hv,ag,-0.15759,0.15016,0.04035,0.49228,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3886,transformer_hv,ag,0.07503,0.15731,-0.11231,-0.14061,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3887,transformer_hv,ag,0.06841,-0.14149,-0.1313,-0.25657,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3888,transformer_hv,ag,-0.02071,-0.14707,-0.03414,0.63164,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3889,transformer_hv,ag,0.15892,-0.18343,0.19332,-0.39713,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3890,transformer_hv,ag,0.02056,0.19788,0.08538,0.03746,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3891,transformer_hv,ag,0.17609,0.27098,-0.16614,-0.27578,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3892,transformer_hv,ag,-0.15668,0.192,-0.15845,0.56585,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3893,transformer_hv,ag,0.05001,-0.23024,-0.10752,-0.37625,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3894,transformer_hv,ag,0.08463,-0.19257,-0.19982,0.46406,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3895,transformer_hv,ag,-0.18864,0.24897,-0.01233,0.02069,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3896,transformer_hv,ag,-0.11966,0.05822,-0.10713,-0.36888,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3897,transformer_hv,ag,-0.06689,0.21117,0.18635,-0.29217,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3898,transformer_hv,ag,0.11346,0.19036,0.07366,-0.36737,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3899,transformer_hv,ag,0.03812,0.07364,0.12012,-0.05366,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3900,transformer_hv,ag,-0.16506,0.00055,0.06083,0.6207,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3901,transformer_hv,ag,0.06293,-0.22151,-0.14039,-0.14044,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3902,transformer_hv,ag,-0.13701,0.13186,-0.11267,0.66657,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3903,transformer_hv,ag,0.12743,-0.20019,-0.16314,-0.3831,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3904,transformer_hv,ag,-0.15553,-0.04198,0.04041,-0.42984,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3905,transformer_hv,ag,0.01854,-0.17895,0.02573,-0.09001,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3906,transformer_hv,ag,0.09952,0.09592,0.15075,-0.09761,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3907,transformer_hv,ag,-0.12985,0.0322,-0.06325,0.24032,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3908,transformer_hv,ag,-0.03415,-0.22967,-0.0198,-0.04449,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3909,transformer_hv,ag,-0.11652,-0.08357,0.03577,-0.48246,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3910,transformer_hv,ag,-0.17595,-0.20425,-0.12515,-0.72233,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3911,transformer_hv,ag,0.0668,0.19643,0.02739,-0.03715,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3912,transformer_hv,ag,0.01673,-0.21938,-0.18747,-0.01362,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3913,transformer_hv,ag,0.04846,-0.27621,0.13415,-0.181,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3914,transformer_hv,ag,-0.11093,-0.02955,-0.01045,-0.72169,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3915,transformer_hv,ag,-0.14739,-0.01567,-0.07985,0.14508,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3916,transformer_hv,ag,0.06122,0.05902,-0.13356,0.07289,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3917,transformer_hv,ag,-0.17629,0.06791,-0.15671,-0.44803,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3918,transformer_hv,ag,0.1654,-0.05673,0.11065,-0.39868,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3919,transformer_hv,ag,-0.10092,-0.1559,0.05085,0.13052,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3920,transformer_hv,ag,0.17046,0.14655,-0.19036,-0.31949,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3921,transformer_hv,ag,0.18994,0.2321,0.08552,0.53468,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3922,transformer_hv,ag,-0.10085,0.16133,0.00763,-0.3099,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3923,transformer_hv,ag,-0.15673,-0.18068,0.13652,-0.76639,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3924,transformer_hv,ag,0.0478,0.05324,0.18671,0.35632,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3925,transformer_hv,ag,-0.05592,-0.13618,-0.00143,0.31315,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3926,transformer_hv,ag,-0.05957,-0.06177,-0.00937,-0.3684,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3927,transformer_hv,ag,-0.01097,-0.21825,-0.01249,-0.31521,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3928,transformer_hv,ag,0.09047,0.24772,-0.00597,-0.20477,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3929,transformer_hv,ag,0.15284,-0.03921,-0.16931,-0.27889,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3930,transformer_hv,ag,-0.04293,0.01447,0.13303,-0.73534,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3931,transformer_hv,ag,0.04629,0.15164,-0.06945,-0.46076,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3932,transformer_hv,ag,0.07506,0.22605,0.01832,0.58461,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3933,transformer_hv,ag,0.02622,-0.14921,-0.18577,0.71267,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3934,transformer_hv,ag,0.02227,0.07604,-0.14471,0.6378,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3935,transformer_hv,ag,0.00685,0.1998,0.13879,-0.47631,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3936,transformer_hv,ag,0.17913,-0.14505,-0.1842,0.10788,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3937,transformer_hv,ag,-0.0812,-0.15616,-0.05246,-0.65722,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3938,transformer_hv,ag,0.03858,0.08206,-0.1211,0.02981,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3939,transformer_hv,ag,0.02711,0.0102,-0.02817,0.59197,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3940,transformer_hv,ag,-0.01329,0.17527,0.12667,-0.01502,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3941,transformer_hv,ag,-0.13791,-0.0685,0.03771,0.09032,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3942,transformer_hv,ag,0.11853,0.02301,0.16499,-0.22888,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3943,transformer_hv,ag,0.02328,0.07731,-0.01718,0.23872,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3944,transformer_hv,ag,-0.08461,-0.16207,0.01088,-0.59142,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3945,transformer_hv,ag,-0.02461,0.09116,0.09689,-0.17762,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3946,transformer_hv,ag,0.01589,-0.18749,-0.10787,0.28993,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3947,transformer_hv,ag,-0.14767,-0.02082,0.05331,-0.23215,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3948,transformer_hv,ag,-0.01831,-0.08846,-0.1405,0.22578,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3949,transformer_hv,ag,0.10334,0.22959,-0.0006,-0.42855,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3950,transformer_hv,ag,-0.19506,-0.15829,-0.12512,-0.68704,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3951,transformer_hv,ag,-0.03968,0.17087,-0.0641,-0.45334,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3952,transformer_hv,ag,0.14396,0.00069,0.08558,-0.06592,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3953,transformer_hv,ag,0.17042,0.24689,-0.05165,0.53303,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3954,transformer_hv,ag,0.15305,0.2794,-0.08431,0.3833,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3955,transformer_hv,ag,-0.1868,0.08766,-0.00067,0.1411,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3956,transformer_hv,ag,0.12043,0.02734,0.02288,0.56219,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3957,transformer_hv,ag,0.17056,0.0074,0.06007,0.76262,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3958,transformer_hv,ag,-0.03792,0.19019,0.01632,0.67462,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3959,transformer_hv,ag,-0.18182,0.03511,0.08549,0.14419,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3960,transformer_hv,ag,0.00269,0.29941,-0.03229,-0.54139,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3961,transformer_hv,ag,0.04033,-0.14404,0.11163,-0.58101,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3962,transformer_hv,ag,-0.17078,-0.13341,0.08815,0.10179,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3963,transformer_hv,ag,-0.06274,0.0641,-0.07846,0.05389,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3964,transformer_hv,ag,0.16716,0.21194,-0.05869,0.16115,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3965,transformer_hv,ag,-0.05944,-0.1497,-0.05228,-0.65447,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3966,transformer_hv,ag,-0.13759,-0.24836,0.14881,0.1032,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3967,transformer_hv,ag,0.0597,0.0432,-0.05496,0.76748,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3968,transformer_hv,ag,-0.09328,0.17005,0.16412,-0.18377,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3969,transformer_hv,ag,0.17408,-0.12568,-0.14304,0.45404,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3970,transformer_hv,ag,0.13019,0.05097,0.02907,0.67822,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3971,transformer_hv,ag,-0.15373,-0.02436,-0.03711,0.34189,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3972,transformer_hv,ag,0.15971,0.19371,-0.10557,0.69606,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3973,transformer_hv,ag,0.17709,0.26764,-0.04901,-0.23224,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3974,transformer_hv,ag,-0.01095,0.01801,-0.19571,-0.48672,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3975,transformer_hv,ag,-0.05457,0.06951,-0.03271,-0.52356,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3976,transformer_hv,ag,-0.09401,-0.23431,-0.02549,-0.71907,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3977,transformer_hv,ag,0.1508,0.26333,-0.00577,0.19245,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3978,transformer_hv,ag,0.11542,0.08133,0.0428,-0.62099,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3979,transformer_hv,ag,0.17212,0.25283,0.02612,-0.29743,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3980,transformer_hv,ag,0.07939,0.17577,-0.01347,0.74284,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3981,transformer_hv,ag,-0.02072,0.06136,-0.00952,0.47297,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3982,transformer_hv,ag,-0.12694,-0.04961,0.03372,-0.18778,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3983,transformer_hv,ag,-0.01975,-0.12681,-0.03702,0.42045,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3984,transformer_hv,ag,0.15629,-0.04734,0.01217,0.31341,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3985,transformer_hv,ag,0.03788,0.10992,0.1665,0.53882,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3986,transformer_hv,ag,0.0878,0.16129,0.16895,0.46997,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3987,transformer_hv,ag,0.15811,0.20239,-0.18126,0.02591,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3988,transformer_hv,ag,-0.03144,-0.19864,-0.03059,0.64201,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3989,transformer_hv,ag,0.00959,0.23907,0.00107,0.57673,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3990,transformer_hv,ag,0.04495,-0.0634,-0.11657,0.35716,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3991,transformer_hv,ag,0.04897,0.0665,-0.13521,-0.36448,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3992,transformer_hv,ag,0.05468,0.29373,0.09162,0.33147,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3993,transformer_hv,ag,0.00108,-0.10763,-0.1619,0.03265,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3994,transformer_hv,ag,-0.17451,0.05569,-0.01932,0.04009,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3995,transformer_hv,ag,-0.18584,-0.21372,-0.01065,0.40389,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3996,transformer_hv,ag,-0.12124,-0.18494,-0.13736,-0.64376,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3997,transformer_hv,ag,0.01766,0.12554,0.02112,0.14644,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3998,transformer_hv,ag,-0.02225,-3e-05,0.01451,0.00901,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3999,transformer_hv,ag,-0.03431,-0.05071,0.05894,0.4951,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4000,bus_C_load,3ph,0.01012,-0.17733,0.10501,-0.66215,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4001,bus_C_load,3ph,-0.07405,-0.23544,-0.03864,0.42865,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4002,bus_C_load,3ph,-0.16116,-0.28351,-0.19774,0.29598,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4003,bus_C_load,3ph,-0.03813,-0.02335,0.0728,0.76552,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4004,bus_C_load,3ph,-0.10431,-0.26972,-0.00264,0.02658,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4005,bus_C_load,3ph,-0.03547,0.17902,-0.08375,0.34489,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4006,bus_C_load,3ph,-0.16807,-0.09351,0.17976,-0.52121,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4007,bus_C_load,3ph,0.19604,-0.2603,0.18317,-0.54281,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4008,bus_C_load,3ph,-0.0713,-0.11761,0.03783,0.09749,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4009,bus_C_load,3ph,0.12226,0.25502,-0.05736,-0.41283,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4010,bus_C_load,3ph,0.02785,0.07855,-0.03349,0.01959,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4011,bus_C_load,3ph,0.15937,-0.13397,0.0985,-0.53757,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4012,bus_C_load,3ph,0.17367,0.11991,-0.18957,0.18716,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4013,bus_C_load,3ph,0.17033,-0.10774,-0.00193,0.04895,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4014,bus_C_load,3ph,-0.05794,0.20816,-0.00626,0.57896,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4015,bus_C_load,3ph,-0.02332,-0.14309,-0.16545,0.09138,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4016,bus_C_load,3ph,-0.16194,-0.20891,-0.16338,-0.19194,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4017,bus_C_load,3ph,-0.14876,0.0133,-0.08639,-0.55494,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4018,bus_C_load,3ph,0.13902,-0.06639,0.05589,-0.09782,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4019,bus_C_load,3ph,0.17585,0.06462,0.01502,-0.61292,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4020,bus_C_load,3ph,-0.04506,0.27704,0.01874,0.06141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4021,bus_C_load,3ph,-0.01269,0.09277,0.03631,0.51381,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4022,bus_C_load,3ph,-0.19276,0.24633,-0.07796,-0.69084,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4023,bus_C_load,3ph,-0.08203,0.23568,0.10013,-0.30236,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4024,bus_C_load,3ph,0.01039,-0.01423,0.18824,-0.15939,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4025,bus_C_load,3ph,-0.09683,-0.17538,0.12735,-0.73387,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4026,bus_C_load,3ph,0.0499,0.28393,-0.07324,0.14181,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4027,bus_C_load,3ph,-0.121,0.2365,-0.01272,0.48335,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4028,bus_C_load,3ph,-0.08153,0.24023,-0.12816,-0.03847,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4029,bus_C_load,3ph,0.1773,0.12955,0.0858,-0.51919,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4030,bus_C_load,3ph,0.14882,0.12272,-0.14921,-0.40647,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4031,bus_C_load,3ph,-0.12607,-0.08782,-0.02776,0.4275,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4032,bus_C_load,3ph,0.03791,-0.17063,0.1277,-0.04223,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4033,bus_C_load,3ph,0.01231,0.10212,-0.02279,-0.61225,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4034,bus_C_load,3ph,0.18201,0.25364,0.10646,-0.51744,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4035,bus_C_load,3ph,0.17605,-0.07923,0.078,-0.66031,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4036,bus_C_load,3ph,-0.04261,0.16053,-0.15596,0.12704,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4037,bus_C_load,3ph,-0.05847,-0.05518,0.15706,-0.44309,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4038,bus_C_load,3ph,0.04354,-0.23897,-0.10879,0.4809,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4039,bus_C_load,3ph,0.04342,-0.08155,-0.0836,0.15984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4040,bus_C_load,3ph,0.05004,-0.26143,-0.00172,0.06779,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4041,bus_C_load,3ph,0.10031,-0.09777,-0.02379,0.58874,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4042,bus_C_load,3ph,0.19428,0.27045,-0.09496,0.52552,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4043,bus_C_load,3ph,-0.17834,0.02235,0.08566,-0.30005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4044,bus_C_load,3ph,-0.01383,0.14434,0.08018,0.29027,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
