feeder,fault_bus,alpha,Rx,snrI,observation,n_real_obs,rmse_alpha_pct_proper,rmse_alpha_pct_dual,rmse_Rx_pct_proper,rmse_Rx_pct_dual,consistency_ratio,geary_hinkley_valid
IEEE_34,bus_16,0.5,5000.0,20.0,diagonal,6,70786.5910374948,70786.5910374948,1395.4181191077892,1395.4181191077896,1.0,1
IEEE_34,bus_16,0.5,5000.0,30.0,full,18,7223.751096393982,7223.751096393982,109.6118593941044,109.61185939410443,1.0,1
IEEE_34,bus_16,0.5,5000.0,30.0,upper,12,8563.105134173871,8563.105134173871,135.87035272987276,135.87035272987276,1.0,1
IEEE_34,bus_16,0.5,5000.0,30.0,diagonal,6,22384.685547734505,22384.685547734505,441.26995446487416,441.26995446487416,1.0,1
IEEE_34,bus_16,0.5,5000.0,40.0,full,18,2284.3506714743526,2284.3506714743526,34.66231342514939,34.66231342514939,1.0,1
IEEE_34,bus_16,0.5,5000.0,40.0,upper,12,2707.891606747118,2707.891606747118,42.96597811168745,42.96597811168745,1.0,1
IEEE_34,bus_16,0.5,5000.0,40.0,diagonal,6,7078.659103749483,7078.659103749483,139.54181191077902,139.54181191077902,1.0,1
IEEE_34,bus_16,0.5,5000.0,50.0,full,18,722.3751096393981,722.3751096393981,10.961185939410441,10.961185939410441,1.0,1
IEEE_34,bus_16,0.5,5000.0,50.0,upper,12,856.310513417387,856.310513417387,13.587035272987274,13.587035272987274,1.0,1
IEEE_34,bus_16,0.5,5000.0,50.0,diagonal,6,2238.468554773451,2238.468554773451,44.12699544648743,44.12699544648743,1.0,1
IEEE_34,bus_16,0.5,5000.0,inf,full,18,1.0858615023219087e-146,nan,2.093511942705934e-148,nan,nan,1
IEEE_34,bus_16,0.5,5000.0,inf,upper,12,1.1851860561811746e-146,nan,2.30964267527807e-148,nan,nan,1
IEEE_34,bus_16,0.5,5000.0,inf,diagonal,6,1.3306008622809754e-146,nan,2.6229638646411583e-148,nan,nan,1
IEEE_34,bus_19,0.5,100.0,20.0,full,18,632.904625722832,632.904625722832,7.089382471869817,7.089382471869817,1.0,1
IEEE_34,bus_19,0.5,100.0,20.0,upper,12,771.68328760277,771.68328760277,9.162030279130049,9.162030279130049,1.0,1
IEEE_34,bus_19,0.5,100.0,20.0,diagonal,6,1887.644104617398,1887.644104617398,30.715598658423335,30.715598658423335,1.0,1
IEEE_34,bus_19,0.5,100.0,30.0,full,18,200.14201589405417,200.14201589405417,2.241859581518321,2.2418595815183204,1.0,1
IEEE_34,bus_19,0.5,100.0,30.0,upper,12,244.027682111153,244.027682111153,2.8972883673479215,2.8972883673479206,1.0,1
IEEE_34,bus_19,0.5,100.0,30.0,diagonal,6,596.925478238014,596.9254782380142,9.713125145622996,9.713125145623,0.9999999999999996,1
IEEE_34,bus_19,0.5,100.0,40.0,full,18,63.29046257228321,63.29046257228321,0.7089382471869817,0.7089382471869817,1.0,1
IEEE_34,bus_19,0.5,100.0,40.0,upper,12,77.168328760277,77.168328760277,0.9162030279130048,0.9162030279130048,1.0,1
IEEE_34,bus_19,0.5,100.0,40.0,diagonal,6,188.76441046173977,188.76441046173977,3.071559865842333,3.071559865842333,1.0,1
IEEE_34,bus_19,0.5,100.0,50.0,full,18,20.01420158940541,20.01420158940541,0.22418595815183207,0.22418595815183207,1.0,1
IEEE_34,bus_19,0.5,100.0,50.0,upper,12,24.4027682111153,24.402768211115298,0.28972883673479205,0.28972883673479205,1.0000000000000002,1
IEEE_34,bus_19,0.5,100.0,50.0,diagonal,6,59.69254782380142,59.69254782380141,0.9713125145623,0.9713125145622997,1.0000000000000002,1
IEEE_34,bus_19,0.5,100.0,inf,full,18,2.86759756831175e-148,nan,4.5007900508229685e-150,nan,nan,1
IEEE_34,bus_19,0.5,100.0,inf,upper,12,3.0958832602560052e-148,nan,4.9436337372766e-150,nan,nan,1
IEEE_34,bus_19,0.5,100.0,inf,diagonal,6,3.422464904575355e-148,nan,5.568472232627913e-150,nan,nan,1
IEEE_34,bus_19,0.5,500.0,20.0,full,18,3126.525960281475,3126.525960281475,33.302845059461085,33.302845059461085,1.0000000000000002,1
IEEE_34,bus_19,0.5,500.0,20.0,upper,12,3802.355930607347,3802.355930607347,42.79191274250332,42.79191274250331,1.0,1
IEEE_34,bus_19,0.5,500.0,20.0,diagonal,6,9852.01741053399,9852.017410533992,150.5786961389308,150.57869613893084,0.9999999999999999,1
IEEE_34,bus_19,0.5,500.0,30.0,full,18,988.6943198134599,988.6943198134597,10.531284295158265,10.531284295158265,1.0000000000000002,1
IEEE_34,bus_19,0.5,500.0,30.0,upper,12,1202.410521536836,1202.410521536836,13.531990970149284,13.531990970149284,1.0000000000000002,1
IEEE_34,bus_19,0.5,500.0,30.0,diagonal,6,3115.4814564921558,3115.4814564921558,47.617164689742346,47.617164689742346,1.0,1
IEEE_34,bus_19,0.5,500.0,40.0,full,18,312.6525960281475,312.6525960281475,3.3302845059461084,3.330284505946108,1.0,1
IEEE_34,bus_19,0.5,500.0,40.0,upper,12,380.2355930607347,380.2355930607347,4.279191274250331,4.279191274250331,1.0000000000000002,1
IEEE_34,bus_19,0.5,500.0,40.0,diagonal,6,985.2017410533989,985.2017410533989,15.05786961389308,15.05786961389308,1.0,1
IEEE_34,bus_19,0.5,500.0,50.0,full,18,98.86943198134598,98.86943198134598,1.0531284295158265,1.0531284295158265,1.0,1
IEEE_34,bus_19,0.5,500.0,50.0,upper,12,120.24105215368361,120.24105215368361,1.3531990970149281,1.3531990970149281,1.0,1
IEEE_34,bus_19,0.5,500.0,50.0,diagonal,6,311.5481456492155,311.5481456492155,4.761716468974234,4.761716468974234,1.0,1
IEEE_34,bus_19,0.5,500.0,inf,full,18,1.502437462360127e-147,nan,2.2172661308418095e-149,nan,nan,1
IEEE_34,bus_19,0.5,500.0,inf,upper,12,1.6378690448690614e-147,nan,2.4580100998263427e-149,nan,nan,1
IEEE_34,bus_19,0.5,500.0,inf,diagonal,6,1.8395537899738227e-147,nan,2.811474241546245e-149,nan,nan,1
IEEE_34,bus_19,0.5,1000.0,20.0,full,18,6244.052680147216,6244.052680147215,66.09024758914335,66.09024758914335,1.0000000000000002,1
IEEE_34,bus_19,0.5,1000.0,20.0,upper,12,7590.977765179332,7590.977765179332,84.8540532438446,84.8540532438446,1.0,1
IEEE_34,bus_19,0.5,1000.0,20.0,diagonal,6,19825.23064361965,19825.23064361965,300.590999979011,300.590999979011,1.0,1
IEEE_34,bus_19,0.5,1000.0,30.0,full,18,1974.5428299344035,1974.5428299344037,20.899571350614515,20.89957135061451,0.9999999999999998,1
IEEE_34,bus_19,0.5,1000.0,30.0,upper,12,2400.4779405661493,2400.477940566149,26.833207694774803,26.833207694774803,1.0000000000000002,1
IEEE_34,bus_19,0.5,1000.0,30.0,diagonal,6,6269.2883972004,6269.2883972004,95.05522040813003,95.05522040813003,1.0000000000000002,1
IEEE_34,bus_19,0.5,1000.0,40.0,full,18,624.4052680147215,624.4052680147215,6.609024758914335,6.609024758914335,1.0,1
IEEE_34,bus_19,0.5,1000.0,40.0,upper,12,759.0977765179332,759.0977765179332,8.48540532438446,8.48540532438446,1.0,1
IEEE_34,bus_19,0.5,1000.0,40.0,diagonal,6,1982.5230643619648,1982.5230643619648,30.059099997901093,30.059099997901093,1.0,1
IEEE_34,bus_19,0.5,1000.0,50.0,full,18,197.45428299344036,197.45428299344036,2.089957135061451,2.089957135061451,1.0,1
IEEE_34,bus_19,0.5,1000.0,50.0,upper,12,240.0477940566149,240.0477940566149,2.68332076947748,2.68332076947748,1.0,1
IEEE_34,bus_19,0.5,1000.0,50.0,diagonal,6,626.9288397200402,626.9288397200401,9.505522040813004,9.505522040813004,1.0000000000000002,1
IEEE_34,bus_19,0.5,1000.0,inf,full,18,3.023693719735539e-147,nan,4.427328990839757e-149,nan,nan,1
IEEE_34,bus_19,0.5,1000.0,inf,upper,12,3.300771368206793e-147,nan,4.914435571131905e-149,nan,nan,1
IEEE_34,bus_19,0.5,1000.0,inf,diagonal,6,3.715766584077884e-147,nan,5.6336966187786885e-149,nan,nan,1
IEEE_34,bus_19,0.5,2000.0,20.0,full,18,12479.193255709119,12479.193255709119,131.6685449083244,131.66854490832438,1.0,1
IEEE_34,bus_19,0.5,2000.0,20.0,upper,12,15168.267338461155,15168.267338461155,168.9825314798828,168.98253147988277,1.0,1
IEEE_34,bus_19,0.5,2000.0,20.0,diagonal,6,39775.03095129148,39775.03095129148,600.6497965957358,600.6497965957358,1.0,1
IEEE_34,bus_19,0.5,2000.0,30.0,full,18,3946.267404945285,3946.267404945285,41.63724981104712,41.63724981104713,1.0,1
IEEE_34,bus_19,0.5,2000.0,30.0,upper,12,4796.627294787739,4796.627294787739,53.43696842575333,53.43696842575333,1.0,1
IEEE_34,bus_19,0.5,2000.0,30.0,diagonal,6,12577.969180977487,12577.969180977485,189.94214333593757,189.94214333593754,1.0000000000000002,1
IEEE_34,bus_19,0.5,2000.0,40.0,full,18,1247.9193255709117,1247.9193255709117,13.16685449083244,13.16685449083244,1.0,1
IEEE_34,bus_19,0.5,2000.0,40.0,upper,12,1516.8267338461153,1516.8267338461153,16.898253147988278,16.898253147988278,1.0,1
IEEE_34,bus_19,0.5,2000.0,40.0,diagonal,6,3977.503095129149,3977.5030951291506,60.06497965957359,60.06497965957361,0.9999999999999997,1
IEEE_34,bus_19,0.5,2000.0,50.0,full,18,394.6267404945285,394.6267404945285,4.163724981104713,4.163724981104712,1.0,1
IEEE_34,bus_19,0.5,2000.0,50.0,upper,12,479.6627294787739,479.6627294787738,5.343696842575332,5.343696842575332,1.0000000000000002,1
IEEE_34,bus_19,0.5,2000.0,50.0,diagonal,6,1257.7969180977493,1257.796918097749,18.99421433359376,18.994214333593764,1.0000000000000002,1
IEEE_34,bus_19,0.5,2000.0,inf,full,18,6.066500855955023e-147,nan,8.847642335597045e-149,nan,nan,1
IEEE_34,bus_19,0.5,2000.0,inf,upper,12,6.627040772066259e-147,nan,9.827622309135957e-149,nan,nan,1
IEEE_34,bus_19,0.5,2000.0,inf,diagonal,6,7.469059710185611e-147,nan,1.127888463809209e-148,nan,nan,1
IEEE_34,bus_19,0.5,5000.0,20.0,full,18,31184.66939578309,31184.66939578309,328.406108456788,328.406108456788,1.0,1
IEEE_34,bus_19,0.5,5000.0,20.0,upper,12,37900.15682157733,37900.15682157733,421.3712547275195,421.3712547275195,1.0,1
IEEE_34,bus_19,0.5,5000.0,20.0,diagonal,6,99626.99939897077,99626.99939897079,1500.8526857053992,1500.8526857053992,0.9999999999999999,1
IEEE_34,bus_19,0.5,5000.0,30.0,full,18,9861.458337002141,9861.458337002141,103.85113002357345,103.85113002357345,1.0,1
IEEE_34,bus_19,0.5,5000.0,30.0,upper,12,11985.08192337522,11985.081923375223,133.24929054619545,133.24929054619545,0.9999999999999999,1
IEEE_34,bus_19,0.5,5000.0,30.0,diagonal,6,31504.82345489738,31504.823454897392,474.61129192098974,474.61129192098986,0.9999999999999997,1
IEEE_34,bus_19,0.5,5000.0,40.0,full,18,3118.46693957831,3118.4669395783094,32.8406108456788,32.8406108456788,1.0000000000000002,1
IEEE_34,bus_19,0.5,5000.0,40.0,upper,12,3790.0156821577334,3790.0156821577334,42.137125472751954,42.137125472751954,1.0,1
IEEE_34,bus_19,0.5,5000.0,40.0,diagonal,6,9962.69993989708,9962.699939897077,150.08526857053994,150.08526857053988,1.0000000000000002,1
IEEE_34,bus_19,0.5,5000.0,50.0,full,18,986.1458337002139,986.1458337002139,10.385113002357345,10.385113002357345,1.0,1
IEEE_34,bus_19,0.5,5000.0,50.0,upper,12,1198.5081923375221,1198.5081923375221,13.324929054619544,13.324929054619544,1.0,1
IEEE_34,bus_19,0.5,5000.0,50.0,diagonal,6,3150.4823454897387,3150.4823454897387,47.46112919209899,47.46112919209899,1.0,1
IEEE_34,bus_19,0.5,5000.0,inf,full,18,1.519514193869089e-146,nan,2.2108728006844168e-148,nan,nan,1
IEEE_34,bus_19,0.5,5000.0,inf,upper,12,1.6606202158245918e-146,nan,2.4567443057361262e-148,nan,nan,1
IEEE_34,bus_19,0.5,5000.0,inf,diagonal,6,1.872961273625774e-146,nan,2.821503039818681e-148,nan,nan,1
IEEE_34,bus_22,0.5,100.0,20.0,full,18,649.1503379683829,649.1503379683828,6.990099676775114,6.990099676775114,1.0000000000000002,1
IEEE_34,bus_22,0.5,100.0,20.0,upper,12,797.1311376812343,797.1311376812342,9.152641982154263,9.152641982154263,1.0000000000000002,1
IEEE_34,bus_22,0.5,100.0,20.0,diagonal,6,1920.4701735531862,1920.4701735531862,32.32212988435743,32.32212988435743,1.0,1
IEEE_34,bus_22,0.5,100.0,30.0,full,18,205.27936118481708,205.27936118481708,2.2104636050216153,2.2104636050216153,1.0,1
IEEE_34,bus_22,0.5,100.0,30.0,upper,12,252.07499889139714,252.07499889139714,2.8943195271685664,2.894319527168566,1.0,1
IEEE_34,bus_22,0.5,100.0,30.0,diagonal,6,607.3059926846934,607.3059926846933,10.221154926236428,10.221154926236428,1.0000000000000002,1
IEEE_34,bus_22,0.5,100.0,40.0,full,18,64.9150337968383,64.91503379683829,0.6990099676775116,0.6990099676775116,1.0000000000000002,1
IEEE_34,bus_22,0.5,100.0,40.0,upper,12,79.71311376812343,79.71311376812343,0.9152641982154264,0.9152641982154264,1.0,1
IEEE_34,bus_22,0.5,100.0,40.0,diagonal,6,192.04701735531867,192.04701735531867,3.232212988435744,3.2322129884357436,1.0,1
IEEE_34,bus_22,0.5,100.0,50.0,full,18,20.52793611848171,20.52793611848171,0.22104636050216153,0.22104636050216153,1.0,1
IEEE_34,bus_22,0.5,100.0,50.0,upper,12,25.20749988913972,25.20749988913972,0.28943195271685657,0.28943195271685657,1.0,1
IEEE_34,bus_22,0.5,100.0,50.0,diagonal,6,60.730599268469334,60.73059926846932,1.022115492623643,1.0221154926236429,1.0000000000000002,1
IEEE_34,bus_22,0.5,100.0,inf,full,18,2.9208879354123973e-148,nan,4.6867386845434547e-150,nan,nan,1
IEEE_34,bus_22,0.5,100.0,inf,upper,12,3.1528401943476164e-148,nan,5.175011296365923e-150,nan,nan,1
IEEE_34,bus_22,0.5,100.0,inf,diagonal,6,3.4917389420650504e-148,nan,5.876198193380808e-150,nan,nan,1
IEEE_34,bus_22,0.5,500.0,20.0,full,18,3170.1902876732097,3170.1902876732097,32.59780773026867,32.59780773026867,1.0,1
IEEE_34,bus_22,0.5,500.0,20.0,upper,12,3890.2623734622493,3890.2623734622493,42.49071833033963,42.49071833033963,1.0,1
IEEE_34,bus_22,0.5,500.0,20.0,diagonal,6,9864.633051310808,9864.633051310808,156.34479705158853,156.3447970515885,1.0,1
IEEE_34,bus_22,0.5,500.0,30.0,full,18,1002.5021925191759,1002.5021925191759,10.308331915589273,10.308331915589273,1.0,1
IEEE_34,bus_22,0.5,500.0,30.0,upper,12,1230.208979579329,1230.208979579329,13.436744934054008,13.436744934054008,1.0,1
IEEE_34,bus_22,0.5,500.0,30.0,diagonal,6,3119.4708723918798,3119.4708723918798,49.440565899979745,49.440565899979745,1.0,1
IEEE_34,bus_22,0.5,500.0,40.0,full,18,317.0190287673209,317.0190287673209,3.259780773026867,3.259780773026867,1.0,1
IEEE_34,bus_22,0.5,500.0,40.0,upper,12,389.02623734622495,389.02623734622495,4.2490718330339625,4.2490718330339625,1.0,1
IEEE_34,bus_22,0.5,500.0,40.0,diagonal,6,986.4633051310805,986.4633051310805,15.634479705158846,15.634479705158846,1.0,1
IEEE_34,bus_22,0.5,500.0,50.0,full,18,100.2502192519176,100.25021925191757,1.0308331915589273,1.0308331915589273,1.0000000000000002,1
IEEE_34,bus_22,0.5,500.0,50.0,upper,12,123.02089795793287,123.02089795793287,1.3436744934054006,1.3436744934054006,1.0,1
IEEE_34,bus_22,0.5,500.0,50.0,diagonal,6,311.94708723918785,311.94708723918774,4.944056589997972,4.944056589997971,1.0000000000000002,1
IEEE_34,bus_22,0.5,500.0,inf,full,18,1.5081738706869764e-147,nan,2.2817009460493477e-149,nan,nan,1
IEEE_34,bus_22,0.5,500.0,inf,upper,12,1.641427143518674e-147,nan,2.5388022988735123e-149,nan,nan,1
IEEE_34,bus_22,0.5,500.0,inf,diagonal,6,1.8429914514666393e-147,nan,2.920851819472024e-149,nan,nan,1
IEEE_34,bus_22,0.5,1000.0,20.0,full,18,6321.934967079452,6321.934967079451,64.62943967365439,64.62943967365439,1.0000000000000002,1
IEEE_34,bus_22,0.5,1000.0,20.0,upper,12,7757.036634220969,7757.036634220969,84.19156911502522,84.19156911502522,1.0,1
IEEE_34,bus_22,0.5,1000.0,20.0,diagonal,6,19807.415211043728,19807.415211043728,311.519312124225,311.51931212422494,1.0,1
IEEE_34,bus_22,0.5,1000.0,30.0,full,18,1999.1713715432666,1999.1713715432666,20.437623326919717,20.437623326919717,1.0,1
IEEE_34,bus_22,0.5,1000.0,30.0,upper,12,2452.990365750469,2452.990365750469,26.623711818696645,26.623711818696638,1.0,1
IEEE_34,bus_22,0.5,1000.0,30.0,diagonal,6,6263.654662756294,6263.654662756294,98.51105614414573,98.51105614414573,1.0,1
IEEE_34,bus_22,0.5,1000.0,40.0,full,18,632.1934967079451,632.1934967079451,6.462943967365438,6.462943967365438,1.0,1
IEEE_34,bus_22,0.5,1000.0,40.0,upper,12,775.703663422097,775.703663422097,8.419156911502522,8.419156911502522,1.0,1
IEEE_34,bus_22,0.5,1000.0,40.0,diagonal,6,1980.7415211043729,1980.7415211043729,31.1519312124225,31.1519312124225,1.0,1
IEEE_34,bus_22,0.5,1000.0,50.0,full,18,199.91713715432667,199.91713715432667,2.0437623326919723,2.0437623326919714,1.0,1
IEEE_34,bus_22,0.5,1000.0,50.0,upper,12,245.29903657504687,245.29903657504687,2.6623711818696645,2.6623711818696636,1.0,1
IEEE_34,bus_22,0.5,1000.0,50.0,diagonal,6,626.3654662756292,626.3654662756289,9.85110561441457,9.851105614414568,1.0000000000000002,1
IEEE_34,bus_22,0.5,1000.0,inf,full,18,3.029526214548335e-147,nan,4.548960145130031e-149,nan,nan,1
IEEE_34,bus_22,0.5,1000.0,inf,upper,12,3.30098021931037e-147,nan,5.066935255592077e-149,nan,nan,1
IEEE_34,bus_22,0.5,1000.0,inf,diagonal,6,3.7135958763270466e-147,nan,5.840354908859052e-149,nan,nan,1
IEEE_34,bus_22,0.5,2000.0,20.0,full,18,12625.50382923706,12625.50382923706,128.69645431438684,128.69645431438684,1.0,1
IEEE_34,bus_22,0.5,2000.0,20.0,upper,12,15490.649848667827,15490.649848667828,167.5980618596248,167.5980618596248,0.9999999999999998,1
IEEE_34,bus_22,0.5,2000.0,20.0,diagonal,6,39695.30620292617,39695.30620292617,621.8938444934031,621.8938444934031,1.0,1
IEEE_34,bus_22,0.5,2000.0,30.0,full,18,3992.5348707566677,3992.5348707566677,40.6973922421266,40.6973922421266,1.0,1
IEEE_34,bus_22,0.5,2000.0,30.0,upper,12,4898.573595793296,4898.573595793296,52.99916069062096,52.99916069062096,1.0,1
IEEE_34,bus_22,0.5,2000.0,30.0,diagonal,6,12552.758001905673,12552.75800190567,196.66010114377167,196.66010114377158,1.0000000000000002,1
IEEE_34,bus_22,0.5,2000.0,40.0,full,18,1262.5503829237057,1262.5503829237057,12.869645431438684,12.869645431438684,1.0,1
IEEE_34,bus_22,0.5,2000.0,40.0,upper,12,1549.0649848667829,1549.0649848667829,16.75980618596248,16.759806185962482,1.0,1
IEEE_34,bus_22,0.5,2000.0,40.0,diagonal,6,3969.5306202926154,3969.5306202926154,62.18938444934029,62.18938444934029,1.0,1
IEEE_34,bus_22,0.5,2000.0,50.0,full,18,399.25348707566684,399.25348707566684,4.06973922421266,4.06973922421266,1.0,1
IEEE_34,bus_22,0.5,2000.0,50.0,upper,12,489.8573595793296,489.8573595793296,5.299916069062096,5.299916069062096,1.0,1
IEEE_34,bus_22,0.5,2000.0,50.0,diagonal,6,1255.2758001905675,1255.2758001905675,19.666010114377166,19.666010114377166,1.0,1
IEEE_34,bus_22,0.5,2000.0,inf,full,18,6.072449592334923e-147,nan,9.083635788834485e-149,nan,nan,1
IEEE_34,bus_22,0.5,2000.0,inf,upper,12,6.620421746355696e-147,nan,1.012345341602247e-148,nan,nan,1
IEEE_34,bus_22,0.5,2000.0,inf,diagonal,6,7.455421166100065e-147,nan,1.1679887763882027e-148,nan,nan,1
IEEE_34,bus_22,0.5,5000.0,20.0,full,18,31536.259735656477,31536.259735656477,320.9003315283269,320.9003315283269,1.0,1
IEEE_34,bus_22,0.5,5000.0,20.0,upper,12,38691.50606823291,38691.50606823291,417.82130675972604,417.82130675972604,1.0,1
IEEE_34,bus_22,0.5,5000.0,20.0,diagonal,6,99360.88464228911,99360.88464228906,1553.0409061247224,1553.040906124722,1.0000000000000004,1
IEEE_34,bus_22,0.5,5000.0,30.0,full,18,9972.640964733404,9972.640964733404,101.47759495326547,101.47759495326547,1.0,1
IEEE_34,bus_22,0.5,5000.0,30.0,upper,12,12235.328527784222,12235.328527784222,132.1266984308641,132.1266984308641,1.0,1
IEEE_34,bus_22,0.5,5000.0,30.0,diagonal,6,31420.670579887814,31420.670579887814,491.11465627658663,491.11465627658663,1.0,1
IEEE_34,bus_22,0.5,5000.0,40.0,full,18,3153.625973565648,3153.625973565648,32.09003315283269,32.09003315283269,1.0,1
IEEE_34,bus_22,0.5,5000.0,40.0,upper,12,3869.150606823291,3869.150606823291,41.78213067597262,41.78213067597262,1.0,1
IEEE_34,bus_22,0.5,5000.0,40.0,diagonal,6,9936.088464228907,9936.088464228907,155.3040906124722,155.3040906124722,1.0,1
IEEE_34,bus_22,0.5,5000.0,50.0,full,18,997.2640964733405,997.2640964733405,10.147759495326548,10.147759495326548,1.0,1
IEEE_34,bus_22,0.5,5000.0,50.0,upper,12,1223.5328527784227,1223.5328527784225,13.212669843086411,13.212669843086411,1.0000000000000002,1
IEEE_34,bus_22,0.5,5000.0,50.0,diagonal,6,3142.0670579887815,3142.0670579887815,49.11146562765867,49.11146562765867,1.0,1
IEEE_34,bus_22,0.5,5000.0,inf,full,18,1.5201391628182167e-146,nan,2.268781857568945e-148,nan,nan,1
IEEE_34,bus_22,0.5,5000.0,inf,upper,12,1.6579013833381234e-146,nan,2.5293247281411676e-148,nan,nan,1
IEEE_34,bus_22,0.5,5000.0,inf,diagonal,6,1.8681401393761672e-146,nan,2.9198967050140698e-148,nan,nan,1
IEEE_34,bus_25,0.5,100.0,20.0,full,18,926.0165709198487,926.0165709198487,6.841256215491864,6.841256215491864,1.0,1
IEEE_34,bus_25,0.5,100.0,20.0,upper,12,1162.8191503580967,1162.8191503580967,9.130352187140849,9.130352187140849,1.0,1
IEEE_34,bus_25,0.5,100.0,20.0,diagonal,6,2831.616327833124,2831.616327833124,33.25987660728376,33.25987660728376,1.0,1
IEEE_34,bus_25,0.5,100.0,30.0,full,18,292.83215151655645,292.8321515165565,2.163395169773799,2.163395169773799,0.9999999999999999,1
IEEE_34,bus_25,0.5,100.0,30.0,upper,12,367.71570219933847,367.71570219933847,2.8872708750865006,2.8872708750865006,1.0,1
IEEE_34,bus_25,0.5,100.0,30.0,diagonal,6,895.4357055674712,895.4357055674711,10.517696477517031,10.51769647751703,1.0000000000000002,1
IEEE_34,bus_25,0.5,100.0,40.0,full,18,92.60165709198486,92.60165709198486,0.6841256215491863,0.6841256215491863,1.0,1
IEEE_34,bus_25,0.5,100.0,40.0,upper,12,116.28191503580969,116.28191503580969,0.9130352187140848,0.9130352187140848,1.0,1
IEEE_34,bus_25,0.5,100.0,40.0,diagonal,6,283.16163278331226,283.16163278331226,3.3259876607283747,3.3259876607283747,1.0,1
IEEE_34,bus_25,0.5,100.0,50.0,full,18,29.28321515165565,29.28321515165565,0.21633951697737996,0.21633951697737996,1.0,1
IEEE_34,bus_25,0.5,100.0,50.0,upper,12,36.77157021993386,36.77157021993385,0.2887270875086501,0.28872708750865006,1.0000000000000002,1
IEEE_34,bus_25,0.5,100.0,50.0,diagonal,6,89.54357055674707,89.54357055674707,1.0517696477517027,1.0517696477517027,1.0,1
IEEE_34,bus_25,0.5,100.0,inf,full,18,4.346102695925503e-148,nan,4.834201526348062e-150,nan,nan,1
IEEE_34,bus_25,0.5,100.0,inf,upper,12,4.676989565672615e-148,nan,5.337851930186294e-150,nan,nan,1
IEEE_34,bus_25,0.5,100.0,inf,diagonal,6,5.158052516001556e-148,nan,6.058290265971405e-150,nan,nan,1
IEEE_34,bus_25,0.5,500.0,20.0,full,18,4695.267101937057,4695.267101937057,31.787057846145046,31.787057846145046,1.0,1
IEEE_34,bus_25,0.5,500.0,20.0,upper,12,5867.53165275176,5867.531652751759,42.13698224886655,42.13698224886655,1.0000000000000002,1
IEEE_34,bus_25,0.5,500.0,20.0,diagonal,6,15182.51420186794,15182.51420186794,162.78841334473935,162.78841334473935,1.0,1
IEEE_34,bus_25,0.5,500.0,30.0,full,18,1484.7738264979084,1484.7738264979084,10.05195029093445,10.05195029093445,1.0,1
IEEE_34,bus_25,0.5,500.0,30.0,upper,12,1855.4764265827735,1855.4764265827735,13.324883763250227,13.324883763250227,1.0,1
IEEE_34,bus_25,0.5,500.0,30.0,diagonal,6,4801.132548575615,4801.132548575615,51.478216285432545,51.478216285432545,1.0,1
IEEE_34,bus_25,0.5,500.0,40.0,full,18,469.52671019370564,469.52671019370564,3.1787057846145044,3.178705784614505,1.0,1
IEEE_34,bus_25,0.5,500.0,40.0,upper,12,586.7531652751758,586.753165275176,4.213698224886653,4.213698224886654,0.9999999999999997,1
IEEE_34,bus_25,0.5,500.0,40.0,diagonal,6,1518.2514201867946,1518.2514201867946,16.27884133447394,16.27884133447394,1.0,1
IEEE_34,bus_25,0.5,500.0,50.0,full,18,148.47738264979083,148.47738264979083,1.0051950290934448,1.0051950290934448,1.0,1
IEEE_34,bus_25,0.5,500.0,50.0,upper,12,185.54764265827734,185.54764265827737,1.3324883763250226,1.3324883763250226,0.9999999999999999,1
IEEE_34,bus_25,0.5,500.0,50.0,diagonal,6,480.1132548575615,480.1132548575615,5.147821628543254,5.147821628543254,1.0,1
IEEE_34,bus_25,0.5,500.0,inf,full,18,2.318577877581364e-147,nan,2.3552675203711337e-149,nan,nan,1
IEEE_34,bus_25,0.5,500.0,inf,upper,12,2.52368814437254e-147,nan,2.6298824002510547e-149,nan,nan,1
IEEE_34,bus_25,0.5,500.0,inf,diagonal,6,2.837712176380659e-147,nan,3.0425282640721885e-149,nan,nan,1
IEEE_34,bus_25,0.5,1000.0,20.0,full,18,9411.015616994775,9411.015616994775,63.008234631504216,63.008234631504216,1.0,1
IEEE_34,bus_25,0.5,1000.0,20.0,upper,12,11752.11416416944,11752.114164169438,83.4386954367122,83.4386954367122,1.0000000000000002,1
IEEE_34,bus_25,0.5,1000.0,20.0,diagonal,6,30675.03436725471,30675.03436725471,325.0281704303625,325.0281704303625,1.0,1
IEEE_34,bus_25,0.5,1000.0,30.0,full,18,2976.0244445118315,2976.0244445118315,19.92495327818534,19.92495327818534,1.0,1
IEEE_34,bus_25,0.5,1000.0,30.0,upper,12,3716.3448081101405,3716.3448081101405,26.38563225731082,26.38563225731082,1.0,1
IEEE_34,bus_25,0.5,1000.0,30.0,diagonal,6,9700.29759044668,9700.29759044668,102.78293222773357,102.78293222773357,1.0,1
IEEE_34,bus_25,0.5,1000.0,40.0,full,18,941.1015616994774,941.1015616994774,6.300823463150421,6.3008234631504205,1.0,1
IEEE_34,bus_25,0.5,1000.0,40.0,upper,12,1175.2114164169438,1175.2114164169438,8.343869543671218,8.343869543671216,1.0,1
IEEE_34,bus_25,0.5,1000.0,40.0,diagonal,6,3067.50343672547,3067.50343672547,32.50281704303624,32.50281704303624,1.0,1
