decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,20.0,False,TRIP,0.6870815653944101,0.36117967529822514,0.5487485750258163,250.90939045808696
TRIP,140.0,False,TRIP,0.8972183566600951,0.2309386151256937,0.2914194421122602,298.610519469224
TRIP,40.0,False,TRIP,0.7645940544410083,0.0806358895168009,0.6561522251051491,58.49669510961243
TRIP,20.0,False,CTALARM,0.8522318747564168,0.25052238755168177,0.2033292341002282,178.902080836936
TRIP,20.0,False,CTALARM,0.8359281550178215,0.07615605135658421,0.2885614547813878,240.1649173808256
TRIP,80.0,False,TRIP,0.8229557667330856,0.348160187538868,0.5312049681815004,37.22036396227847
TRIP,100.0,False,TRIP,0.8866234071094978,0.22307813778701535,0.24056712069659983,53.98450175822699
TRIP,20.0,False,CTALARM,0.8371904420473715,0.19051061304824124,0.25504994993462554,228.23373393034075
TRIP,180.0,False,TRIP,0.8938792946861712,0.15075604457393826,0.6963762213899564,312.7340895313752
TRIP,20.0,False,CTALARM,0.7677509756225193,0.31514129655944423,0.38893016798324637,237.74982441897515
TRIP,160.0,False,TRIP,0.892000323584727,0.1809063052766952,0.4825663175691036,13.033732844187224
TRIP,180.0,False,TRIP,0.9000739725557547,0.0438249596580505,0.45042356390752686,349.35585015251627
TRIP,60.0,False,TRIP,0.8180836295818914,0.05900295106025766,0.5795469030096005,50.22248432624822
TRIP,80.0,False,TRIP,0.8045508489465787,0.48094883227475727,0.6032775696092201,83.7224040788963
TRIP,160.0,False,TRIP,0.8896836486855315,0.4542903453538035,0.3942792927292167,350.9882214857007
TRIP,40.0,False,TRIP,0.8516351466459922,0.3498535669053748,0.20618925247647954,277.57187879521496
TRIP,180.0,True,TRIP,0.9107651863426968,0.1329349807297598,0.01596017330247862,337.16760493626236
TRIP,160.0,False,TRIP,0.8912857980433482,0.48458818867386194,0.43008227574502406,290.3830894108907
TRIP,20.0,False,CTALARM,0.6704695089364261,0.3893754519828973,0.5778281832859337,234.624411001152
TRIP,20.0,False,TRIP,0.7843849331202768,0.3584450945794978,0.31537786385816163,102.43907959068216
TRIP,20.0,True,TRIP,0.8800168601422933,0.22468075107189434,0.115294298343605,117.67731901182914
TRIP,180.0,False,TRIP,0.905718189352222,0.1361207809225795,0.20165745105494864,341.0175862959731
TRIP,160.0,False,TRIP,0.9007490614729632,0.04819548107674965,0.3569922506583052,309.82522181603207
TRIP,20.0,False,TRIP,0.6458139784440653,0.45130119827192083,0.5856768532843666,129.41656143923754
TRIP,20.0,True,CTALARM,0.8804783869278199,0.22788814491680554,0.12022720224789443,134.37627034345337
TRIP,20.0,False,TRIP,0.786558271899782,0.10118168239761516,0.4285049129966599,107.1699804993185
TRIP,20.0,False,TRIP,0.747607936676288,0.15297831207532625,0.5273580297653818,117.40685134500143
TRIP,180.0,False,TRIP,0.8919265001248379,0.289609784470948,0.6552332642343762,309.8402878639628
TRIP,160.0,True,TRIP,0.906981576872669,0.08838639146961585,0.08169258417520159,3.782468372344865
TRIP,20.0,False,CTALARM,0.6289756224297984,0.42830714204618775,0.6484741439151901,156.9789435994289
TRIP,160.0,False,TRIP,0.8901741047801695,0.37925976491760505,0.4210272746221356,339.4222842700468
TRIP,20.0,False,CTALARM,0.7019805503999338,0.3597314779754684,0.5366911112026002,195.34908786581119
TRIP,20.0,True,CTALARM,0.9068491729019137,0.21604651988755186,0.03764229669798882,162.16048445180527
TRIP,20.0,False,TRIP,0.7779977268721247,0.3136544203512216,0.35430370894841656,112.45312969185171
TRIP,140.0,False,TRIP,0.8844501061822646,0.2920489844563678,0.43584077185655556,26.60854675028538
TRIP,40.0,False,TRIP,0.8509771219914275,0.32492330077741,0.21478368791098812,80.81513208990464
TRIP,140.0,False,TRIP,0.8968855226344278,0.042222160569944545,0.3021551456708768,32.56502757727365
TRIP,100.0,False,TRIP,0.871753299179501,0.20790370108530482,0.3880086946957186,45.61179469755417
TRIP,60.0,False,TRIP,0.8517371755434812,0.02080708693094624,0.3867835578410859,58.86595588545713
TRIP,20.0,True,TRIP,0.9091730999849826,0.24699540962225947,0.02930306778478665,108.73059555034024
TRIP,160.0,False,TRIP,0.8985213799672792,0.16493060616639266,0.30763723660522463,3.966004798392766
TRIP,180.0,True,TRIP,0.907327954599816,0.07226209443302345,0.1496727083545616,342.0517988135692
TRIP,60.0,False,TRIP,0.8081368541603953,0.05170148386127582,0.6416865546597448,44.574873363710836
TRIP,20.0,False,TRIP,0.6575333683053827,0.293822286088856,0.6836059930863339,137.93359404945133
TRIP,160.0,False,TRIP,0.904589190067299,0.08529648426844305,0.20975282744644835,316.629921497321
TRIP,140.0,False,TRIP,0.9020667073244042,0.4625600591883986,0.12262977807574112,38.36446926867441
TRIP,20.0,True,CTALARM,0.8673420071709941,0.2905305698501975,0.15365290566384016,174.0975306314835
TRIP,160.0,False,TRIP,0.9004186942503,0.17343490226741853,0.3344265787470676,304.1220951149025
TRIP,20.0,False,CTALARM,0.690803014001109,0.2954577457407084,0.6121539193792248,200.50654465229044
TRIP,40.0,False,TRIP,0.8414116431010265,0.011401935514848749,0.3500253504563477,75.72369435219362
TRIP,20.0,True,TRIP,0.8986201434550465,0.47927960662072266,0.03877444320070835,264.78343130852926
TRIP,20.0,True,CTALARM,0.9108441881918113,0.24115171847145012,0.027919921899200804,245.28278263230283
TRIP,20.0,False,CTALARM,0.8524468650531967,0.3913676136251431,0.15917366193599397,130.38692635689273
TRIP,160.0,False,TRIP,0.8912984537856853,0.041364999961219284,0.5899398943266001,16.66625816929505
TRIP,160.0,False,TRIP,0.8922964406445759,0.24332916541908017,0.4350363902746008,2.8312883625938046
TRIP,140.0,False,TRIP,0.8915547586029721,0.24535349717726046,0.39407049765040403,297.14143792578176
TRIP,20.0,False,TRIP,0.812677971275109,0.4689132274874914,0.22327871480784947,115.76065016126468
TRIP,60.0,False,TRIP,0.776575268737586,0.2858640261880377,0.6505977835323311,49.59716349812566
TRIP,20.0,False,CTALARM,0.8433784377808339,0.2367447005284769,0.2318247714734927,186.67844141867357
