slip,trip,kappa_n,omega_true,omega_hat,delta_omega,cusum_latency_ms,I_fund_hat
0.03,True,inf,9.42477796076938,2.6135651002404923,6.811212860528887,,0.40003438379714035
0.03,True,inf,9.42477796076938,22.698186738920302,13.273408778150923,,0.21184664048885612
0.03,True,3870.070904711262,9.42477796076938,17.742947488584093,8.318169527814714,,0.11387541821626429
0.03,True,1109.9761098038778,9.42477796076938,-23.434384255356115,32.8591622161255,,0.12953630886572956
0.03,True,inf,9.42477796076938,48.22519235008144,38.80041438931207,,4.0142546281053627e-32
0.03,True,inf,9.42477796076938,-1.2434864369090546,10.668264397678435,20.03250842089066,2.081111243957549e-37
0.03,True,inf,9.42477796076938,18.590345449161724,9.165567488392345,,0.154329748802055
0.03,True,inf,9.42477796076938,52.00754103631768,42.5827630755483,,6.98298669754231e-34
0.03,True,28128552.594769206,9.42477796076938,-1.308060562746376,10.732838523515756,,0.029955363659963128
0.03,True,5.7702465944941945,9.42477796076938,-114.99999999999999,124.42477796076936,,0.5216355379853085
0.03,True,491521468.41752714,9.42477796076938,-0.6953810554247806,10.12015901619416,,0.224449775142237
0.03,True,56424.23836627247,9.42477796076938,-6.6454432352452795,16.070221196014657,,0.4047625766318977
0.03,True,108594250.00634634,9.42477796076938,-0.9098684617101774,10.334646422479556,,0.28249244709138976
0.03,True,3153.8325860981686,9.42477796076938,15.077443523174464,5.652665562405085,,0.20762864331402422
0.03,True,71220.13665108346,9.42477796076938,6.962002344848931,2.4627756159204486,,0.182351145013843
0.03,True,10491.360665451906,9.42477796076938,-8.778609150861845,18.203387111631223,,0.23289045696121446
0.03,True,inf,9.42477796076938,-0.002033540486138446,9.426811501255518,,0.4021205452776052
0.03,True,8616795.86282303,9.42477796076938,1.9186232866817146,7.506154674087664,,0.09413291416122561
0.03,True,24.009364140234272,9.42477796076938,-94.7727224954401,104.19750045620948,,0.2843634635706018
0.03,True,49190.12942714369,9.42477796076938,8.100606459930724,1.3241715008386556,45.48669082422689,0.27139969148553267
0.03,True,inf,9.42477796076938,2.522686986803878,6.902090973965501,,0.4083907458115643
0.03,True,inf,9.42477796076938,5.177492640039952,4.247285320729428,,1.1361484911058178e-37
0.03,True,141957.78958258862,9.42477796076938,-6.7983942220652915,16.22317218283467,28.08114374894007,0.20673983694985362
0.03,True,inf,9.42477796076938,0.004996844118290385,9.41978111665109,,1.591347687929041e-33
0.03,True,inf,9.42477796076938,14.893079033376821,5.468301072607442,,0.38003790887852845
0.03,True,17154.698110181816,9.42477796076938,9.773740731967012,0.3489627711976322,,0.1623989776038234
0.03,True,60.77309014811411,9.42477796076938,-80.40440060626352,89.8291785670329,,0.3201841345717905
0.03,True,4789869.342358521,9.42477796076938,-2.3786428209879302,11.80342078175731,,0.14328892556780684
0.03,True,16880653.82352417,9.42477796076938,-1.616087877690709,11.040865838460089,64.53517253821155,0.19033513723776652
0.03,True,16038721.419721238,9.42477796076938,-1.5460911453896695,10.970869106159048,,0.1587579806405596
0.03,True,431970743.3335035,9.42477796076938,0.8121738055237306,8.612604155245648,41.3139826631089,0.21043183210945904
0.03,True,inf,9.42477796076938,-0.8229048096276834,10.247682770397063,,2.1830587343040457e-35
0.03,True,inf,9.42477796076938,0.7804242390345143,8.644353721734864,,1.150955087552715e-36
0.03,True,inf,9.42477796076938,-1.2761311829216864,10.700909143691065,35.89054713269829,0.39683342420842704
0.03,True,103031458.94434482,9.42477796076938,1.0559705803512744,8.368807380418104,,0.22150557515910996
0.03,True,inf,9.42477796076938,-38.72515592764043,48.149933888409805,,0.4806404777623416
0.03,True,8917.928597651719,9.42477796076938,10.778397294940643,1.3536193341712632,,0.23153745241614865
0.03,True,4.57849000967515,9.42477796076938,77.09638220579033,67.67160424502096,,0.19486283929746676
0.03,True,inf,9.42477796076938,-0.0009167771416059127,9.425694737910986,,1.0621927514325737e-29
0.03,True,inf,9.42477796076938,0.9747012578705871,8.450076702898793,,0.295792261259784
0.03,True,7849.242546595641,9.42477796076938,-11.3458417745536,20.77061973532298,,0.3942289563713242
0.03,True,25958441.610635072,9.42477796076938,-1.2885332565541043,10.713311217323483,,0.09808316357654248
0.03,True,inf,9.42477796076938,5.836711947371658,3.5880660133977216,,4.7107796290745775e-37
0.03,True,1798112.184033361,9.42477796076938,-3.2195665207347095,12.644344481504088,,0.08607878666879268
0.03,True,inf,9.42477796076938,2.2526985362105507,7.172079424558829,60.90352347705204,9.255459859173902e-39
0.03,True,inf,9.42477796076938,63.16204468934924,53.737266728579854,,9.064383024967053e-36
0.03,True,inf,9.42477796076938,5.233709970319607,4.191067990449772,,0.3672787608198214
0.03,True,inf,9.42477796076938,11.048232657891184,1.6234546971218045,,0.33849792157587805
0.03,True,1209.6233211173421,9.42477796076938,32.83722142932859,23.412443468559207,,0.48731459546273914
0.03,True,11869.760244235753,9.42477796076938,10.11267254096002,0.6878945801906404,,0.16944659868519982
0.03,True,inf,9.42477796076938,61.82332500494741,52.39854704417803,,2.3594147975240235e-40
0.03,True,20.03941405975919,9.42477796076938,-93.77107414636251,103.19585210713188,,0.20597982634205914
0.03,True,802.3812715838967,9.42477796076938,-27.847909927670177,37.272687888439556,,0.2276987504569333
0.03,True,36.78690129789493,9.42477796076938,-114.99999999999997,124.42477796076935,,0.05851691076643861
0.03,True,inf,9.42477796076938,-83.02247575821376,92.44725371898313,,7.056193551558785e-37
0.03,True,8336.320363476492,9.42477796076938,11.741780642162201,2.3170026813928217,,0.5530683845830152
0.03,True,37076.604430821266,9.42477796076938,-8.676497896790316,18.101275857559695,13.166086299547873,0.35352716678118007
0.03,True,inf,9.42477796076938,8.119610799813206,1.3051671609561737,,0.18238260618689847
0.03,True,302.95775520845166,9.42477796076938,-31.85088686622749,41.275664826996874,,0.03844096265560031
0.03,True,22428182138.591698,9.42477796076938,-0.2747192984483776,9.699497259217758,,0.04665044012583988
0.03,True,inf,9.42477796076938,1.5213391018119833,7.903438858957396,,3.247909239770937e-40
0.03,True,12373.430497442796,9.42477796076938,10.606092438247702,1.1813144774783222,,0.5356245301548858
0.03,True,inf,9.42477796076938,-25.334223453100975,34.75900141387035,23.226133611225574,2.8219883302032843e-38
0.03,True,inf,9.42477796076938,42.21840304537832,32.793625084608934,31.18458530121325,2.3962455017307658e-17
0.03,True,inf,9.42477796076938,0.0013186884999407088,9.423459272269438,,0.08228017064806782
0.03,True,594.5199008741149,9.42477796076938,-17.964848293622666,27.389626254392045,48.684918252123396,0.270965562579315
0.03,True,inf,9.42477796076938,0.11224043748989757,9.312537523279481,,1.5840150172589029e-37
0.03,True,8779104.582380095,9.42477796076938,-1.9607275888820852,11.385505549651464,,0.038661243015487186
0.03,True,8253.5746742952,9.42477796076938,13.244911846056835,3.820133885287456,,0.13628863090604185
0.03,True,inf,9.42477796076938,8.894795149779334,0.5299828109900453,,2.191074344627063e-39
0.03,True,inf,9.42477796076938,0.38468644981123823,9.040091510958142,,6.670416476748457e-36
0.03,True,363915.93177879066,9.42477796076938,4.846897665973624,4.577880294795755,,0.35003565746352056
0.03,True,1409.7883664126919,9.42477796076938,-21.74488174403651,31.169659704805888,,0.20082713553339884
0.03,True,inf,9.42477796076938,-60.38914792556014,69.81392588632951,,2.1293838678591804e-36
0.03,True,7357.71922817548,9.42477796076938,9.512756597018655,0.08797863624927516,,0.30079364518270846
0.03,True,23226.81416627528,9.42477796076938,-8.594353749843878,18.01913171061326,,0.5679434684712553
0.03,True,inf,9.42477796076938,40.149486585377744,30.724708624608365,,0.44381762856600604
0.03,True,12816322.950076204,9.42477796076938,-1.5641047065903346,10.988882667359714,,0.21976942856529788
0.03,True,inf,9.42477796076938,1.6574917190006242,7.767286241768755,,0.5452461778932529
0.03,True,inf,9.42477796076938,8.568818977289089,0.8559589834802903,,8.329981465048525e-39
0.03,True,13590.544826833506,9.42477796076938,9.054728152414262,0.3700498083551178,,0.2334362238852268
0.03,True,inf,9.42477796076938,57.54032239743792,48.11554443666854,,2.836080658044737e-36
0.03,True,809467.5516782752,9.42477796076938,-3.3509042438601377,12.775682204629517,,0.1507285649273248
0.03,True,1448905.7619672904,9.42477796076938,-3.878592959540992,13.303370920310371,,2.7009698949673366e-10
0.03,True,80888.14223867418,9.42477796076938,7.306076772093142,2.118701188676237,,0.20844584655068027
0.03,True,9975.503173405057,9.42477796076938,10.025850880557853,0.6010729197884732,,0.16672239264824248
0.03,True,63198431.34751097,9.42477796076938,1.121832767301165,8.302945193468215,,0.2155882092923918
0.03,True,inf,9.42477796076938,-92.37167877255213,101.7964567333215,,1.6416902019095637e-33
0.03,True,11467.685145321917,9.42477796076938,-9.97967344573215,19.40445140650153,,0.23088243614451098
0.03,True,6617.403336836155,9.42477796076938,-14.212713498885085,23.637491459654463,,0.11693570582951507
0.03,True,inf,9.42477796076938,3.2913685820762657,6.133409378693114,,0.20911835834632914
0.03,True,12290981.23197237,9.42477796076938,2.192666447183482,7.232111513585897,,0.3458464508929289
0.03,True,325869887.8607865,9.42477796076938,0.7291837494090778,8.695594211360302,,0.2899102869391828
0.03,True,185.75599183378446,9.42477796076938,48.30695664011806,38.882178679348684,,0.2811314039063418
0.03,True,inf,9.42477796076938,10.686678051805012,1.261900091035633,,0.45169482124646043
0.03,True,inf,9.42477796076938,-114.99999999999999,124.42477796076936,,7.215371034552015e-34
0.03,True,74822.2761443277,9.42477796076938,-6.391636755002037,15.816414715771415,,0.27992233046144605
0.03,True,32203477.938662887,9.42477796076938,-1.3901836319181302,10.81496159268751,,0.08992293842640753
0.03,True,166.28697516109943,9.42477796076938,67.37981280036946,57.95503483960009,,0.20030945787487836
0.03,True,4366883.861745536,9.42477796076938,3.1008060356928597,6.32397192507652,,0.40485000734585913
0.03,True,21882909.919648387,9.42477796076938,-1.40509798142721,10.829875942196589,,0.49810313148783747
0.03,True,18887.581273281452,9.42477796076938,8.844588306585774,0.5801896541836058,,0.16245299393227713
0.03,True,63.62334136160429,9.42477796076938,-36.77493913537473,46.19971709614411,,0.2206594173052851
0.03,True,inf,9.42477796076938,-1.654062416095461,11.07884037686484,,0.5584995566074586
0.03,True,158661.57650247193,9.42477796076938,9.049710693907123,0.37506726686225633,55.299219484760215,0.34692175639446826
0.03,True,33566.27567598794,9.42477796076938,-9.272589988417828,18.697367949187207,,0.36485832308397004
0.03,True,2794919.703265436,9.42477796076938,-2.3784810323549523,11.80325899312433,,0.5412489787811828
0.03,True,1977658.394415596,9.42477796076938,-2.4381257901365596,11.86290375090594,,0.3570246857909066
0.03,True,6623.173583776094,9.42477796076938,-10.444903412703242,19.869681373472623,,0.3334578428417386
0.03,True,12150.060368245715,9.42477796076938,10.161033517248123,0.7362555564787439,,0.242191066089116
0.03,True,5315387.131320114,9.42477796076938,2.704020292893036,6.720757667876343,,0.02039229212146526
0.03,True,2732815.6173162037,9.42477796076938,-2.72474685407894,12.14952481484832,,0.455635854064017
0.03,True,inf,9.42477796076938,37.30578317459071,27.88100521382133,,7.72284246984925e-38
0.03,True,19198779.730835967,9.42477796076938,1.706946807706295,7.717831153063084,,0.20582344281367865
0.03,True,inf,9.42477796076938,-95.15448188642864,104.57925984719802,,2.2488632570779037e-28
0.03,True,72657437.06021461,9.42477796076938,-1.0928150000061987,10.517592960775579,,0.20515767051135317
0.03,True,103217.87758776826,9.42477796076938,5.742111292214484,3.682666668554895,,0.23708910778928294
0.03,True,inf,9.42477796076938,11.193917576669278,1.769139615899899,,0.1621368146071157
0.03,True,inf,9.42477796076938,15.75000895318428,6.3252309924149,,4.289310314497211e-39
0.03,True,inf,9.42477796076938,33.36090791171156,23.936129950942178,,1.0701855145834475e-40
0.03,True,inf,9.42477796076938,0.2651980268446657,9.159579933924714,,0.15608238607928282
0.03,True,122269157.46803394,9.42477796076938,-1.0762825574738177,10.501060518243197,,0.2719666100119999
0.03,True,inf,9.42477796076938,-99.21762345930485,108.64240142007422,,4.7798216824131466e-39
0.03,True,inf,9.42477796076938,-0.7893171151159174,10.214095075885297,,0.23445534996334352
0.03,True,inf,9.42477796076938,1.5362944027515693,7.8884835580178105,,0.500736818732516
0.03,True,inf,9.42477796076938,14.037027358630604,4.612249397861225,,2.95390116206253e-32
0.03,True,1839619768.3876133,9.42477796076938,-0.48326010583081,9.90803806660019,,0.2426596199212919
0.03,True,2523622.732508402,9.42477796076938,2.5022990791533104,6.922478881616069,,0.4886917581161233
0.03,True,118539.36364702195,9.42477796076938,-5.50411026272458,14.92888822349396,,0.17804838328185812
0.03,True,inf,9.42477796076938,7.3166356686411325,2.108142292128247,,1.1719116842817206e-35
0.03,True,46901259.54129448,9.42477796076938,1.2290438617585029,8.195734099010876,,0.031674749173501035
0.03,True,inf,9.42477796076938,-78.48278025620145,87.90755821697083,,1.737758195151469e-26
0.03,True,259002.90172997914,9.42477796076938,4.954168628065324,4.470609332704055,,0.09909791528391663
0.03,True,2451.314988990335,9.42477796076938,-15.129355854135406,24.554133814904787,,0.3061505336913715
0.03,True,10.605801489130116,9.42477796076938,100.82867899871562,91.40390103794624,,0.19633629204982628
0.03,True,inf,9.42477796076938,2.8795905647036677,6.545187396065712,,0.22243389392306864
0.03,True,657732.9156602229,9.42477796076938,3.5433340291653375,5.881443931604042,,0.23240215435314224
0.03,True,24.876427749095697,9.42477796076938,-51.04760589097503,60.47238385174441,,0.2877755657823275
0.03,True,inf,9.42477796076938,-2.464785117451459e-05,9.424802608620555,,0.1697451151964824
0.03,True,20555.238960625422,9.42477796076938,8.1138811159338,1.310896844835579,,0.23056672499896286
0.03,True,17.444627810148162,9.42477796076938,-96.07911795625915,105.50389591702853,,0.11755013670899372
0.03,True,14316.871547286677,9.42477796076938,9.369599072152175,0.055178888617204436,,0.12079254205056406
0.03,True,6779.606446792213,9.42477796076938,-10.739588555099779,20.16436651586916,,0.22074803565394305
0.03,True,5671.011483290148,9.42477796076938,16.497280739657263,7.072502778887884,,0.3744561506562533
0.03,True,58.8498399592156,9.42477796076938,-50.1417784540886,59.566556414857985,,0.6098317164589987
0.03,True,1131277.7166234034,9.42477796076938,-3.744732812991544,13.169510773760923,,0.3904018183453893
0.03,True,inf,9.42477796076938,20.492290993384493,11.067513032615114,,6.094767291900348e-37
0.03,True,41.325607466539026,9.42477796076938,79.4809220049767,70.05614404420733,,0.25371291711977284
0.03,True,inf,9.42477796076938,-14.504258130942016,23.929036091711396,,0.16796872261678833
0.03,True,inf,9.42477796076938,14.992109975858638,5.567332015089258,,9.125229430688435e-37
0.03,True,904.0203552836854,9.42477796076938,-35.72212892831836,45.146906889087745,,0.16891734002453052
0.03,True,156243397.3128043,9.42477796076938,0.8105836365610654,8.614194324208315,,0.20732700824347686
0.03,True,50.40087652885333,9.42477796076938,-114.99999999999999,124.42477796076936,,0.21508638785146494
0.03,True,inf,9.42477796076938,-32.9674728202574,42.392250781026775,,0.4256962999489843
0.03,True,28735600.00882052,9.42477796076938,1.498074071057131,7.926703889712249,,0.1763026765074411
0.03,True,inf,9.42477796076938,-5.916516090758205,15.341294051527584,,0.318618467807297
0.03,True,2826074150321.63,9.42477796076938,27.586309789640563,18.161531828871183,,3.908866866460312e-14
0.03,True,inf,9.42477796076938,33.02041291194193,23.595634951172553,31.193137598831953,2.3594777326045123e-31
0.03,True,63681466.79881723,9.42477796076938,1.056825570700068,8.367952390069311,,0.6623993223191741
0.03,True,28.33464565967459,9.42477796076938,-114.99999999999999,124.42477796076936,,0.04816041649301766
0.03,True,inf,9.42477796076938,-2.586425238849628,12.011203199619008,,0.4392432220680201
0.03,True,28.61668801910562,9.42477796076938,93.8294923079897,84.40471434722032,,0.47164340409280114
0.03,True,25343438.4011283,9.42477796076938,1.361392117352467,8.063385843416912,,0.23397822070788327
0.03,True,113867.3204025297,9.42477796076938,5.205573035458033,4.219204925311346,,0.27083013901388164
0.03,True,129995.00196578845,9.42477796076938,5.497523962840713,3.9272539979286663,,0.14546249808737768
0.03,True,62610854.64548891,9.42477796076938,1.1115281806934718,8.313249780075907,,0.38911056158157376
0.03,True,inf,9.42477796076938,10.80967782190464,1.3848998611352599,,0.2442791258494519
0.03,True,134721450.57452443,9.42477796076938,-0.9518928115137596,10.37667077228314,,0.27860186980153245
0.03,True,9.2500615177457,9.42477796076938,-114.99999999999999,124.42477796076936,,0.15604291096756234
0.03,True,inf,9.42477796076938,4.290503957126788,5.134274003642592,,0.1612740992114431
0.03,True,5860584.495605658,9.42477796076938,-2.2549549587110573,11.679732919480436,,0.24336739610460295
0.03,True,38.034252689205374,9.42477796076938,-84.79197869504362,94.216756655813,,0.23946907716943627
0.03,True,56.80996243725786,9.42477796076938,54.85524966715192,45.430471706382534,,0.0654225764362681
0.03,True,10103.94214042061,9.42477796076938,11.396245407188516,1.9714674464191368,79.03322325109912,0.34362078285952485
0.03,True,inf,9.42477796076938,114.9999999885,105.57522202773062,,1.1690064907323236e-33
0.03,True,inf,9.42477796076938,8.84367417703328,0.5811037837360988,,0.20765060564607238
0.03,True,31831.367086776183,9.42477796076938,-8.67990795373611,18.104685914505488,,0.44139253334808826
0.03,True,1218.9674248799784,9.42477796076938,-22.111204513374258,31.535982474143637,,0.08020871428666924
0.03,True,30477.776083508248,9.42477796076938,7.171886894177148,2.2528910665922313,,0.3009370858596979
0.03,True,937.3120884496263,9.42477796076938,19.03145389469101,9.606675933921629,,0.25688196140486247
0.03,True,inf,9.42477796076938,-93.46101927876248,102.88579723953185,,7.99217258167273e-24
0.03,True,133185899.21421954,9.42477796076938,0.8501677505251934,8.574610210244186,,0.2196351691933089
0.03,True,7.770438416441885,9.42477796076938,-103.98852969401717,113.41330765478655,,0.3358670699117352
0.03,True,730641.9467434803,9.42477796076938,3.6660249704281407,5.758752990341239,,0.2618901936211071
0.03,True,inf,9.42477796076938,-33.04966553242086,42.474443493190236,,4.973840278219411e-41
0.03,True,4215.6313072317225,9.42477796076938,-13.612961123538392,23.037739084307773,,0.4957479523388863
0.03,True,1686331271793.887,9.42477796076938,-94.69317872038935,104.11795668115873,,6.779668685110564e-14
0.03,True,348371.31535831536,9.42477796076938,-3.9971696946571624,13.421947655426543,,0.4221676890220083
0.03,True,21061818.855246767,9.42477796076938,-1.7858761654570625,11.210654126226443,,0.19219000128129698
0.03,True,146860766.14667776,9.42477796076938,-1.046616928251745,10.471394889021123,,0.6072574201578698
0.03,True,inf,9.42477796076938,40.74236939518125,31.31759143441187,,4.977775328033606e-35
0.03,True,inf,9.42477796076938,0.0025207220015634364,9.422257238767816,,0.1729745347921173
0.03,True,inf,9.42477796076938,38.34008344297961,28.915305482210233,,2.9799456609031947e-41
0.03,True,9817.088977277235,9.42477796076938,14.97441425487851,5.549636294109131,,0.051688390825021066
0.03,True,inf,9.42477796076938,1.0317961964043108,8.392981764365068,,0.47381855901104
0.03,True,75.99762800200074,9.42477796076938,-43.78849189347253,53.213269854241915,,0.48498180497742743
0.03,True,inf,9.42477796076938,-4.203943693669994e-05,9.424820000206315,,2.6946746895083064e-36
0.03,True,1281731.168949632,9.42477796076938,-3.0586168112895624,12.483394772058942,,0.2485949346553305
0.03,True,158203.20666139448,9.42477796076938,-5.2991577078525065,14.723935668621886,,0.07014738089619564
0.03,True,322199697.0994459,9.42477796076938,-0.7870870879799222,10.211865048749301,,0.23561215229104335
0.03,True,15782.195020984756,9.42477796076938,8.779053996353804,0.6457239644155752,,0.1784844970767338
0.03,True,339.46250851011297,9.42477796076938,-29.625023999001396,39.049801959770775,,0.18719457226004407
0.03,True,inf,9.42477796076938,-98.94204900515433,108.3668269659237,,3.194875865232805e-26
0.03,True,96155379.54372053,9.42477796076938,-0.9539984821495514,10.37877644291893,,0.18294707108075559
0.03,True,302371.0639264551,9.42477796076938,5.2412464161354375,4.183531544633942,,0.32771985810306603
0.03,True,inf,9.42477796076938,-0.6900881937786301,10.11486615454801,,0.4260835733963072
0.03,True,8359779.877741127,9.42477796076938,1.934364339885045,7.490413620884334,,0.19787778112159565
0.03,True,1301.7022232484455,9.42477796076938,-19.195237211281245,28.620015172050625,,0.21027631268683447
0.03,True,3797.8216229079208,9.42477796076938,10.674705307916607,1.2499273471472279,,0.3656671226204267
0.03,True,4771.943396625203,9.42477796076938,11.26015903427761,1.8353810735082305,,0.15637039539049782
0.03,True,inf,9.42477796076938,-20.461688272256815,29.886466233026194,,0.37915283765200947
0.03,True,inf,9.42477796076938,-32.07098406194022,41.4957620227096,,0.34478180572893297
0.03,True,inf,9.42477796076938,14.814149588733398,5.389371627964019,,2.977790467603522e-29
0.03,True,53.233223018635506,9.42477796076938,83.04903558841345,73.62425762764407,,0.06636725588261819
0.03,True,7964.808993148707,9.42477796076938,12.227800298086855,2.8030223373174756,,0.20118951506732013
0.03,True,17940.592778440943,9.42477796076938,10.712407757727611,1.2876297969582318,,0.18314755901798052
0.03,True,inf,9.42477796076938,7.022944569990373,2.4018333907790064,,0.19143987107800806
0.03,True,46.07576779393988,9.42477796076938,-75.28842453720571,84.71320249797509,,0.10203718264519378
0.03,True,inf,9.42477796076938,-0.9618759118727562,10.386653872642135,,1.6012628086802987e-36
0.03,True,11587880.658876551,9.42477796076938,1.9062326954781763,7.518545265291203,,0.5817362697989097
0.03,True,inf,9.42477796076938,0.9287036875399658,8.496074273229414,,0.4327309261758795
0.03,True,inf,9.42477796076938,11.470644123786364,2.045866163016985,,5.905573685795525e-38
0.03,True,inf,9.42477796076938,-1.9053571516722643,11.330135112441644,,0.30598991810069787
0.03,True,inf,9.42477796076938,13.397878590377625,3.973100629608245,20.882570727181395,4.82887692327324e-35
0.03,True,112700.70113336081,9.42477796076938,5.761988049695159,3.6627899110742206,,0.0836878983061616
0.03,True,inf,9.42477796076938,1.969020208968061,7.455757751801318,,0.3284437270863419
0.03,True,24744264.968674373,9.42477796076938,1.3018211005708507,8.122956860198528,,0.20698669382393473
0.03,True,32389.029653813173,9.42477796076938,8.625152750996218,0.7996252097731613,,0.17356215950541184
0.03,True,21575.632708945097,9.42477796076938,-8.70658535590137,18.13136331667075,27.812638376082056,0.10311226545241244
0.03,True,4655543.695590877,9.42477796076938,2.201284958090499,7.223493002678881,,0.2910612639711178
0.03,True,19074.11627852676,9.42477796076938,8.569625149615245,0.8551528111541344,52.87256820319109,0.22106925751624762
0.03,True,inf,9.42477796076938,25.43203625855041,16.007258297781032,25.11828557808849,4.242709600688936e-36
0.03,True,26045.620405640457,9.42477796076938,-8.711012489419556,18.135790450188935,,0.1705844820602377
0.03,True,17.709215482868213,9.42477796076938,114.99999999999999,105.57522203923061,,0.026508105596546497
0.03,True,29118.368956286253,9.42477796076938,-8.183032841372622,17.607810802142,,0.35570117764069353
0.03,True,69722.90333409124,9.42477796076938,-6.86837697271003,16.29315493347941,38.65505777211422,0.2619498742264169
0.03,True,inf,9.42477796076938,0.7903497024745174,8.634428258294863,,0.19383847861991685
0.03,True,393094.7789905971,9.42477796076938,-4.686261453885233,14.111039414654613,,0.39430664868307275
0.03,True,6770.76768535486,9.42477796076938,-9.59295273821501,19.017730698984387,,0.4643505021810141
0.03,True,inf,9.42477796076938,-114.99999999999999,124.42477796076936,12.696863885501502,1.945006503459762e-27
0.03,True,2607.516073681153,9.42477796076938,-20.84632968245816,30.271107643227538,,0.25840661879220816
0.03,True,inf,9.42477796076938,1.1108745679411869,8.313903392828193,,0.5308269236021871
0.03,True,13726.202377088464,9.42477796076938,-11.332478364875623,20.757256325645002,,0.5192581833596243
0.03,True,318.00101410096136,9.42477796076938,69.03308963133078,59.608311670561406,,0.1447780657790529
0.03,True,92.73071222030549,9.42477796076938,-33.98013633574879,43.40491429651817,,0.2122841991142124
0.03,True,2061791.6460418748,9.42477796076938,2.6137565612536986,6.811021399515681,,0.30796759980115185
0.03,True,897500160.592551,9.42477796076938,-0.5995249007172927,10.024302861486673,,0.18750575246869072
0.03,True,92493606.10085762,9.42477796076938,-0.9266763540336592,10.35145431480304,,0.09220387470199778
0.03,True,26307.776159965448,9.42477796076938,7.665222014556646,1.7595559462127337,,0.2244737540175081
0.03,True,inf,9.42477796076938,2.2233421255525663,7.201435835216813,,0.4670055566704458
0.03,True,inf,9.42477796076938,15.209184710226799,5.784406749457419,,1.6092276735282294e-43
0.03,True,222664.91799993874,9.42477796076938,6.172086092992906,3.2526918677764733,,0.1503486101922337
0.03,True,17721.525075262292,9.42477796076938,-9.131391152608863,18.556169113378242,,0.07535213631325499
0.03,True,594.6689278713853,9.42477796076938,-63.618511587533,73.04328954830238,,0.252952449161915
0.03,True,256281.20249607528,9.42477796076938,4.846018893650572,4.578759067118807,,0.2813406225897744
0.03,True,367.8634406017226,9.42477796076938,50.44455745335495,41.01977949258557,,0.27262557215116706
0.03,True,inf,9.42477796076938,33.61054427624778,24.1857663154784,,9.301529393381481e-28
0.03,True,486346.91748885374,9.42477796076938,-4.13282130721342,13.557599267982798,,0.27056853112262785
0.03,True,1114854.361454386,9.42477796076938,2.5802031075491394,6.84457485322024,,0.004015540726157838
0.03,True,inf,9.42477796076938,6.348700178644439,3.0760777821249405,,0.5264447398284968
0.03,True,inf,9.42477796076938,-0.0003124742887094245,9.425090435058088,,0.28570889472456684
0.03,True,121225.98991353273,9.42477796076938,-5.782279133145824,15.207057093915203,,0.5746288831102071
0.03,True,14.164652929801298,9.42477796076938,50.93292337617218,41.508145415402794,,0.22259819220312865
0.03,True,42.338238255256925,9.42477796076938,-114.99999999999999,124.42477796076936,,0.10453409281220023
0.03,True,95.444408835467,9.42477796076938,-37.21754173261741,46.642319693386796,,0.1177512618866465
0.03,True,20364.380562916358,9.42477796076938,8.433916613293137,0.9908613474762422,,0.3241193376779046
0.03,True,inf,9.42477796076938,-10.09961071765251,19.52438867842189,,0.4960962310337208
0.03,True,inf,9.42477796076938,54.69034841128285,45.265570450513465,,2.4959504814688013e-35
0.03,True,inf,9.42477796076938,1.2876151751867753,8.137162785582603,,0.38048233936512255
0.03,True,27987.2465112126,9.42477796076938,-8.727983583592058,18.15276154436144,,0.3365654385114816
0.03,True,1029.0170653806565,9.42477796076938,-24.549176360923653,33.97395432169303,,0.21905971205620972
0.03,True,inf,9.42477796076938,-92.45205905393775,101.87683701470712,,9.59924237159202e-44
0.03,True,inf,9.42477796076938,58.60472707343121,49.17994911266183,,1.1088599132845258e-38
0.03,True,inf,9.42477796076938,1.6045982705391204,7.820179690230259,,0.3776914359736425
0.03,True,277.8480363242354,9.42477796076938,-31.425368800762794,40.85014676153217,,0.06712306845048899
0.03,True,29.884874635944055,9.42477796076938,-114.99999999999999,124.42477796076936,,0.3610901021274449
0.03,True,1911628285.4670594,9.42477796076938,-0.606831269507379,10.031609230276759,,0.1258271541888963
0.03,True,4514.668933760911,9.42477796076938,-15.854747522016758,25.279525482786138,,0.08915457474187946
0.03,True,1085.2950220999141,9.42477796076938,16.59871101041857,7.1739330496491895,,0.06941091314416103
0.03,True,13574.961709394061,9.42477796076938,9.082651321552852,0.3421266392165272,,0.30113846378041126
0.03,True,70.34945814992055,9.42477796076938,-114.99999999999154,124.42477796076092,,0.3631195363281198
0.03,True,inf,9.42477796076938,-90.4871067852133,99.91188474598268,,3.572928508279666e-41
0.03,True,12181.864186448704,9.42477796076938,-18.644616238839202,28.06939419960858,,0.22346519553006053
0.03,True,42381.63187302991,9.42477796076938,7.599570336800831,1.8252076239685486,,0.21926774186995845
0.03,True,inf,9.42477796076938,-7.408195691453679,16.83297365222306,,0.5286829209042457
0.03,True,477.7711334702616,9.42477796076938,-27.381863369674416,36.806641330443796,,0.11591026361242077
0.03,True,inf,9.42477796076938,18.065580711553295,8.640802750783916,,1.1622647410721078e-37
0.03,True,inf,9.42477796076938,-19.38590928738355,28.81068724815293,,0.20253351339707432
0.03,True,13155.778794205704,9.42477796076938,8.712573227251898,0.7122047335174813,,0.18248535148975817
0.03,True,9025859.721373813,9.42477796076938,2.2852775645101344,7.139500396259245,,0.23516734859774097
