dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,Rx_err_pct,J_final,n_iters,cpu_ms
ref50,393,0.5,5000.0,40.0,30.0,13.01288849913248,0.0,5.222637349879839e-15,5,59.48235304094851
ref50,394,0.5,5000.0,40.0,40.0,12.017527527091653,0.0,2.996598666446551e-13,4,62.53027077764273
ref50,395,0.5,5000.0,40.0,inf,11.25238331342615,0.0,1.325068554983339e-12,4,59.64903184212744
ref50,396,0.5,5000.0,inf,20.0,46.146323624800424,0.5482690595231907,9.872796257779787e-19,309,139.84607183374465
ref50,397,0.5,5000.0,inf,30.0,13.175637279092722,0.0,5.183133627013473e-12,3,59.87890297546983
ref50,398,0.5,5000.0,inf,40.0,14.55391678286806,0.0,1.8236959810299864e-12,4,62.621291959658265
ref50,399,0.5,5000.0,inf,inf,12.459369634369743,0.0,1.5473186355600045e-12,4,72.77937000617385
ref50,400,0.6,100.0,20.0,20.0,3.161300075801547,0.9318008746430877,3.890289261328607e-17,7,64.66572708450258
ref50,401,0.6,100.0,20.0,30.0,6.410870254322613,1.0682940653666293,3.6908723183877435e-17,7,65.3216908685863
ref50,402,0.6,100.0,20.0,40.0,3.855302726347339,0.4844924980230303,5.3086514195335353e-17,8,63.39557818137109
ref50,403,0.6,100.0,20.0,inf,3.4516687658245524,0.14285042942839254,1.2352572927288935e-17,6,66.4739350322634
ref50,404,0.6,100.0,30.0,20.0,5.646881769763524,1.896946999937839,1.7640781108302613e-17,7,61.90701783634722
ref50,405,0.6,100.0,30.0,30.0,0.408899144008564,0.4628214615718065,4.0201138703459e-17,7,61.42859905958176
ref50,406,0.6,100.0,30.0,40.0,0.3533338884112817,0.34489588664470716,4.824845286864712e-17,8,65.92945917509496
ref50,407,0.6,100.0,30.0,inf,0.9853337840284675,0.005196308174959086,2.642111451396839e-18,5,61.65298190899193
ref50,408,0.6,100.0,40.0,20.0,0.7442446404516597,1.0406956078838618,3.627322752132012e-17,7,63.050916185602546
ref50,409,0.6,100.0,40.0,30.0,0.2535765034241133,0.23802135780910305,4.3974871856038336e-17,7,59.79158217087388
ref50,410,0.6,100.0,40.0,40.0,0.31551729121898076,0.48106115632508306,2.9290656683428725e-17,8,76.935128076002
ref50,411,0.6,100.0,40.0,inf,0.20454180273167996,0.4517695634283001,2.893064189068257e-17,7,72.27775198407471
ref50,412,0.6,100.0,inf,20.0,2.2073972228714807,1.2106263400086164,3.144252519426346e-17,7,63.42127779498696
ref50,413,0.6,100.0,inf,30.0,0.799520724755772,0.33338023245418924,3.6179409985995745e-17,6,61.40213110484183
ref50,414,0.6,100.0,inf,40.0,0.4650313087303978,0.4555893642215807,5.5258329594650334e-17,7,61.97979301214218
ref50,415,0.6,100.0,inf,inf,0.34525203262815907,0.40658274944780715,2.2841781879529468e-17,8,61.72169209457934
ref50,416,0.6,500.0,20.0,20.0,2.3812401496130327,1.2281832533174566,1.9000958673841066e-19,6,66.29189196974039
ref50,417,0.6,500.0,20.0,30.0,9.885956482398798,0.16958570073429655,1.9376228441939535e-19,5,72.53356999717653
ref50,418,0.6,500.0,20.0,40.0,12.671715543109325,0.9672561241282664,8.726430278703566e-20,6,62.33335006982088
ref50,419,0.6,500.0,20.0,inf,19.837395960359256,0.23544642758266718,2.8069134531725936e-19,5,61.627550050616264
ref50,420,0.6,500.0,30.0,20.0,16.89932473990752,0.7465456390111285,7.340432471594253e-20,6,59.18016703799367
ref50,421,0.6,500.0,30.0,30.0,8.029430316114196,0.22042656840753808,2.860816246645098e-19,5,55.15180714428425
ref50,422,0.6,500.0,30.0,40.0,5.560059081040459,0.044336934515285975,4.1189643129461296e-20,5,58.135292027145624
ref50,423,0.6,500.0,30.0,inf,3.7485084973427436,0.32777001255597044,8.161838681910958e-19,5,57.14070098474622
ref50,424,0.6,500.0,40.0,20.0,4.632433424048935,0.15788767148761734,2.9158574017045765e-19,5,61.16264103911817
ref50,425,0.6,500.0,40.0,30.0,12.146427496779209,0.6881066759761894,5.823478906474378e-20,6,59.682440012693405
ref50,426,0.6,500.0,40.0,40.0,0.28016167467102376,0.38154594218187865,1.5752753548607175e-20,6,56.848610984161496
ref50,427,0.6,500.0,40.0,inf,1.6773381829615817,0.36121366619358924,1.4468938651884145e-20,6,54.772770032286644
ref50,428,0.6,500.0,inf,20.0,34.317796068388496,0.07439477049639436,1.0815805424209528e-19,5,68.36494011804461
ref50,429,0.6,500.0,inf,30.0,6.929339002252103,0.7532883955648118,6.667005227243372e-20,6,60.496331891044974
ref50,430,0.6,500.0,inf,40.0,1.560441444066548,0.3581746500151894,9.37519523987016e-19,5,67.36855604685843
ref50,431,0.6,500.0,inf,inf,0.713242577937238,0.3970740020869698,1.6261364770878047e-20,6,70.20837510935962
ref50,432,0.6,1000.0,20.0,20.0,43.60760732464729,0.18446136618327955,1.977275554220947e-19,9,70.46773913316429
ref50,433,0.6,1000.0,20.0,30.0,25.061883924159552,0.35041122862734253,3.841501280294875e-19,11,73.2261398807168
ref50,434,0.6,1000.0,20.0,40.0,26.662259874438877,1.4017572546954853,2.4153724870718706e-19,13,71.06709806248546
ref50,435,0.6,1000.0,20.0,inf,0.24427223041819288,0.18429292559097804,2.6160889869711964e-19,10,70.9947410505265
ref50,436,0.6,1000.0,30.0,20.0,26.387743694477376,0.5527328677751597,7.014369492691333e-19,10,71.9350550789386
ref50,437,0.6,1000.0,30.0,30.0,21.948125506758252,0.12839124709519184,2.5926548918596776e-19,10,73.91237211413682
ref50,438,0.6,1000.0,30.0,40.0,4.631567443261172,0.25446280497639007,4.092967870163387e-19,10,76.97227597236633
ref50,439,0.6,1000.0,30.0,inf,19.762135589123098,0.7341568666775402,2.662384719163578e-19,12,61.427827924489975
ref50,440,0.6,1000.0,40.0,20.0,23.139369300436567,0.1966542823442296,6.759429103799242e-19,9,56.319202994927764
ref50,441,0.6,1000.0,40.0,30.0,11.239799005043238,0.3238978490659292,4.931801451750509e-19,10,59.3141729477793
ref50,442,0.6,1000.0,40.0,40.0,3.8277981477816323,0.32755218490382276,7.003697116881879e-19,10,59.014863800257444
ref50,443,0.6,1000.0,40.0,inf,3.5137792284150224,0.5262680612169788,2.9224241515615986e-19,11,67.71337706595659
ref50,444,0.6,1000.0,inf,20.0,28.965156286316443,1.3643203521230476,2.4539414910323954e-19,13,63.401578925549984
ref50,445,0.6,1000.0,inf,30.0,3.05665292715727,0.343560705217601,7.963023823016712e-19,10,67.59917293675244
ref50,446,0.6,1000.0,inf,40.0,2.3957848396401102,0.31405342467921854,8.290134121856237e-19,10,66.39404688030481
ref50,447,0.6,1000.0,inf,inf,1.8152725297658583,0.4310707229656714,2.4793657235978493e-19,11,63.68615012615919
ref50,448,0.6,2000.0,20.0,20.0,56.74451043896734,3.166935593479832,7.00690031427695e-19,15,60.827132081612945
ref50,449,0.6,2000.0,20.0,30.0,58.333333333333336,1.784362198136455,7.561202598283756e-12,9,68.32556705921888
ref50,450,0.6,2000.0,20.0,40.0,3.733502353338895,0.3934309624020784,7.913785478712105e-19,28,69.55160689540207
ref50,451,0.6,2000.0,20.0,inf,58.333333333333336,1.957941662994608,1.4103912602948484e-11,7,57.89468507282436
ref50,452,0.6,2000.0,30.0,20.0,36.96530420117202,0.2452753305530564,5.192741894506046e-19,17,70.54324494674802
ref50,453,0.6,2000.0,30.0,30.0,1.6682689768858598,0.8403029116894117,9.455269721994636e-19,28,74.39682213589549
ref50,454,0.6,2000.0,30.0,40.0,31.56219009664008,0.17220102050977176,6.553887679653089e-19,17,66.29440793767571
ref50,455,0.6,2000.0,30.0,inf,31.71638802500922,0.7748883180952703,9.10143949075144e-19,40,68.33536713384092
ref50,456,0.6,2000.0,40.0,20.0,36.77433625040368,0.5052619485727063,8.347869623771239e-19,40,65.28379302471876
ref50,457,0.6,2000.0,40.0,30.0,53.046693179887285,1.434944255314565,7.274416184129064e-19,50,79.95822909288108
ref50,458,0.6,2000.0,40.0,40.0,41.877523711173076,0.8755365729702703,8.6789621359492e-19,44,71.29206298850477
ref50,459,0.6,2000.0,40.0,inf,31.91846712581074,1.0413063150358766,6.939057234837292e-19,42,68.10198095627129
ref50,460,0.6,2000.0,inf,20.0,58.333333333333336,1.6419050990162418,6.773744068922883e-13,14,62.943034106865525
ref50,461,0.6,2000.0,inf,30.0,1.4281051988423998,0.593099216631731,5.93727621390421e-19,28,64.96158009395003
ref50,462,0.6,2000.0,inf,40.0,19.06703718654999,0.6115664047048653,7.505831831900757e-19,35,71.69388118200004
ref50,463,0.6,2000.0,inf,inf,18.148319412425714,0.6534073207553888,7.194555520482123e-19,35,65.91281900182366
ref50,464,0.6,5000.0,20.0,20.0,5.522881792648519,1.8903670408138895,9.963140118858914e-12,33,70.5166608095169
ref50,465,0.6,5000.0,20.0,30.0,3.3750860210173634,0.0,6.087995741072562e-11,3,65.13419304974377
ref50,466,0.6,5000.0,20.0,40.0,41.97410317205049,0.0,1.4591210463142692e-11,5,59.66469808481634
ref50,467,0.6,5000.0,20.0,inf,2.666352447995772,0.0,3.71301534851817e-12,7,64.15607407689095
ref50,468,0.6,5000.0,30.0,20.0,19.7565580787607,0.0,7.728429695142473e-12,3,65.10001188144088
ref50,469,0.6,5000.0,30.0,30.0,74.89940892206643,0.5966890729477018,2.0127157725139856e-19,10,55.547642055898905
ref50,470,0.6,5000.0,30.0,40.0,4.269233200270191,0.03745235278865948,7.42537772769234e-12,33,65.66403503529727
ref50,471,0.6,5000.0,30.0,inf,19.543403052756197,0.0,2.3651452247094822e-12,3,56.27227504737675
ref50,472,0.6,5000.0,40.0,20.0,5.406820253839854,1.7242631277548026,1.0523778502360654e-11,36,65.02921087667346
ref50,473,0.6,5000.0,40.0,30.0,8.034618491090477,0.0,4.377262478417429e-12,4,57.415371062234044
ref50,474,0.6,5000.0,40.0,40.0,20.70078105229558,0.0,3.3926677536693145e-12,6,69.29165706969798
ref50,475,0.6,5000.0,40.0,inf,32.784437381431204,0.0,9.888044469561053e-13,4,53.437503054738045
ref50,476,0.6,5000.0,inf,20.0,4.993496409621693,1.1238670587862543,8.808092572496835e-12,42,67.7010880317539
ref50,477,0.6,5000.0,inf,30.0,17.72974212209298,0.0,7.714615974558357e-13,3,55.36623997613788
ref50,478,0.6,5000.0,inf,40.0,29.875310337609864,0.0,2.618810644341408e-12,3,57.95649904757738
ref50,479,0.6,5000.0,inf,inf,22.629198977298845,0.0,1.7603558705235027e-12,3,55.587510112673044
ref50,480,0.7,100.0,20.0,20.0,0.4096392632228734,0.8332013519920878,3.919288511544469e-17,8,59.982853941619396
ref50,481,0.7,100.0,20.0,30.0,7.310176503033309,0.8405057365536379,4.0573346352152354e-17,7,64.59268811158836
ref50,482,0.7,100.0,20.0,40.0,1.7079511608346643,0.38801449955120404,4.4746943660929785e-17,8,59.34629519470036
ref50,483,0.7,100.0,20.0,inf,2.6863278508376034,0.8451104970403236,3.8040242899062413e-17,7,59.59448195062578
ref50,484,0.7,100.0,30.0,20.0,3.649173716979894,0.4027186986808289,3.117141596029658e-17,8,56.57281191088259
ref50,485,0.7,100.0,30.0,30.0,0.507694652129409,0.7464723621386327,4.17444402080888e-17,7,56.1966011300683
ref50,486,0.7,100.0,30.0,40.0,0.5145698512041751,0.9473598840695843,3.569799315970329e-17,7,56.32860190235078
ref50,487,0.7,100.0,30.0,inf,0.5885478855242043,0.7947989463397533,4.000377043369494e-17,7,61.11620203591883
ref50,488,0.7,100.0,40.0,20.0,0.3234231513146803,0.7515863624315955,4.1579960918202906e-17,7,58.82905004546046
ref50,489,0.7,100.0,40.0,30.0,0.6354474049227494,0.7809068125730221,4.07254982769496e-17,7,58.08379710651934
ref50,490,0.7,100.0,40.0,40.0,1.137822365402338,0.5756250214159024,4.717805824028911e-17,7,60.81737298518419
ref50,491,0.7,100.0,40.0,inf,0.15370570302589545,0.5757005410580547,4.6817949183468666e-17,7,57.11228889413178
ref50,492,0.7,100.0,inf,20.0,1.1586559060373807,0.47046079604278646,3.47214261887051e-17,7,60.65083295106888
ref50,493,0.7,100.0,inf,30.0,0.6690582841786411,0.3664060872286399,3.734639746272346e-17,8,66.49059802293777
ref50,494,0.7,100.0,inf,40.0,0.7019241412808329,0.6137410700216748,4.5849964774279706e-17,7,59.13568288087845
ref50,495,0.7,100.0,inf,inf,0.39079333434992913,0.5550558675560779,3.004168351409778e-17,7,63.1135378498584
ref50,496,0.7,500.0,20.0,20.0,2.8993456871461634,1.433026907230874,3.429282044115297e-19,6,54.53896499238908
ref50,497,0.7,500.0,20.0,30.0,27.048400983498368,0.15209934202632666,1.1160366879711186e-19,5,61.69676408171654
ref50,498,0.7,500.0,20.0,40.0,4.371870837009771,0.13623121221565954,2.5946411241747643e-19,5,63.41478694230318
ref50,499,0.7,500.0,20.0,inf,4.111200723007223,1.1327734226706183,1.770003905065424e-19,6,67.19319522380829
ref50,500,0.7,500.0,30.0,20.0,21.08124940298736,1.0147293433019058,1.0492405141327735e-19,6,52.93851695023477
ref50,501,0.7,500.0,30.0,30.0,5.629329840868566,0.903399829643422,1.0349105421732424e-19,6,54.55016694031656
ref50,502,0.7,500.0,30.0,40.0,4.305841678220584,0.3542497432539221,1.4748801174393102e-20,6,57.52084101550281
ref50,503,0.7,500.0,30.0,inf,2.6613063424702568,0.5144632388143237,3.1742235329345816e-20,6,61.795104993507266
ref50,504,0.7,500.0,40.0,20.0,22.470257818695398,0.024216561350374376,1.807404285397912e-20,5,51.45107512362301
ref50,505,0.7,500.0,40.0,30.0,4.158121688806122,0.13568179821143075,1.3417529249113028e-19,5,55.63655216246843
ref50,506,0.7,500.0,40.0,40.0,0.3442677184922273,0.5347147042198799,3.557449960625875e-20,6,58.56623710133135
ref50,507,0.7,500.0,40.0,inf,1.7623621795570534,0.5913492573802387,4.330264522709248e-20,6,71.01811887696385
ref50,508,0.7,500.0,inf,20.0,11.831304270306351,0.08420486367339208,1.2541941523437598e-19,5,59.41351596266031
ref50,509,0.7,500.0,inf,30.0,3.6835349664965538,0.3581435658888381,1.5938410082703843e-20,6,54.2840538546443
ref50,510,0.7,500.0,inf,40.0,2.1415811895175563,0.5743941026511038,4.078217525542268e-20,6,55.66959781572223
ref50,511,0.7,500.0,inf,inf,1.065968250574304,0.5370534035674155,3.6161425145521136e-20,6,60.58488180860877
ref50,512,0.7,1000.0,20.0,20.0,23.67443010991734,0.2896698739242197,3.902531779220636e-19,11,58.81845997646451
ref50,513,0.7,1000.0,20.0,30.0,14.542991062247689,1.5132295712018276,4.440237830503719e-19,12,70.32582187093794
ref50,514,0.7,1000.0,20.0,40.0,4.509617300644523,1.124709925411412,4.0667979625433324e-19,12,63.94446408376098
ref50,515,0.7,1000.0,20.0,inf,20.565732888132302,0.10802466486948106,2.7197236991601375e-19,10,68.63260897807777
ref50,516,0.7,1000.0,30.0,20.0,17.478610150971488,0.07248059548953734,2.0597535868794933e-19,9,56.716318940743804
ref50,517,0.7,1000.0,30.0,30.0,5.265593221549388,0.6538432026782062,8.352261844581816e-19,11,73.91045708209276
ref50,518,0.7,1000.0,30.0,40.0,20.107755723671456,0.7886008414940193,5.52343453483932e-19,12,70.92149392701685
ref50,519,0.7,1000.0,30.0,inf,4.630309659270297,0.7159676644682236,2.73773146876486e-19,12,64.10062802024186
ref50,520,0.7,1000.0,40.0,20.0,30.933625220580385,0.03582283097726986,1.8995742908296749e-19,8,66.33507297374308
ref50,521,0.7,1000.0,40.0,30.0,13.355132799303178,0.6712945314755643,3.261212425703199e-19,12,63.715222058817744
ref50,522,0.7,1000.0,40.0,40.0,0.43607440299650185,0.5596028615869955,7.44896588531005e-19,11,61.542575946077704
ref50,523,0.7,1000.0,40.0,inf,1.7504221027790925,0.7166149413456878,2.4369324039885975e-19,12,63.899358035996556
ref50,524,0.7,1000.0,inf,20.0,50.95578775041701,1.0059015760818284,9.25934037934041e-19,10,57.589086005464196
ref50,525,0.7,1000.0,inf,30.0,2.8864539214798244,0.7631680305361442,2.2557340946141005e-19,12,56.235597003251314
ref50,526,0.7,1000.0,inf,40.0,0.02087068494749378,0.5831450320056092,8.242928208551447e-19,11,56.73625902272761
ref50,527,0.7,1000.0,inf,inf,1.2101917330393153,0.5724563481123368,8.331567841842597e-19,11,65.92746684327722
ref50,528,0.7,2000.0,20.0,20.0,13.653044557914132,0.3280362199377578,7.305666956695443e-19,38,68.74580308794975
ref50,529,0.7,2000.0,20.0,30.0,5.078507598399959,1.1023165408157183,6.785971979819058e-19,34,79.05859197489917
ref50,530,0.7,2000.0,20.0,40.0,15.568262351264549,0.731930250114192,8.01885933011974e-19,28,79.58275196142495
ref50,531,0.7,2000.0,20.0,inf,35.714285714285715,0.39302835095935507,3.3194937965014204e-12,4,66.57298002392054
ref50,532,0.7,2000.0,30.0,20.0,17.316039152852515,0.716291601954822,7.287973582837743e-19,42,70.29631896875799
ref50,533,0.7,2000.0,30.0,30.0,5.6104016988526295,0.7245707086370089,8.538520217186385e-19,32,61.85158505104482
ref50,534,0.7,2000.0,30.0,40.0,10.524231807118749,0.5538880040957451,9.132183064374451e-19,29,68.89531202614307
ref50,535,0.7,2000.0,30.0,inf,35.714285714285715,1.5340719888921286,1.294093329334686e-12,12,62.85434798337519
ref50,536,0.7,2000.0,40.0,20.0,35.714285714285715,0.07284675230782796,4.128192272080916e-11,5,57.42622702382505
ref50,537,0.7,2000.0,40.0,30.0,21.722785007847254,0.2434599300037462,6.71934745287714e-19,23,65.14736684039235
ref50,538,0.7,2000.0,40.0,40.0,32.90989575776916,1.004942738336183,8.859700301467349e-19,48,77.68566301092505
ref50,539,0.7,2000.0,40.0,inf,5.239846669442581,0.7737775370832083,8.293460265950063e-19,37,71.85272895731032
ref50,540,0.7,2000.0,inf,20.0,35.714285714285715,0.3150986394037318,4.9370186284633106e-14,12,55.09645398706198
ref50,541,0.7,2000.0,inf,30.0,35.714285714285715,1.2924228103265478,2.8641199946477273e-13,13,60.44310797005892
ref50,542,0.7,2000.0,inf,40.0,14.439664204901156,0.7595601298894735,7.635411109595531e-19,41,71.79245189763606
ref50,543,0.7,2000.0,inf,inf,18.987625138136533,0.8550876008606565,8.473240611315449e-19,43,77.37013907171786
ref50,544,0.7,5000.0,20.0,20.0,10.127558639817355,0.9138313066928823,2.8776294859795023e-13,157,102.360466029495
ref50,545,0.7,5000.0,20.0,30.0,16.410809276268257,0.0,1.0423579891229829e-11,4,65.48758200369775
ref50,546,0.7,5000.0,20.0,40.0,10.063238985897561,1.0247938502112992,2.5351386033918522e-11,31,73.50877509452403
ref50,547,0.7,5000.0,20.0,inf,10.56767366902605,0.14208351925530224,4.166426195885376e-12,43,71.7417630366981
ref50,548,0.7,5000.0,30.0,20.0,26.940913939468043,0.0,4.595114320368428e-12,3,58.45952802337706
ref50,549,0.7,5000.0,30.0,30.0,14.171678838260602,0.0,1.7818951999399456e-11,6,65.06970105692744
ref50,550,0.7,5000.0,30.0,40.0,10.446367258147136,0.3570759998159883,9.940798016211789e-12,36,71.46812905557454
ref50,551,0.7,5000.0,30.0,inf,54.10685091852848,0.0,9.373353659522436e-12,5,58.25149896554649
ref50,552,0.7,5000.0,40.0,20.0,10.323596879789296,0.5728764133198819,1.1095716292492528e-11,39,69.86177689395845
ref50,553,0.7,5000.0,40.0,30.0,40.556009736263455,0.0,2.0199019183908134e-12,3,57.83388810232282
ref50,554,0.7,5000.0,40.0,40.0,35.025171222629616,0.0,6.681844463948671e-13,5,56.7792309448123
ref50,555,0.7,5000.0,40.0,inf,30.05145264872586,0.0,1.0431078559958142e-12,5,57.96918296255171
ref50,556,0.7,5000.0,inf,20.0,15.12766185079503,0.0,2.3812409131537167e-11,3,54.68921200372279
ref50,557,0.7,5000.0,inf,30.0,28.888449505556185,0.0,4.101112771695688e-12,3,53.94640285521746
ref50,558,0.7,5000.0,inf,40.0,32.0253152638278,0.0,2.162530093089391e-12,4,50.64915795810521
ref50,559,0.7,5000.0,inf,inf,30.807542136129495,0.0,2.0438094645655427e-12,4,58.669168036431074
ref50,560,0.8,100.0,20.0,20.0,0.506787647877871,1.3319092284220488,2.357246720977515e-17,7,69.81860916130245
ref50,561,0.8,100.0,20.0,30.0,4.880373077832456,0.5226285555512646,2.779912347244297e-17,7,71.03189500048757
ref50,562,0.8,100.0,20.0,40.0,3.3212318398492116,0.06350275252090398,1.0802672609582727e-17,6,57.80097492970526
ref50,563,0.8,100.0,20.0,inf,5.225379325750956,0.995313658648584,3.0231693120837363e-17,7,56.8113608751446
ref50,564,0.8,100.0,30.0,20.0,3.2140539961376113,0.8827216332174146,3.515111733971153e-17,7,54.38044294714928
ref50,565,0.8,100.0,30.0,30.0,1.4634947020103484,0.6522081166397129,4.1216486414224606e-17,7,57.97799094580114
ref50,566,0.8,100.0,30.0,40.0,0.9183004856079396,0.8429090732949618,3.5616927790500677e-17,7,54.24667103216052
ref50,567,0.8,100.0,30.0,inf,0.36604445105187233,1.3126494738933019,2.4192307218440902e-17,7,56.66089407168329
ref50,568,0.8,100.0,40.0,20.0,0.9446474855228509,0.5056251018566229,2.801515604908623e-17,7,56.96814716793597
ref50,569,0.8,100.0,40.0,30.0,0.5547961348656566,0.6656522530227988,4.0498465580375196e-17,7,63.36945900693536
ref50,570,0.8,100.0,40.0,40.0,0.6481885921050812,0.8800953549163921,3.4265270205211374e-17,8,61.32795079611242
ref50,571,0.8,100.0,40.0,inf,0.6386665404001374,0.8307741454944733,3.5887361421102374e-17,7,56.39464291743934
ref50,572,0.8,100.0,inf,20.0,1.5454601135149597,2.0889095269422313,1.1431883017922792e-17,7,54.97267609462142
ref50,573,0.8,100.0,inf,30.0,0.3663954642489642,0.5401258913733926,2.697506156038379e-17,7,55.24042109027505
