dataset,cell,alpha,Rx,snrV,snrI,loc_err_p1,loc_err_p2_mean,loc_improvement_frac,loc_improvement_pct
ref50,142,0.200,2000.0,inf,40.0,60.237084,111.803613,-0.856060,-85.6060
ref50,143,0.200,2000.0,inf,inf,56.645570,112.088852,-0.978775,-97.8775
ref50,144,0.200,5000.0,20.0,20.0,75.000000,99.950000,-0.332667,-33.2667
ref50,145,0.200,5000.0,20.0,30.0,215.775007,99.950000,0.536786,53.6786
ref50,146,0.200,5000.0,20.0,40.0,214.287448,99.950000,0.533570,53.3570
ref50,147,0.200,5000.0,20.0,inf,74.175275,99.950000,-0.347484,-34.7484
ref50,148,0.200,5000.0,30.0,20.0,375.000000,99.950000,0.733467,73.3467
ref50,149,0.200,5000.0,30.0,30.0,55.496050,99.950000,-0.801029,-80.1029
ref50,150,0.200,5000.0,30.0,40.0,25.872731,99.950000,-2.863141,-286.3141
ref50,151,0.200,5000.0,30.0,inf,64.660724,99.950000,-0.545761,-54.5761
ref50,152,0.200,5000.0,40.0,20.0,80.367013,99.950000,-0.243669,-24.3669
ref50,153,0.200,5000.0,40.0,30.0,14.790308,99.950000,-5.757804,-575.7804
ref50,154,0.200,5000.0,40.0,40.0,53.079860,99.950000,-0.883012,-88.3012
ref50,155,0.200,5000.0,40.0,inf,91.680875,99.950000,-0.090195,-9.0195
ref50,156,0.200,5000.0,inf,20.0,75.000000,99.950000,-0.332667,-33.2667
ref50,157,0.200,5000.0,inf,30.0,91.221084,99.950000,-0.095690,-9.5690
ref50,158,0.200,5000.0,inf,40.0,75.924307,99.950000,-0.316443,-31.6443
ref50,159,0.200,5000.0,inf,inf,62.682358,99.950000,-0.594548,-59.4548
ref50,160,0.300,100.0,20.0,20.0,11.763844,28.631046,-1.433817,-143.3817
ref50,161,0.300,100.0,20.0,30.0,2.870893,15.277182,-4.321404,-432.1404
ref50,162,0.300,100.0,20.0,40.0,5.843254,21.978739,-2.761387,-276.1387
ref50,163,0.300,100.0,20.0,inf,14.193309,31.849053,-1.243948,-124.3948
ref50,164,0.300,100.0,30.0,20.0,3.717552,21.619467,-4.815512,-481.5512
ref50,165,0.300,100.0,30.0,30.0,2.764091,14.975564,-4.417898,-441.7898
ref50,166,0.300,100.0,30.0,40.0,6.272065,25.133258,-3.007175,-300.7175
ref50,167,0.300,100.0,30.0,inf,0.068747,18.409701,-266.790571,-26679.0571
ref50,168,0.300,100.0,40.0,20.0,0.873990,15.186316,-16.375843,-1637.5843
ref50,169,0.300,100.0,40.0,30.0,3.419813,15.022921,-3.392907,-339.2907
ref50,170,0.300,100.0,40.0,40.0,1.863927,15.165496,-7.136316,-713.6316
ref50,171,0.300,100.0,40.0,inf,0.273670,18.371252,-66.129301,-6612.9301
ref50,172,0.300,100.0,inf,20.0,8.474223,25.185210,-1.971979,-197.1979
ref50,173,0.300,100.0,inf,30.0,0.618592,18.374379,-28.703551,-2870.3551
ref50,174,0.300,100.0,inf,40.0,1.024135,15.296489,-13.936010,-1393.6010
ref50,175,0.300,100.0,inf,inf,0.102853,18.273597,-176.667078,-17666.7078
ref50,176,0.300,500.0,20.0,20.0,33.559411,39.822402,-0.186624,-18.6624
ref50,177,0.300,500.0,20.0,30.0,19.224758,17.929864,0.067356,6.7356
ref50,178,0.300,500.0,20.0,40.0,19.491268,17.985782,0.077239,7.7239
ref50,179,0.300,500.0,20.0,inf,0.416364,2.246690,-4.395974,-439.5974
ref50,180,0.300,500.0,30.0,20.0,6.605044,9.218752,-0.395714,-39.5714
ref50,181,0.300,500.0,30.0,30.0,16.654907,14.751109,0.114309,11.4309
ref50,182,0.300,500.0,30.0,40.0,7.310499,4.629106,0.366787,36.6787
ref50,183,0.300,500.0,30.0,inf,12.693757,11.217456,0.116301,11.6301
ref50,184,0.300,500.0,40.0,20.0,10.909955,10.907483,0.000227,0.0227
ref50,185,0.300,500.0,40.0,30.0,5.649518,4.322363,0.234915,23.4915
ref50,186,0.300,500.0,40.0,40.0,0.350066,2.394990,-5.841534,-584.1534
ref50,187,0.300,500.0,40.0,inf,3.836348,1.188339,0.690242,69.0242
ref50,188,0.300,500.0,inf,20.0,39.979516,46.191981,-0.155391,-15.5391
ref50,189,0.300,500.0,inf,30.0,3.665953,1.154543,0.685063,68.5063
ref50,190,0.300,500.0,inf,40.0,2.286474,0.898903,0.606861,60.6861
ref50,191,0.300,500.0,inf,inf,1.907115,0.827875,0.565902,56.5902
ref50,192,0.300,1000.0,20.0,20.0,210.327901,99.966667,0.524710,52.4710
ref50,193,0.300,1000.0,20.0,30.0,19.366769,99.966667,-4.161763,-416.1763
ref50,194,0.300,1000.0,20.0,40.0,74.183238,99.966667,-0.347564,-34.7564
ref50,195,0.300,1000.0,20.0,inf,11.761444,99.966667,-7.499523,-749.9523
ref50,196,0.300,1000.0,30.0,20.0,36.347226,99.966667,-1.750325,-175.0325
ref50,197,0.300,1000.0,30.0,30.0,11.138465,99.966667,-7.974905,-797.4905
ref50,198,0.300,1000.0,30.0,40.0,17.947813,99.966667,-4.569852,-456.9852
ref50,199,0.300,1000.0,30.0,inf,76.162383,99.966667,-0.312546,-31.2546
ref50,200,0.300,1000.0,40.0,20.0,56.992472,99.966667,-0.754033,-75.4033
ref50,201,0.300,1000.0,40.0,30.0,43.765543,99.966667,-1.284141,-128.4141
ref50,202,0.300,1000.0,40.0,40.0,3.141049,99.966667,-30.825886,-3082.5886
ref50,203,0.300,1000.0,40.0,inf,8.219927,99.966667,-11.161503,-1116.1503
ref50,204,0.300,1000.0,inf,20.0,4.659706,99.966667,-20.453428,-2045.3428
ref50,205,0.300,1000.0,inf,30.0,11.352144,99.966667,-7.805972,-780.5972
ref50,206,0.300,1000.0,inf,40.0,11.177674,99.966667,-7.943423,-794.3423
ref50,207,0.300,1000.0,inf,inf,8.936783,98.094474,-9.976487,-997.6487
ref50,208,0.300,2000.0,20.0,20.0,35.163225,78.206362,-1.224095,-122.4095
ref50,209,0.300,2000.0,20.0,30.0,216.666667,169.870772,0.215981,21.5981
ref50,210,0.300,2000.0,20.0,40.0,6.768365,44.816242,-5.621428,-562.1428
ref50,211,0.300,2000.0,20.0,inf,1.358034,28.784586,-20.195772,-2019.5772
ref50,212,0.300,2000.0,30.0,20.0,59.734043,105.969489,-0.774022,-77.4022
ref50,213,0.300,2000.0,30.0,30.0,91.407007,105.662223,-0.155953,-15.5953
ref50,214,0.300,2000.0,30.0,40.0,90.354984,91.966255,-0.017833,-1.7833
ref50,215,0.300,2000.0,30.0,inf,30.910659,54.826614,-0.773712,-77.3712
ref50,216,0.300,2000.0,40.0,20.0,83.333333,99.966667,-0.199600,-19.9600
ref50,217,0.300,2000.0,40.0,30.0,4.784797,21.475222,-3.488220,-348.8220
ref50,218,0.300,2000.0,40.0,40.0,49.789609,78.782634,-0.582311,-58.2311
ref50,219,0.300,2000.0,40.0,inf,41.827948,68.687156,-0.642135,-64.2135
ref50,220,0.300,2000.0,inf,20.0,83.333333,99.966667,-0.199600,-19.9600
ref50,221,0.300,2000.0,inf,30.0,1.226118,44.385004,-35.199619,-3519.9619
ref50,222,0.300,2000.0,inf,40.0,54.874839,75.225034,-0.370847,-37.0847
ref50,223,0.300,2000.0,inf,inf,32.776964,68.130583,-1.078612,-107.8612
ref50,224,0.300,5000.0,20.0,20.0,70.064223,99.966667,-0.426786,-42.6786
ref50,225,0.300,5000.0,20.0,30.0,83.333333,99.966667,-0.199600,-19.9600
ref50,226,0.300,5000.0,20.0,40.0,15.994329,99.966667,-5.250132,-525.0132
ref50,227,0.300,5000.0,20.0,inf,25.236037,99.966667,-2.961266,-296.1266
ref50,228,0.300,5000.0,30.0,20.0,38.767462,99.966667,-1.578623,-157.8623
ref50,229,0.300,5000.0,30.0,30.0,29.668899,99.966667,-2.369409,-236.9409
ref50,230,0.300,5000.0,30.0,40.0,108.849796,99.966667,0.081609,8.1609
ref50,231,0.300,5000.0,30.0,inf,12.205379,99.966667,-7.190378,-719.0378
ref50,232,0.300,5000.0,40.0,20.0,105.188162,99.966667,0.049640,4.9640
ref50,233,0.300,5000.0,40.0,30.0,41.896756,99.966667,-1.386024,-138.6024
ref50,234,0.300,5000.0,40.0,40.0,12.228874,99.966667,-7.174642,-717.4642
ref50,235,0.300,5000.0,40.0,inf,34.167671,99.966667,-1.925768,-192.5768
ref50,236,0.300,5000.0,inf,20.0,82.349868,99.966667,-0.213926,-21.3926
ref50,237,0.300,5000.0,inf,30.0,19.912811,99.966667,-4.020219,-402.0219
ref50,238,0.300,5000.0,inf,40.0,24.034359,99.966667,-3.159323,-315.9323
ref50,239,0.300,5000.0,inf,inf,22.340681,99.966667,-3.474647,-347.4647
ref50,240,0.400,100.0,20.0,20.0,11.681602,1.404649,0.879755,87.9755
ref50,241,0.400,100.0,20.0,30.0,0.778360,11.773167,-14.125598,-1412.5598
ref50,242,0.400,100.0,20.0,40.0,1.950449,11.528783,-4.910834,-491.0834
ref50,243,0.400,100.0,20.0,inf,4.962321,19.201598,-2.869479,-286.9479
ref50,244,0.400,100.0,30.0,20.0,3.431525,19.052418,-4.552173,-455.2173
ref50,245,0.400,100.0,30.0,30.0,2.070665,16.523369,-6.979739,-697.9739
ref50,246,0.400,100.0,30.0,40.0,3.219875,16.671410,-4.177658,-417.7658
ref50,247,0.400,100.0,30.0,inf,2.726969,11.661923,-3.276515,-327.6515
ref50,248,0.400,100.0,40.0,20.0,1.098539,13.997707,-11.742108,-1174.2108
ref50,249,0.400,100.0,40.0,30.0,2.238233,11.682668,-4.219594,-421.9594
ref50,250,0.400,100.0,40.0,40.0,0.283556,14.098317,-48.719608,-4871.9608
ref50,251,0.400,100.0,40.0,inf,0.383378,14.137638,-35.876533,-3587.6533
ref50,252,0.400,100.0,inf,20.0,6.278696,21.742090,-2.462835,-246.2835
ref50,253,0.400,100.0,inf,30.0,1.569936,14.282043,-8.097215,-809.7215
ref50,254,0.400,100.0,inf,40.0,0.113210,14.000215,-122.665699,-12266.5699
ref50,255,0.400,100.0,inf,inf,0.211791,16.150026,-75.254500,-7525.4500
ref50,256,0.400,500.0,20.0,20.0,34.612587,37.071889,-0.071052,-7.1052
ref50,257,0.400,500.0,20.0,30.0,29.721100,31.706941,-0.066816,-6.6816
ref50,258,0.400,500.0,20.0,40.0,0.979972,1.161290,-0.185023,-18.5023
ref50,259,0.400,500.0,20.0,inf,11.885724,11.707194,0.015021,1.5021
ref50,260,0.400,500.0,30.0,20.0,15.683027,16.562414,-0.056073,-5.6073
ref50,261,0.400,500.0,30.0,30.0,19.924387,21.602603,-0.084229,-8.4229
ref50,262,0.400,500.0,30.0,40.0,4.811164,4.197477,0.127555,12.7555
ref50,263,0.400,500.0,30.0,inf,3.017577,3.679420,-0.219329,-21.9329
ref50,264,0.400,500.0,40.0,20.0,49.541932,51.840662,-0.046400,-4.6400
ref50,265,0.400,500.0,40.0,30.0,6.460863,8.624435,-0.334874,-33.4874
ref50,266,0.400,500.0,40.0,40.0,3.819894,3.832490,-0.003297,-0.3297
ref50,267,0.400,500.0,40.0,inf,0.975283,1.284913,-0.317477,-31.7477
ref50,268,0.400,500.0,inf,20.0,16.130757,16.653371,-0.032399,-3.2399
ref50,269,0.400,500.0,inf,30.0,2.104862,3.408341,-0.619270,-61.9270
ref50,270,0.400,500.0,inf,40.0,1.609621,1.288488,0.199508,19.9508
ref50,271,0.400,500.0,inf,inf,0.541566,1.093095,-1.018397,-101.8397
ref50,272,0.400,1000.0,20.0,20.0,5.121823,99.975000,-18.519416,-1851.9416
ref50,273,0.400,1000.0,20.0,30.0,53.625369,63.644011,-0.186827,-18.6827
ref50,274,0.400,1000.0,20.0,40.0,51.541549,99.975000,-0.939697,-93.9697
ref50,275,0.400,1000.0,20.0,inf,101.297769,99.975000,0.013058,1.3058
ref50,276,0.400,1000.0,30.0,20.0,60.275401,99.975000,-0.658637,-65.8637
ref50,277,0.400,1000.0,30.0,30.0,7.046035,99.975000,-13.188831,-1318.8831
ref50,278,0.400,1000.0,30.0,40.0,14.435762,99.975000,-5.925509,-592.5509
ref50,279,0.400,1000.0,30.0,inf,3.072030,99.975000,-31.543622,-3154.3622
ref50,280,0.400,1000.0,40.0,20.0,78.473454,99.975000,-0.273998,-27.3998
ref50,281,0.400,1000.0,40.0,30.0,14.640323,99.975000,-5.828743,-582.8743
ref50,282,0.400,1000.0,40.0,40.0,0.567187,99.975000,-175.264729,-17526.4729
ref50,283,0.400,1000.0,40.0,inf,11.161052,99.975000,-7.957489,-795.7489
ref50,284,0.400,1000.0,inf,20.0,27.491428,40.421649,-0.470336,-47.0336
ref50,285,0.400,1000.0,inf,30.0,22.872164,99.975000,-3.371034,-337.1034
ref50,286,0.400,1000.0,inf,40.0,11.306543,99.975000,-7.842225,-784.2225
ref50,287,0.400,1000.0,inf,inf,4.905251,55.751669,-10.365712,-1036.5712
ref50,288,0.400,2000.0,20.0,20.0,87.500000,99.975000,-0.142571,-14.2571
ref50,289,0.400,2000.0,20.0,30.0,28.984770,57.014075,-0.967036,-96.7036
ref50,290,0.400,2000.0,20.0,40.0,48.137977,72.498953,-0.506066,-50.6066
ref50,291,0.400,2000.0,20.0,inf,12.463475,23.575925,-0.891601,-89.1601
ref50,292,0.400,2000.0,30.0,20.0,5.696820,41.366299,-6.261296,-626.1296
ref50,293,0.400,2000.0,30.0,30.0,80.781277,82.724120,-0.024051,-2.4051
ref50,294,0.400,2000.0,30.0,40.0,33.638392,33.766801,-0.003817,-0.3817
ref50,295,0.400,2000.0,30.0,inf,48.792647,56.838449,-0.164898,-16.4898
ref50,296,0.400,2000.0,40.0,20.0,11.745118,3.582875,0.694948,69.4948
ref50,297,0.400,2000.0,40.0,30.0,76.072383,67.044181,0.118679,11.8679
ref50,298,0.400,2000.0,40.0,40.0,10.599050,31.477572,-1.969848,-196.9848
ref50,299,0.400,2000.0,40.0,inf,21.225172,46.315494,-1.182102,-118.2102
ref50,300,0.400,2000.0,inf,20.0,87.500000,82.915577,0.052393,5.2393
ref50,301,0.400,2000.0,inf,30.0,53.539175,49.435579,0.076647,7.6647
ref50,302,0.400,2000.0,inf,40.0,17.487205,46.527365,-1.660652,-166.0652
ref50,303,0.400,2000.0,inf,inf,22.937700,43.885808,-0.913261,-91.3261
ref50,304,0.400,5000.0,20.0,20.0,46.671521,99.975000,-1.142099,-114.2099
ref50,305,0.400,5000.0,20.0,30.0,17.952390,99.975000,-4.568896,-456.8896
ref50,306,0.400,5000.0,20.0,40.0,38.908559,99.975000,-1.569486,-156.9486
ref50,307,0.400,5000.0,20.0,inf,63.227293,99.975000,-0.581200,-58.1200
ref50,308,0.400,5000.0,30.0,20.0,87.500000,99.975000,-0.142571,-14.2571
ref50,309,0.400,5000.0,30.0,30.0,14.609265,99.975000,-5.843260,-584.3260
ref50,310,0.400,5000.0,30.0,40.0,39.424057,99.975000,-1.535888,-153.5888
ref50,311,0.400,5000.0,30.0,inf,6.746990,99.975000,-13.817719,-1381.7719
ref50,312,0.400,5000.0,40.0,20.0,57.219277,99.975000,-0.747226,-74.7226
ref50,313,0.400,5000.0,40.0,30.0,30.807491,99.975000,-2.245152,-224.5152
ref50,314,0.400,5000.0,40.0,40.0,29.081749,99.975000,-2.437723,-243.7723
ref50,315,0.400,5000.0,40.0,inf,6.875845,99.975000,-13.540032,-1354.0032
ref50,316,0.400,5000.0,inf,20.0,86.061763,99.975000,-0.161666,-16.1666
ref50,317,0.400,5000.0,inf,30.0,19.480326,99.975000,-4.132101,-413.2101
ref50,318,0.400,5000.0,inf,40.0,8.730884,99.975000,-10.450730,-1045.0730
ref50,319,0.400,5000.0,inf,inf,1.251858,99.975000,-78.861291,-7886.1291
ref50,320,0.500,100.0,20.0,20.0,5.429335,17.444936,-2.213089,-221.3089
ref50,321,0.500,100.0,20.0,30.0,5.298122,17.554275,-2.313302,-231.3302
ref50,322,0.500,100.0,20.0,40.0,5.310540,17.563374,-2.307267,-230.7267
ref50,323,0.500,100.0,20.0,inf,1.289145,9.577763,-6.429547,-642.9547
ref50,324,0.500,100.0,30.0,20.0,5.893436,5.369321,0.088932,8.8932
ref50,325,0.500,100.0,30.0,30.0,3.431825,15.469200,-3.507573,-350.7573
ref50,326,0.500,100.0,30.0,40.0,0.717606,11.539764,-15.080922,-1508.0922
ref50,327,0.500,100.0,30.0,inf,1.765757,13.470124,-6.628526,-662.8526
ref50,328,0.500,100.0,40.0,20.0,2.508224,9.591965,-2.824206,-282.4206
ref50,329,0.500,100.0,40.0,30.0,1.540929,9.553897,-5.200088,-520.0088
ref50,330,0.500,100.0,40.0,40.0,1.103372,9.601826,-7.702256,-770.2256
ref50,331,0.500,100.0,40.0,inf,0.090777,11.476255,-125.422227,-12542.2227
ref50,332,0.500,100.0,inf,20.0,10.958909,21.600924,-0.971083,-97.1083
ref50,333,0.500,100.0,inf,30.0,1.473559,9.565540,-5.491453,-549.1453
ref50,334,0.500,100.0,inf,40.0,0.487701,11.435548,-22.447874,-2244.7874
ref50,335,0.500,100.0,inf,inf,0.287714,13.164157,-44.754373,-4475.4373
ref50,336,0.500,500.0,20.0,20.0,7.236908,7.002826,0.032345,3.2345
ref50,337,0.500,500.0,20.0,30.0,4.526783,5.133677,-0.134067,-13.4067
ref50,338,0.500,500.0,20.0,40.0,40.031962,43.529577,-0.087371,-8.7371
ref50,339,0.500,500.0,20.0,inf,18.893033,27.405722,-0.450573,-45.0573
ref50,340,0.500,500.0,30.0,20.0,24.180022,27.291055,-0.128661,-12.8661
ref50,341,0.500,500.0,30.0,30.0,4.160858,5.264022,-0.265129,-26.5129
ref50,342,0.500,500.0,30.0,40.0,9.499756,8.958912,0.056932,5.6932
ref50,343,0.500,500.0,30.0,inf,0.903158,3.186449,-2.528118,-252.8118
ref50,344,0.500,500.0,40.0,20.0,11.805600,15.294183,-0.295502,-29.5502
ref50,345,0.500,500.0,40.0,30.0,7.921514,9.321152,-0.176688,-17.6688
ref50,346,0.500,500.0,40.0,40.0,0.873714,1.115041,-0.276209,-27.6209
ref50,347,0.500,500.0,40.0,inf,4.261171,7.150265,-0.678005,-67.8005
ref50,348,0.500,500.0,inf,20.0,18.954772,18.926319,0.001501,0.1501
ref50,349,0.500,500.0,inf,30.0,4.165153,2.925679,0.297582,29.7582
ref50,350,0.500,500.0,inf,40.0,1.002845,1.157420,-0.154136,-15.4136
ref50,351,0.500,500.0,inf,inf,0.224049,1.258115,-4.615349,-461.5349
ref50,352,0.500,1000.0,20.0,20.0,22.186539,99.980000,-3.506336,-350.6336
ref50,353,0.500,1000.0,20.0,30.0,49.304386,99.980000,-1.027811,-102.7811
ref50,354,0.500,1000.0,20.0,40.0,4.436443,99.980000,-21.536071,-2153.6071
ref50,355,0.500,1000.0,20.0,inf,90.000000,99.980000,-0.110889,-11.0889
ref50,356,0.500,1000.0,30.0,20.0,17.982808,99.980000,-4.559755,-455.9755
ref50,357,0.500,1000.0,30.0,30.0,27.147441,99.980000,-2.682852,-268.2852
ref50,358,0.500,1000.0,30.0,40.0,5.162180,99.980000,-18.367787,-1836.7787
ref50,359,0.500,1000.0,30.0,inf,14.334801,99.980000,-5.974635,-597.4635
ref50,360,0.500,1000.0,40.0,20.0,25.533522,99.980000,-2.915637,-291.5637
ref50,361,0.500,1000.0,40.0,30.0,0.940711,99.980000,-105.281284,-10528.1284
ref50,362,0.500,1000.0,40.0,40.0,10.402594,99.980000,-8.611064,-861.1064
ref50,363,0.500,1000.0,40.0,inf,0.440134,99.980000,-226.158174,-22615.8174
ref50,364,0.500,1000.0,inf,20.0,90.000000,99.980000,-0.110889,-11.0889
ref50,365,0.500,1000.0,inf,30.0,17.954222,99.980000,-4.568607,-456.8607
ref50,366,0.500,1000.0,inf,40.0,10.823723,99.980000,-8.237117,-823.7117
ref50,367,0.500,1000.0,inf,inf,2.886549,29.495282,-9.218181,-921.8181
ref50,368,0.500,2000.0,20.0,20.0,16.313381,45.270433,-1.775049,-177.5049
ref50,369,0.500,2000.0,20.0,30.0,17.469147,15.360527,0.120705,12.0705
ref50,370,0.500,2000.0,20.0,40.0,71.718230,59.251298,0.173832,17.3832
ref50,371,0.500,2000.0,20.0,inf,90.000000,67.789237,0.246786,24.6786
ref50,372,0.500,2000.0,30.0,20.0,25.821604,35.618832,-0.379420,-37.9420
ref50,373,0.500,2000.0,30.0,30.0,51.263431,23.294431,0.545594,54.5594
ref50,374,0.500,2000.0,30.0,40.0,30.273894,31.588672,-0.043429,-4.3429
ref50,375,0.500,2000.0,30.0,inf,90.000000,66.107844,0.265468,26.5468
ref50,376,0.500,2000.0,40.0,20.0,10.531513,23.285063,-1.210989,-121.0989
ref50,377,0.500,2000.0,40.0,30.0,16.963690,27.381502,-0.614124,-61.4124
ref50,378,0.500,2000.0,40.0,40.0,2.790658,17.079976,-5.120413,-512.0413
ref50,379,0.500,2000.0,40.0,inf,24.469632,29.399581,-0.201472,-20.1472
ref50,380,0.500,2000.0,inf,20.0,79.298779,53.850783,0.320913,32.0913
ref50,381,0.500,2000.0,inf,30.0,23.121476,31.534600,-0.363866,-36.3866
ref50,382,0.500,2000.0,inf,40.0,0.836175,17.476676,-19.900731,-1990.0731
ref50,383,0.500,2000.0,inf,inf,18.988964,27.580015,-0.452423,-45.2423
ref50,384,0.500,5000.0,20.0,20.0,82.293768,99.980000,-0.214916,-21.4916
ref50,385,0.500,5000.0,20.0,30.0,53.169038,99.980000,-0.880418,-88.0418
ref50,386,0.500,5000.0,20.0,40.0,90.000000,99.980000,-0.110889,-11.0889
ref50,387,0.500,5000.0,20.0,inf,25.604113,99.980000,-2.904841,-290.4841
ref50,388,0.500,5000.0,30.0,20.0,81.996268,99.980000,-0.219324,-21.9324
ref50,389,0.500,5000.0,30.0,30.0,20.669549,99.980000,-3.837067,-383.7067
ref50,390,0.500,5000.0,30.0,40.0,15.210575,99.980000,-5.573058,-557.3058
ref50,391,0.500,5000.0,30.0,inf,20.162111,99.980000,-3.958806,-395.8806
ref50,392,0.500,5000.0,40.0,20.0,89.942932,99.980000,-0.111594,-11.1594
ref50,393,0.500,5000.0,40.0,30.0,13.012888,99.980000,-6.683152,-668.3152
ref50,394,0.500,5000.0,40.0,40.0,12.017528,99.980000,-7.319515,-731.9515
ref50,395,0.500,5000.0,40.0,inf,11.252383,99.980000,-7.885229,-788.5229
ref50,396,0.500,5000.0,inf,20.0,46.146324,99.980000,-1.166586,-116.6586
ref50,397,0.500,5000.0,inf,30.0,13.175637,99.980000,-6.588248,-658.8248
ref50,398,0.500,5000.0,inf,40.0,14.553917,99.980000,-5.869628,-586.9628
ref50,399,0.500,5000.0,inf,inf,12.459370,99.980000,-7.024483,-702.4483
ref50,400,0.600,100.0,20.0,20.0,3.161300,13.266833,-3.196638,-319.6638
ref50,401,0.600,100.0,20.0,30.0,6.410870,4.673625,0.270984,27.0984
ref50,402,0.600,100.0,20.0,40.0,3.855303,13.274946,-2.443295,-244.3295
ref50,403,0.600,100.0,20.0,inf,3.451669,13.134267,-2.805193,-280.5193
ref50,404,0.600,100.0,30.0,20.0,5.646882,6.407277,-0.134658,-13.4658
ref50,405,0.600,100.0,30.0,30.0,0.408899,9.881148,-23.165246,-2316.5246
ref50,406,0.600,100.0,30.0,40.0,0.353334,9.734595,-26.550696,-2655.0696
ref50,407,0.600,100.0,30.0,inf,0.985334,9.870336,-9.017252,-901.7252
ref50,408,0.600,100.0,40.0,20.0,0.744245,11.488277,-14.436157,-1443.6157
ref50,409,0.600,100.0,40.0,30.0,0.253577,9.726303,-37.356483,-3735.6483
ref50,410,0.600,100.0,40.0,40.0,0.315517,9.771186,-29.968783,-2996.8783
ref50,411,0.600,100.0,40.0,inf,0.204542,9.782080,-46.824354,-4682.4354
ref50,412,0.600,100.0,inf,20.0,2.207397,13.181203,-4.971378,-497.1378
ref50,413,0.600,100.0,inf,30.0,0.799521,9.661575,-11.084208,-1108.4208
ref50,414,0.600,100.0,inf,40.0,0.465031,9.741945,-19.949010,-1994.9010
ref50,415,0.600,100.0,inf,inf,0.345252,11.172301,-31.359841,-3135.9841
ref50,416,0.600,500.0,20.0,20.0,2.381240,7.981329,-2.351753,-235.1753
ref50,417,0.600,500.0,20.0,30.0,9.885956,12.953106,-0.310253,-31.0253
ref50,418,0.600,500.0,20.0,40.0,12.671716,10.409573,0.178519,17.8519
ref50,419,0.600,500.0,20.0,inf,19.837396,18.977923,0.043326,4.3326
ref50,420,0.600,500.0,30.0,20.0,16.899325,22.974946,-0.359519,-35.9519
ref50,421,0.600,500.0,30.0,30.0,8.029430,5.632029,0.298577,29.8577
ref50,422,0.600,500.0,30.0,40.0,5.560059,3.895009,0.299466,29.9466
ref50,423,0.600,500.0,30.0,inf,3.748508,6.344519,-0.692545,-69.2545
ref50,424,0.600,500.0,40.0,20.0,4.632433,6.254490,-0.350152,-35.0152
ref50,425,0.600,500.0,40.0,30.0,12.146427,16.469240,-0.355892,-35.5892
ref50,426,0.600,500.0,40.0,40.0,0.280162,2.944934,-9.511550,-951.1550
ref50,427,0.600,500.0,40.0,inf,1.677338,1.180486,0.296215,29.6215
ref50,428,0.600,500.0,inf,20.0,34.317796,38.013807,-0.107700,-10.7700
ref50,429,0.600,500.0,inf,30.0,6.929339,11.356283,-0.638870,-63.8870
ref50,430,0.600,500.0,inf,40.0,1.560441,1.200280,0.230807,23.0807
ref50,431,0.600,500.0,inf,inf,0.713243,2.772729,-2.887497,-288.7497
ref50,432,0.600,1000.0,20.0,20.0,43.607607,99.983333,-1.292796,-129.2796
ref50,433,0.600,1000.0,20.0,30.0,25.061884,99.983333,-2.989458,-298.9458
ref50,434,0.600,1000.0,20.0,40.0,26.662260,99.983333,-2.749995,-274.9995
ref50,435,0.600,1000.0,20.0,inf,0.244272,99.983333,-408.311092,-40831.1092
ref50,436,0.600,1000.0,30.0,20.0,26.387744,99.983333,-2.789007,-278.9007
ref50,437,0.600,1000.0,30.0,30.0,21.948126,99.983333,-3.555438,-355.5438
ref50,438,0.600,1000.0,30.0,40.0,4.631567,99.983333,-20.587364,-2058.7364
ref50,439,0.600,1000.0,30.0,inf,19.762136,99.983333,-4.059338,-405.9338
ref50,440,0.600,1000.0,40.0,20.0,23.139369,99.983333,-3.320919,-332.0919
ref50,441,0.600,1000.0,40.0,30.0,11.239799,99.983333,-7.895473,-789.5473
ref50,442,0.600,1000.0,40.0,40.0,3.827798,99.983333,-25.120325,-2512.0325
ref50,443,0.600,1000.0,40.0,inf,3.513779,99.983333,-27.454643,-2745.4643
ref50,444,0.600,1000.0,inf,20.0,28.965156,99.983333,-2.451849,-245.1849
ref50,445,0.600,1000.0,inf,30.0,3.056653,99.983333,-31.710071,-3171.0071
ref50,446,0.600,1000.0,inf,40.0,2.395785,99.983333,-40.733019,-4073.3019
ref50,447,0.600,1000.0,inf,inf,1.815273,11.923049,-5.568187,-556.8187
ref50,448,0.600,2000.0,20.0,20.0,56.744510,6.209741,0.890567,89.0567
ref50,449,0.600,2000.0,20.0,30.0,58.333333,66.650000,-0.142571,-14.2571
ref50,450,0.600,2000.0,20.0,40.0,3.733502,11.102962,-1.973873,-197.3873
ref50,451,0.600,2000.0,20.0,inf,58.333333,66.650000,-0.142571,-14.2571
ref50,452,0.600,2000.0,30.0,20.0,36.965304,9.063289,0.754816,75.4816
ref50,453,0.600,2000.0,30.0,30.0,1.668269,1.129894,0.322715,32.2715
ref50,454,0.600,2000.0,30.0,40.0,31.562190,5.798464,0.816284,81.6284
ref50,455,0.600,2000.0,30.0,inf,31.716388,23.131567,0.270675,27.0675
ref50,456,0.600,2000.0,40.0,20.0,36.774336,26.646312,0.275410,27.5410
ref50,457,0.600,2000.0,40.0,30.0,53.046693,30.098753,0.432599,43.2599
ref50,458,0.600,2000.0,40.0,40.0,41.877524,26.843930,0.358990,35.8990
