fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,alpha_hat_emanuel,Rx_hat_emanuel,loc_err_pct_emanuel,Rx_err_pct_emanuel,alpha_hat_kizilcay,Rx_hat_kizilcay,loc_err_pct_kizilcay,Rx_err_pct_kizilcay,delta_loc_err_pct,delta_Rx_err_pct
bus_13,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.7419929567177,99.98,8.42580070432823,0.0,-6.7137392283164665
bus_13,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,914.7679241197386,99.98,8.52320758802614,0.0,-6.616332344618556
bus_13,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.7910580837798,99.98,8.420894191622017,0.0,-6.71864574102268
bus_13,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.1926435204862,99.98,8.480735647951384,0.0,-6.658804284693312
bus_13,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.7575208713066,99.98,8.424247912869339,0.0,-6.715292019775358
bus_13,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.3115358669867,99.98,8.468846413301334,0.0,-6.670693519343363
bus_13,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.5746587913305,99.98,8.442534120866947,0.0,-6.69700581177775
bus_13,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.4420460244094,99.98,8.455795397559065,0.0,-6.683744535085632
bus_13,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.3720905724654,99.98,8.462790942753463,0.0,-6.676748989891234
bus_13,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.4947872116885,99.98,8.450521278831149,0.0,-6.689018653813548
bus_13,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,1163.179805496938,99.98,16.31798054969379,0.0,-32.89265268883848
bus_13,0.5,2000.0,20.0,30.0,0.9999,1655.4991220816505,99.98,17.225043895917477,0.9999,1590.5712547766734,99.98,20.471437261166326,0.0,3.2463933652488492
bus_13,0.5,2000.0,20.0,40.0,0.9999,1654.3223140330122,99.98,17.283884298349392,0.9999,1568.8490876031462,99.98,21.55754561984269,0.0,4.273661321493297
bus_13,0.5,2000.0,20.0,inf,0.9999,1654.5838952495594,99.98,17.27080523752203,0.9999,1559.938713543107,99.98,22.00306432284465,0.0,4.732259085322621
bus_13,0.5,2000.0,30.0,30.0,0.9999,1654.8303924276847,99.98,17.258480378615765,0.9999,1561.052496666267,99.98,21.94737516668665,0.0,4.688894788070886
bus_13,0.5,2000.0,30.0,40.0,0.9999,1654.622211135017,99.98,17.268889443249144,0.9999,1557.1862777818471,99.98,22.14068611090764,0.0,4.871796667658497
bus_13,0.5,2000.0,30.0,inf,0.9999,1654.9171712995465,99.98,17.254141435022678,0.9999,1557.0966967587376,99.98,22.14516516206312,0.0,4.891023727040441
bus_13,0.5,2000.0,40.0,30.0,0.9999,1655.0613880609355,99.98,17.24693059695322,0.9999,1555.832001365384,99.98,22.208399931730796,0.0,4.961469334777576
bus_13,0.5,2000.0,40.0,40.0,0.9999,1654.8311375579513,99.98,17.258443122102438,0.9999,1557.2008534492631,99.98,22.13995732753684,0.0,4.881514205434403
bus_13,0.5,2000.0,40.0,inf,0.9999,1654.7520095370214,99.98,17.26239952314893,0.9999,1560.9753031992623,99.98,21.951234840036886,0.0,4.688835316887957
bus_13,0.5,2000.0,inf,30.0,0.9999,1655.0068755219183,99.98,17.249656223904083,0.9999,1550.69900770388,99.98,22.465049614806006,0.0,5.215393390901923
bus_13,0.5,2000.0,inf,40.0,0.9999,1654.6044057956897,99.98,17.269779710215516,0.9999,1558.421904754507,99.98,22.078904762274647,0.0,4.80912505205913
bus_13,0.5,2000.0,inf,inf,0.9999,2686.3826375281405,99.98,34.319131876407035,0.9999,10890.993774629618,99.98,444.5496887314809,0.0,410.23055685507387
bus_13,0.5,5000.0,20.0,30.0,0.9999,2247.1896718916114,99.98,55.056206562167766,0.9999,1713.6140135298733,99.98,65.72771972940254,0.0,10.671513167234771
bus_13,0.5,5000.0,20.0,40.0,0.9999,2241.277294305809,99.98,55.17445411388382,0.9999,1711.729311354014,99.98,65.76541377291971,0.0,10.590959659035896
bus_13,0.5,5000.0,20.0,inf,0.9999,2241.295185874551,99.98,55.174096282508984,0.9999,1737.9977209090916,99.98,65.24004558181817,0.0,10.065949299309182
bus_13,0.5,5000.0,30.0,30.0,0.9999,2248.4893618522024,99.98,55.03021276295595,0.9999,1715.30701064745,99.98,65.69385978705101,0.0,10.663647024095063
bus_13,0.5,5000.0,30.0,40.0,0.9999,2246.975526849758,99.98,55.06048946300484,0.9999,1718.3459735855563,99.98,65.63308052828887,0.0,10.57259106528403
bus_13,0.5,5000.0,30.0,inf,0.9999,2247.242079140996,99.98,55.05515841718009,0.9999,1711.9669803540717,99.98,65.76066039291857,0.0,10.705501975738478
bus_13,0.5,5000.0,40.0,30.0,0.9999,2239.7316208179473,99.98,55.20536758364106,0.9999,1711.9845520954761,99.98,65.76030895809048,0.0,10.554941374449413
bus_13,0.5,5000.0,40.0,40.0,0.9999,2245.6943812147665,99.98,55.086112375704666,0.9999,1708.7664896101287,99.98,65.82467020779742,0.0,10.73855783209276
bus_13,0.5,5000.0,40.0,inf,0.9999,2247.1010077993565,99.98,55.05797984401287,0.9999,1710.3377173873157,99.98,65.79324565225369,0.0,10.735265808240818
bus_13,0.5,5000.0,inf,30.0,0.9999,2251.474673998766,99.98,54.970506520024685,0.9999,1713.6376464108266,99.98,65.72724707178347,0.0,10.756740551758782
bus_13,0.5,5000.0,inf,40.0,0.9999,2245.6039528072743,99.98,55.08792094385451,0.9999,1710.3451304151165,99.98,65.79309739169767,0.0,10.705176447843158
bus_13,0.5,5000.0,inf,inf,0.9999,6336.600735223516,99.98,26.732014704470313,0.9999,45280.79748752785,99.98,805.6159497505571,0.0,778.8839350460868
bus_19,0.5,100.0,20.0,30.0,0.1840947647632448,156.6918017942503,63.181047047351036,56.691801794250296,0.1933821040790912,92.73339094420845,61.32357918418177,7.266609055791548,-1.8574678631692692,-49.42519273845875
bus_19,0.5,100.0,20.0,40.0,0.1934756435019702,156.5877251642023,61.304871299605956,56.58772516420231,0.2034425694024872,92.67167371799168,59.31148611950257,7.32832628200832,-1.9933851801033882,-49.25939888219399
bus_19,0.5,100.0,20.0,inf,0.1737340104421267,156.57454141433945,65.25319791157467,56.57454141433945,0.19456609405471603,92.6785466421808,61.08678118905679,7.321453357819195,-4.16641672251788,-49.253088056520255
bus_19,0.5,100.0,30.0,30.0,0.18317191778031028,156.58352851042414,63.365616443937945,56.583528510424145,0.21448351399413781,92.68165618933062,57.103297201172445,7.318343810669376,-6.2623192427655,-49.26518469975477
bus_19,0.5,100.0,30.0,40.0,0.18317944459049576,156.62563249930565,63.36411108190085,56.625632499305645,0.2037149407615291,92.66278547651784,59.25701184769419,7.337214523482159,-4.107099234206665,-49.288417975823485
bus_19,0.5,100.0,30.0,inf,0.18386062716118715,156.57570569064364,63.227874567762576,56.575705690643645,0.20343342441054524,92.67627333356941,59.31331511789095,7.323726666430588,-3.914559449871625,-49.25197902421306
bus_19,0.5,100.0,40.0,30.0,0.15362299980073282,156.5485273586618,69.27540003985344,56.5485273586618,0.1843625344987677,92.63720886010968,63.127493100246454,7.3627911398903185,-6.147906939606983,-49.18573621877148
bus_19,0.5,100.0,40.0,40.0,0.18386632111586518,156.6228758256926,63.226735776826956,56.6228758256926,0.19421894032639947,92.66677464448644,61.156211934720105,7.333225355513561,-2.0705238421068515,-49.28965047017904
bus_19,0.5,100.0,40.0,inf,0.1739081535658471,156.58409786542867,65.21836928683058,56.584097865428674,0.20337870684378376,92.67666153080442,59.32425863124324,7.323338469195575,-5.89411065558734,-49.2607593962331
bus_19,0.5,100.0,inf,30.0,0.18375042106443867,156.569121007218,63.249915787112265,56.569121007218,0.18398855621827603,92.66670970320928,63.20228875634479,7.333290296790722,-0.047627030767472434,-49.23583071042728
bus_19,0.5,100.0,inf,40.0,0.17509035775309406,156.57445567233356,64.98192844938119,56.57445567233355,0.20393704613952449,92.67373594154604,59.21259077209511,7.326264058453957,-5.7693376772860745,-49.24819161387959
bus_19,0.5,100.0,inf,inf,0.190462244754179,156.5733273661126,61.9075510491642,56.57332736611261,0.21200293801222928,92.67139634111734,57.59941239755415,7.328603658882656,-4.308138651610051,-49.24472370722995
bus_19,0.5,500.0,20.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.00767925222857,99.98,0.201535850445714,0.0,-30.824175521464472
bus_19,0.5,500.0,20.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,500.7640246538826,99.98,0.15280493077651727,0.0,-30.87290644113367
bus_19,0.5,500.0,20.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.2116864729596,99.98,0.24233729459192546,0.0,-30.78337407731826
bus_19,0.5,500.0,30.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.1644137166398,99.98,0.23288274332795708,0.0,-30.79282862858223
bus_19,0.5,500.0,30.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.15889508954524,99.98,0.23177901790904798,0.0,-30.79393235400114
bus_19,0.5,500.0,30.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.15345624327034,99.98,0.2306912486540682,0.0,-30.79502012325612
bus_19,0.5,500.0,40.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.17976155626206,99.98,0.23595231125241298,0.0,-30.789759060657776
bus_19,0.5,500.0,40.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.0692855753688,99.98,0.21385711507375618,0.0,-30.81185425683643
bus_19,0.5,500.0,40.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.1044289666336,99.98,0.22088579332671543,0.0,-30.804825578583472
bus_19,0.5,500.0,inf,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.16755672931555,99.98,0.2335113458631099,0.0,-30.792200026047077
bus_19,0.5,500.0,inf,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.1379723872409,99.98,0.22759447744817862,0.0,-30.79811689446201
bus_19,0.5,500.0,inf,inf,0.9999,658.894800055674,99.98,31.77896001113479,0.9999,501.10279997192015,99.98,0.2205599943840298,0.0,-31.55840001675076
bus_19,0.5,1000.0,20.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,916.2868274187595,99.98,8.371317258124055,0.0,-6.768222674520642
bus_19,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.1651594841832,99.98,8.483484051581684,0.0,-6.656055881063013
bus_19,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,914.3438235798386,99.98,8.56561764201614,0.0,-6.573922290628557
bus_19,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.3472215319314,99.98,8.465277846806861,0.0,-6.674262085837835
bus_19,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.1579650114984,99.98,8.484203498850162,0.0,-6.655336433794535
bus_19,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.0629057836292,99.98,8.493709421637083,0.0,-6.645830511007613
bus_19,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.666756310953,99.98,8.433324368904698,0.0,-6.706215563739999
bus_19,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.5410478020585,99.98,8.445895219794147,0.0,-6.693644712850549
bus_19,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.5363034292234,99.98,8.446369657077662,0.0,-6.693170275567034
bus_19,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.2146164315108,99.98,8.478538356848924,0.0,-6.661001575795773
bus_19,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.2514838354574,99.98,8.47485161645426,0.0,-6.664688316190437
bus_19,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,1163.179805496938,99.98,16.31798054969379,0.0,-32.89265268883848
bus_19,0.5,2000.0,20.0,30.0,0.9999,1654.2856685352608,99.98,17.28571657323696,0.9999,1561.898324968524,99.98,21.905083751573795,0.0,4.619367178336834
bus_19,0.5,2000.0,20.0,40.0,0.9999,1653.7612745769143,99.98,17.311936271154284,0.9999,1587.4206011628908,99.98,20.628969941855463,0.0,3.3170336707011785
bus_19,0.5,2000.0,20.0,inf,0.9999,1654.7045912886038,99.98,17.26477043556981,0.9999,1574.478122372644,99.98,21.276093881367796,0.0,4.011323445797984
bus_19,0.5,2000.0,30.0,30.0,0.9999,1655.1273070827115,99.98,17.243634645864425,0.9999,1575.2718603867575,99.98,21.236406980662128,0.0,3.992772334797703
bus_19,0.5,2000.0,30.0,40.0,0.9999,1654.696695271994,99.98,17.2651652364003,0.9999,1558.495637567206,99.98,22.075218121639704,0.0,4.810052885239404
bus_19,0.5,2000.0,30.0,inf,0.9999,1654.8069909206556,99.98,17.25965045396722,0.9999,1558.3766623961778,99.98,22.08116688019111,0.0,4.821516426223887
bus_19,0.5,2000.0,40.0,30.0,0.9999,1655.2664380318147,99.98,17.236678098409264,0.9999,1566.1678498866227,99.98,21.691607505668866,0.0,4.454929407259602
bus_19,0.5,2000.0,40.0,40.0,0.9999,1654.7716358665723,99.98,17.261418206671383,0.9999,1555.8600371777227,99.98,22.206998141113864,0.0,4.945579934442481
bus_19,0.5,2000.0,40.0,inf,0.9999,1654.7755435399515,99.98,17.261222823002424,0.9999,1558.425560848071,99.98,22.078721957596454,0.0,4.81749913459403
bus_19,0.5,2000.0,inf,30.0,0.9999,1654.8168920872495,99.98,17.259155395637528,0.9999,1564.8689825471192,99.98,21.756550872644038,0.0,4.49739547700651
bus_19,0.5,2000.0,inf,40.0,0.9999,1654.8436193991224,99.98,17.25781903004388,0.9999,1555.8344710145207,99.98,22.208276449273967,0.0,4.950457419230087
bus_19,0.5,2000.0,inf,inf,0.9999,2686.3826375281405,99.98,34.319131876407035,0.9999,10890.993774629618,99.98,444.5496887314809,0.0,410.23055685507387
bus_19,0.5,5000.0,20.0,30.0,0.9999,2232.049114077176,99.98,55.35901771845648,0.9999,1715.080557371534,99.98,65.69838885256931,0.0,10.339371134112831
bus_19,0.5,5000.0,20.0,40.0,0.9999,2251.6070940147565,99.98,54.967858119704864,0.9999,1723.538851478124,99.98,65.52922297043753,0.0,10.561364850732666
bus_19,0.5,5000.0,20.0,inf,0.9999,2235.1784755380254,99.98,55.29643048923949,0.9999,1715.0082983142154,99.98,65.69983403371569,0.0,10.403403544476198
bus_19,0.5,5000.0,30.0,30.0,0.9999,2254.9516645604363,99.98,54.90096670879128,0.9999,1716.9324534029488,99.98,65.66135093194102,0.0,10.760384223149735
bus_19,0.5,5000.0,30.0,40.0,0.9999,2245.810715075347,99.98,55.08378569849306,0.9999,1708.7348816075273,99.98,65.82530236784945,0.0,10.741516669356386
bus_19,0.5,5000.0,30.0,inf,0.9999,2247.118926924017,99.98,55.05762146151966,0.9999,1713.5574784032794,99.98,65.7288504319344,0.0,10.671228970414745
bus_19,0.5,5000.0,40.0,30.0,0.9999,2249.9158607755294,99.98,55.00168278448941,0.9999,1715.2248528199777,99.98,65.69550294360043,0.0,10.69382015911102
bus_19,0.5,5000.0,40.0,40.0,0.9999,2244.145085105595,99.98,55.1170982978881,0.9999,1713.5803686994693,99.98,65.7283926260106,0.0,10.611294328122504
bus_19,0.5,5000.0,40.0,inf,0.9999,2247.167323868311,99.98,55.05665352263377,0.9999,1708.7679369243472,99.98,65.82464126151307,0.0,10.767987738879292
bus_19,0.5,5000.0,inf,30.0,0.9999,2249.756202408895,99.98,55.00487595182209,0.9999,1708.7255590353436,99.98,65.82548881929313,0.0,10.820612867471034
bus_19,0.5,5000.0,inf,40.0,0.9999,2248.6480071276246,99.98,55.027039857447505,0.9999,1713.5813201764192,99.98,65.72837359647161,0.0,10.701333739024108
bus_19,0.5,5000.0,inf,inf,0.9999,6336.600735223516,99.98,26.732014704470313,0.9999,45280.79748752785,99.98,805.6159497505571,0.0,778.8839350460868
bus_25,0.5,100.0,20.0,30.0,0.17451648096934483,156.60522059333405,65.09670380613105,56.60522059333405,0.20413173056600503,92.70714065214992,59.173653886798995,7.292859347850083,-5.923049919332051,-49.31236124548397
bus_25,0.5,100.0,20.0,40.0,0.17392211678520733,156.49982685813612,65.21557664295854,56.49982685813612,0.1942786514031363,92.66589014499682,61.144269719372744,7.334109855003178,-4.071306923585794,-49.16571700313294
bus_25,0.5,100.0,20.0,inf,0.16305095994263188,156.69494789934402,67.38980801147363,56.694947899344015,0.20338695189110048,92.67654784718063,59.32260962177991,7.32345215281937,-8.067198389693722,-49.371495746524644
bus_25,0.5,100.0,30.0,30.0,0.17335180856594734,156.64532266419195,65.32963828681054,56.64532266419195,0.19343201916304653,92.61405181279987,61.31359616739069,7.385948187200129,-4.0160421194198435,-49.25937447699182
bus_25,0.5,100.0,30.0,40.0,0.1747413228467907,156.6225511098888,65.05173543064187,56.6225511098888,0.19455450559667725,92.6961696577984,61.08909888066455,7.303830342201606,-3.9626365499773186,-49.318720767687196
bus_25,0.5,100.0,30.0,inf,0.18355624915960975,156.51078197497307,63.288750168078046,56.51078197497307,0.20337650364668614,92.67543592745457,59.32469927066278,7.324564072545428,-3.9640508974152695,-49.18621790242764
bus_25,0.5,100.0,40.0,30.0,0.19389107227390465,156.50377162687897,61.22178554521906,56.50377162687897,0.19394707737531167,92.66644796384452,61.21058452493766,7.333552036155481,-0.011201020281404794,-49.17021959072349
bus_25,0.5,100.0,40.0,40.0,0.17504521449528848,156.62335037783248,64.99095710094231,56.62335037783249,0.20377693081332535,92.68390054230724,59.244613837334924,7.316099457692758,-5.746343263607386,-49.30725092013973
bus_25,0.5,100.0,40.0,inf,0.17465560965499793,156.60465593503952,65.06887806900042,56.60465593503952,0.20342396392708328,92.67746829741627,59.315207214583346,7.32253170258373,-5.753670854417074,-49.282124232455786
bus_25,0.5,100.0,inf,30.0,0.1841692989081889,156.622104557567,63.16614021836222,56.62210455756702,0.19425423198276123,92.6365239818177,61.14915360344775,7.363476018182297,-2.0169866149144724,-49.25862853938472
bus_25,0.5,100.0,inf,40.0,0.18311050060101788,156.58256716164678,63.37789987979643,56.58256716164678,0.20347545640206122,92.67738908677661,59.30490871958776,7.322610913223387,-4.072991160208673,-49.25995624842339
bus_25,0.5,100.0,inf,inf,0.190462244754179,156.5733273661126,61.9075510491642,56.57332736611261,0.21200293801222928,92.67139634111734,57.59941239755415,7.328603658882656,-4.308138651610051,-49.24472370722995
bus_25,0.5,500.0,20.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.2716588616269,99.98,0.25433177232538356,0.0,-30.771379599584805
bus_25,0.5,500.0,20.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,500.95433092251284,99.98,0.19086618450256765,0.0,-30.83484518740762
bus_25,0.5,500.0,20.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.05833284979656,99.98,0.21166656995931135,0.0,-30.814044801950875
bus_25,0.5,500.0,30.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.2272913281224,99.98,0.24545826562448383,0.0,-30.780253106285702
bus_25,0.5,500.0,30.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,500.9373757835314,99.98,0.18747515670628445,0.0,-30.838236215203903
bus_25,0.5,500.0,30.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.1518364474593,99.98,0.23036728949185772,0.0,-30.795344082418328
bus_25,0.5,500.0,40.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.23863545860445,99.98,0.2477270917208898,0.0,-30.777984280189298
bus_25,0.5,500.0,40.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.13653050549806,99.98,0.22730610109961163,0.0,-30.798405270810576
bus_25,0.5,500.0,40.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.0765347307139,99.98,0.21530694614277762,0.0,-30.81040442576741
bus_25,0.5,500.0,inf,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,500.8934968884005,99.98,0.1786993776800955,0.0,-30.84701199423009
bus_25,0.5,500.0,inf,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,501.1195220473666,99.98,0.22390440947332307,0.0,-30.801806962436864
bus_25,0.5,500.0,inf,inf,0.9999,658.894800055674,99.98,31.77896001113479,0.9999,501.10279997192015,99.98,0.2205599943840298,0.0,-31.55840001675076
bus_25,0.5,1000.0,20.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.6785459700458,99.98,8.432145402995422,0.0,-6.7073945296492745
bus_25,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,914.7767689288604,99.98,8.52232310711396,0.0,-6.617216825530736
bus_25,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,916.0537062749103,99.98,8.394629372508973,0.0,-6.7449105601357235
bus_25,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.2799812100383,99.98,8.472001878996172,0.0,-6.667538053648524
bus_25,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.7326260932734,99.98,8.426737390672658,0.0,-6.712802541972039
bus_25,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.4792726068972,99.98,8.452072739310278,0.0,-6.6874671933344185
bus_25,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.1065189956962,99.98,8.48934810043038,0.0,-6.6501918322143165
bus_25,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.3762941706527,99.98,8.462370582934728,0.0,-6.677169349709969
bus_25,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.5122980077285,99.98,8.448770199227146,0.0,-6.69076973341755
bus_25,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.4652418165781,99.98,8.453475818342191,0.0,-6.686064114302505
bus_25,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,915.5520420950342,99.98,8.444795790496585,0.0,-6.694744142148112
bus_25,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,1163.179805496938,99.98,16.31798054969379,0.0,-32.89265268883848
bus_25,0.5,2000.0,20.0,30.0,0.9999,1654.2205958192153,99.98,17.288970209039235,0.9999,1572.810393104784,99.98,21.3594803447608,0.0,4.070510135721566
bus_25,0.5,2000.0,20.0,40.0,0.9999,1654.923967272753,99.98,17.253801636362347,0.9999,1555.7896468802062,99.98,22.21051765598969,0.0,4.956716019627343
bus_25,0.5,2000.0,20.0,inf,0.9999,1655.621670049883,99.98,17.218916497505848,0.9999,1564.722684368163,99.98,21.763865781591846,0.0,4.544949284085998
bus_25,0.5,2000.0,30.0,30.0,0.9999,1654.4704949616464,99.98,17.27647525191768,0.9999,1550.6711902669306,99.98,22.46644048665347,0.0,5.189965234735791
bus_25,0.5,2000.0,30.0,40.0,0.9999,1654.9507660354463,99.98,17.25246169822768,0.9999,1559.6924333542083,99.98,22.015378332289583,0.0,4.762916634061902
bus_25,0.5,2000.0,30.0,inf,0.9999,1654.68024794778,99.98,17.265987602611006,0.9999,1559.567816883006,99.98,22.021609155849706,0.0,4.755621553238701
bus_25,0.5,2000.0,40.0,30.0,0.9999,1655.2473940438313,99.98,17.237630297808433,0.9999,1559.723012249781,99.98,22.013849387510948,0.0,4.776219089702515
bus_25,0.5,2000.0,40.0,40.0,0.9999,1654.924768117875,99.98,17.253761594106255,0.9999,1555.8353891787535,99.98,22.208230541062324,0.0,4.954468946956069
bus_25,0.5,2000.0,40.0,inf,0.9999,1654.8461851288496,99.98,17.257690743557518,0.9999,1561.0441994054377,99.98,21.947790029728115,0.0,4.690099286170597
bus_25,0.5,2000.0,inf,30.0,0.9999,1655.5963087001671,99.98,17.220184564991644,0.9999,1555.8390552010483,99.98,22.208047239947586,0.0,4.987862674955942
bus_25,0.5,2000.0,inf,40.0,0.9999,1654.811852353477,99.98,17.25940738232615,0.9999,1558.4137271613467,99.98,22.07931364193266,0.0,4.819906259606512
bus_25,0.5,2000.0,inf,inf,0.9999,2686.3826375281405,99.98,34.319131876407035,0.9999,10890.993774629618,99.98,444.5496887314809,0.0,410.23055685507387
bus_25,0.5,5000.0,20.0,30.0,0.9999,2241.097566920019,99.98,55.178048661599625,0.9999,1726.5249010717012,99.98,65.46950197856597,0.0,10.291453316966347
bus_25,0.5,5000.0,20.0,40.0,0.9999,2229.5388532211055,99.98,55.40922293557789,0.9999,1708.6442552366404,99.98,65.82711489526719,0.0,10.4178919596893
bus_25,0.5,5000.0,20.0,inf,0.9999,2234.0852874929487,99.98,55.31829425014103,0.9999,1695.417151330487,99.98,66.09165697339026,0.0,10.773362723249228
bus_25,0.5,5000.0,30.0,30.0,0.9999,2257.2717568154562,99.98,54.854564863690875,0.9999,1703.9531655511544,99.98,65.92093668897691,0.0,11.066371825286033
bus_25,0.5,5000.0,30.0,40.0,0.9999,2242.592956760672,99.98,55.148140864786555,0.9999,1713.6821646496987,99.98,65.72635670700603,0.0,10.578215842219478
bus_25,0.5,5000.0,30.0,inf,0.9999,2241.230949593756,99.98,55.17538100812487,0.9999,1705.4604647736535,99.98,65.89079070452694,0.0,10.715409696402062
bus_25,0.5,5000.0,40.0,30.0,0.9999,2253.391510338929,99.98,54.932169793221426,0.9999,1713.592617868767,99.98,65.72814764262466,0.0,10.795977849403236
bus_25,0.5,5000.0,40.0,40.0,0.9999,2244.270176751441,99.98,55.114596464971186,0.9999,1707.152935128628,99.98,65.85694129742744,0.0,10.742344832456254
bus_25,0.5,5000.0,40.0,inf,0.9999,2245.5713119239017,99.98,55.088573761521964,0.9999,1707.1145923659417,99.98,65.85770815268117,0.0,10.769134391159206
bus_25,0.5,5000.0,inf,30.0,0.9999,2247.242449129953,99.98,55.05515101740094,0.9999,1718.4402608182081,99.98,65.63119478363583,0.0,10.576043766234896
bus_25,0.5,5000.0,inf,40.0,0.9999,2245.597090878115,99.98,55.08805818243769,0.9999,1713.5847900783435,99.98,65.72830419843312,0.0,10.64024601599543
bus_25,0.5,5000.0,inf,inf,0.9999,6336.600735223516,99.98,26.732014704470313,0.9999,45280.79748752785,99.98,805.6159497505571,0.0,778.8839350460868
