alpha,Rx,sigma_min,sigma_min_over_max,hermann_krener_rank,is_degenerate
0.711224,1012.7747,9.733874e-07,3.249637e-02,2,0
0.711224,1096.9472,8.308164e-07,3.238466e-02,2,0
0.711224,1188.1153,7.088786e-07,3.224417e-02,2,0
0.711224,1286.8604,6.045872e-07,3.207006e-02,2,0
0.711224,1393.8123,5.153879e-07,3.185702e-02,2,0
0.711224,1509.6530,4.390974e-07,3.159927e-02,2,0
0.711224,1635.1214,3.738494e-07,3.129065e-02,2,0
0.711224,1771.0175,3.180493e-07,3.092476e-02,2,0
0.711224,1918.2081,2.703349e-07,3.049512e-02,2,0
0.711224,2077.6318,2.295423e-07,2.999543e-02,2,0
0.711224,2250.3052,1.946775e-07,2.941989e-02,2,0
0.711224,2437.3297,1.648913e-07,2.876354e-02,2,0
0.711224,2639.8980,1.394581e-07,2.802272e-02,2,0
0.711224,2859.3018,1.177579e-07,2.719546e-02,2,0
0.711224,3096.9405,9.926022e-08,2.628197e-02,2,0
0.711224,3354.3295,8.351087e-08,2.528492e-02,2,0
0.711224,3633.1102,7.012057e-08,2.420975e-02,2,0
0.711224,3935.0607,5.875504e-08,2.306468e-02,2,0
0.711224,4262.1064,4.912671e-08,2.186061e-02,2,0
0.711224,4616.3332,4.098773e-08,2.061078e-02,2,0
0.711224,5000.0000,3.412408e-08,1.933017e-02,2,0
0.729592,100.0000,8.519318e-05,3.245642e-02,2,0
0.729592,108.3111,7.362594e-05,3.246695e-02,2,0
0.729592,117.3129,6.354746e-05,3.247814e-02,2,0
0.729592,127.0628,5.478544e-05,3.249004e-02,2,0
0.729592,137.6231,4.718291e-05,3.250265e-02,2,0
0.729592,149.0611,4.059801e-05,3.251598e-02,2,0
0.729592,161.4497,3.490344e-05,3.253005e-02,2,0
0.729592,174.8679,2.998569e-05,3.254484e-02,2,0
0.729592,189.4013,2.574406e-05,3.256034e-02,2,0
0.729592,205.1425,2.208964e-05,3.257651e-02,2,0
0.729592,222.1921,1.894422e-05,3.259331e-02,2,0
0.729592,240.6586,1.623927e-05,3.261067e-02,2,0
0.729592,260.6599,1.391490e-05,3.262848e-02,2,0
0.729592,282.3236,1.191894e-05,3.264660e-02,2,0
0.729592,305.7877,1.020604e-05,3.266488e-02,2,0
0.729592,331.2019,8.736828e-06,3.268307e-02,2,0
0.729592,358.7284,7.477244e-06,3.270091e-02,2,0
0.729592,388.5425,6.397827e-06,3.271803e-02,2,0
0.729592,420.8346,5.473142e-06,3.273401e-02,2,0
0.729592,455.8105,4.681261e-06,3.274830e-02,2,0
0.729592,493.6932,4.003298e-06,3.276026e-02,2,0
0.729592,534.7244,3.423003e-06,3.276910e-02,2,0
0.729592,579.1657,2.926404e-06,3.277387e-02,2,0
0.729592,627.3006,2.501503e-06,3.277343e-02,2,0
0.729592,679.4360,2.137998e-06,3.276642e-02,2,0
0.729592,735.9045,1.827051e-06,3.275124e-02,2,0
0.729592,797.0660,1.561088e-06,3.272599e-02,2,0
0.729592,863.3107,1.333614e-06,3.268846e-02,2,0
0.729592,935.0611,1.139067e-06,3.263607e-02,2,0
0.729592,1012.7747,9.726852e-07,3.256581e-02,2,0
0.729592,1096.9472,8.303923e-07,3.247427e-02,2,0
0.729592,1188.1153,7.087001e-07,3.235752e-02,2,0
0.729592,1286.8604,6.046250e-07,3.221117e-02,2,0
0.729592,1393.8123,5.156154e-07,3.203030e-02,2,0
0.729592,1509.6530,4.394900e-07,3.180952e-02,2,0
0.729592,1635.1214,3.743842e-07,3.154298e-02,2,0
0.729592,1771.0175,3.187047e-07,3.122448e-02,2,0
0.729592,1918.2081,2.710901e-07,3.084759e-02,2,0
0.729592,2077.6318,2.303775e-07,3.040587e-02,2,0
0.729592,2250.3052,1.955736e-07,2.989308e-02,2,0
0.729592,2437.3297,1.658299e-07,2.930356e-02,2,0
0.729592,2639.8980,1.404218e-07,2.863255e-02,2,0
0.729592,2859.3018,1.187299e-07,2.787668e-02,2,0
0.729592,3096.9405,1.002250e-07,2.703435e-02,2,0
0.729592,3354.3295,8.445433e-08,2.610617e-02,2,0
0.729592,3633.1102,7.103018e-08,2.509530e-02,2,0
0.729592,3935.0607,5.962011e-08,2.400765e-02,2,0
0.729592,4262.1064,4.993858e-08,2.285194e-02,2,0
0.729592,4616.3332,4.173991e-08,2.163949e-02,2,0
0.729592,5000.0000,3.481226e-08,2.038387e-02,2,0
0.747959,100.0000,8.479675e-05,3.244725e-02,2,0
0.747959,108.3111,7.331379e-05,3.245716e-02,2,0
0.747959,117.3129,6.330145e-05,3.246772e-02,2,0
0.747959,127.0628,5.459128e-05,3.247896e-02,2,0
0.747959,137.6231,4.702936e-05,3.249089e-02,2,0
0.747959,149.0611,4.047627e-05,3.250354e-02,2,0
0.747959,161.4497,3.480663e-05,3.251690e-02,2,0
0.747959,174.8679,2.990844e-05,3.253100e-02,2,0
0.747959,189.4013,2.568217e-05,3.254581e-02,2,0
0.747959,205.1425,2.203984e-05,3.256132e-02,2,0
0.747959,222.1921,1.890396e-05,3.257750e-02,2,0
0.747959,240.6586,1.620657e-05,3.259428e-02,2,0
0.747959,260.6599,1.388820e-05,3.261161e-02,2,0
0.747959,282.3236,1.189704e-05,3.262937e-02,2,0
0.747959,305.7877,1.018797e-05,3.264742e-02,2,0
0.747959,331.2019,8.721868e-06,3.266558e-02,2,0
0.747959,358.7284,7.464801e-06,3.268363e-02,2,0
0.747959,388.5425,6.387439e-06,3.270126e-02,2,0
0.747959,420.8346,5.464446e-06,3.271813e-02,2,0
0.747959,455.8105,4.673968e-06,3.273379e-02,2,0
0.747959,493.6932,3.997177e-06,3.274767e-02,2,0
0.747959,534.7244,3.417868e-06,3.275913e-02,2,0
0.747959,579.1657,2.922106e-06,3.276734e-02,2,0
0.747959,627.3006,2.497920e-06,3.277135e-02,2,0
0.747959,679.4360,2.135032e-06,3.276998e-02,2,0
0.747959,735.9045,1.824620e-06,3.276186e-02,2,0
0.747959,797.0660,1.559123e-06,3.274534e-02,2,0
0.747959,863.3107,1.332057e-06,3.271849e-02,2,0
0.747959,935.0611,1.137871e-06,3.267906e-02,2,0
0.747959,1012.7747,9.718077e-07,3.262441e-02,2,0
0.747959,1096.9472,8.297967e-07,3.255151e-02,2,0
0.747959,1188.1153,7.083543e-07,3.245686e-02,2,0
0.747959,1286.8604,6.045004e-07,3.233652e-02,2,0
0.747959,1393.8123,5.156861e-07,3.218601e-02,2,0
0.747959,1509.6530,4.397322e-07,3.200037e-02,2,0
0.747959,1635.1214,3.747757e-07,3.177415e-02,2,0
0.747959,1771.0175,3.192247e-07,3.150147e-02,2,0
0.747959,1918.2081,2.717189e-07,3.117610e-02,2,0
0.747959,2077.6318,2.310960e-07,3.079162e-02,2,0
0.747959,2250.3052,1.963636e-07,3.034159e-02,2,0
0.747959,2437.3297,1.666739e-07,2.981986e-02,2,0
0.747959,2639.8980,1.413027e-07,2.922085e-02,2,0
0.747959,2859.3018,1.196316e-07,2.853997e-02,2,0
0.747959,3096.9405,1.011322e-07,2.777404e-02,2,0
0.747959,3354.3295,8.535270e-08,2.692172e-02,2,0
0.747959,3633.1102,7.190679e-08,2.598391e-02,2,0
0.747959,3935.0607,6.046352e-08,2.496408e-02,2,0
0.747959,4262.1064,5.073911e-08,2.386849e-02,2,0
0.747959,4616.3332,4.248978e-08,2.270615e-02,2,0
0.747959,5000.0000,3.550572e-08,2.148866e-02,2,0
0.766327,100.0000,8.439874e-05,3.243796e-02,2,0
0.766327,108.3111,7.300022e-05,3.244724e-02,2,0
0.766327,117.3129,6.305419e-05,3.245714e-02,2,0
0.766327,127.0628,5.439603e-05,3.246769e-02,2,0
0.766327,137.6231,4.687489e-05,3.247891e-02,2,0
0.766327,149.0611,4.035374e-05,3.249083e-02,2,0
0.766327,161.4497,3.470915e-05,3.250345e-02,2,0
0.766327,174.8679,2.983061e-05,3.251679e-02,2,0
0.766327,189.4013,2.561978e-05,3.253085e-02,2,0
0.766327,205.1425,2.198960e-05,3.254563e-02,2,0
0.766327,222.1921,1.886332e-05,3.256109e-02,2,0
0.766327,240.6586,1.617352e-05,3.257721e-02,2,0
0.766327,260.6599,1.386119e-05,3.259394e-02,2,0
0.766327,282.3236,1.187485e-05,3.261118e-02,2,0
0.766327,305.7877,1.016965e-05,3.262885e-02,2,0
0.766327,331.2019,8.706656e-06,3.264679e-02,2,0
0.766327,358.7284,7.452119e-06,3.266482e-02,2,0
0.766327,388.5425,6.376824e-06,3.268271e-02,2,0
0.766327,420.8346,5.455531e-06,3.270016e-02,2,0
0.766327,455.8105,4.666463e-06,3.271681e-02,2,0
0.766327,493.6932,3.990848e-06,3.273221e-02,2,0
0.766327,534.7244,3.412530e-06,3.274579e-02,2,0
0.766327,579.1657,2.917610e-06,3.275689e-02,2,0
0.766327,627.3006,2.494143e-06,3.276469e-02,2,0
0.766327,679.4360,2.131874e-06,3.276821e-02,2,0
0.766327,735.9045,1.822000e-06,3.276627e-02,2,0
0.766327,797.0660,1.556971e-06,3.275747e-02,2,0
0.766327,863.3107,1.330318e-06,3.274017e-02,2,0
0.766327,935.0611,1.136495e-06,3.271242e-02,2,0
0.766327,1012.7747,9.707527e-07,3.267193e-02,2,0
0.766327,1096.9472,8.290271e-07,3.261607e-02,2,0
0.766327,1188.1153,7.078384e-07,3.254176e-02,2,0
0.766327,1286.8604,6.042099e-07,3.244552e-02,2,0
0.766327,1393.8123,5.155957e-07,3.232334e-02,2,0
0.766327,1509.6530,4.398188e-07,3.217074e-02,2,0
0.766327,1635.1214,3.750180e-07,3.198275e-02,2,0
0.766327,1771.0175,3.196027e-07,3.175389e-02,2,0
0.766327,1918.2081,2.722136e-07,3.147827e-02,2,0
0.766327,2077.6318,2.316895e-07,3.114967e-02,2,0
0.766327,2250.3052,1.970384e-07,3.076166e-02,2,0
0.766327,2437.3297,1.674133e-07,3.030784e-02,2,0
0.766327,2639.8980,1.420905e-07,2.978208e-02,2,0
0.766327,2859.3018,1.204522e-07,2.917887e-02,2,0
0.766327,3096.9405,1.019707e-07,2.849370e-02,2,0
0.766327,3354.3295,8.619503e-08,2.772349e-02,2,0
0.766327,3633.1102,7.273981e-08,2.686700e-02,2,0
0.766327,3935.0607,6.127534e-08,2.592528e-02,2,0
0.766327,4262.1064,5.151926e-08,2.490194e-02,2,0
0.766327,4616.3332,4.322942e-08,2.380338e-02,2,0
0.766327,5000.0000,3.619781e-08,2.263873e-02,2,0
0.784694,100.0000,8.399925e-05,3.242855e-02,2,0
0.784694,108.3111,7.268529e-05,3.243718e-02,2,0
0.784694,117.3129,6.280574e-05,3.244640e-02,2,0
0.784694,127.0628,5.419975e-05,3.245623e-02,2,0
0.784694,137.6231,4.671952e-05,3.246671e-02,2,0
0.784694,149.0611,4.023045e-05,3.247786e-02,2,0
0.784694,161.4497,3.461101e-05,3.248969e-02,2,0
0.784694,174.8679,2.975221e-05,3.250223e-02,2,0
0.784694,189.4013,2.555690e-05,3.251547e-02,2,0
0.784694,205.1425,2.193894e-05,3.252944e-02,2,0
0.784694,222.1921,1.882230e-05,3.254410e-02,2,0
0.784694,240.6586,1.614013e-05,3.255945e-02,2,0
0.784694,260.6599,1.383387e-05,3.257546e-02,2,0
0.784694,282.3236,1.185237e-05,3.259205e-02,2,0
0.784694,305.7877,1.015105e-05,3.260917e-02,2,0
0.784694,331.2019,8.691196e-06,3.262669e-02,2,0
0.784694,358.7284,7.439201e-06,3.264448e-02,2,0
0.784694,388.5425,6.365982e-06,3.266236e-02,2,0
0.784694,420.8346,5.446398e-06,3.268009e-02,2,0
0.784694,455.8105,4.658745e-06,3.269738e-02,2,0
0.784694,493.6932,3.984314e-06,3.271386e-02,2,0
0.784694,534.7244,3.406991e-06,3.272909e-02,2,0
0.784694,579.1657,2.912916e-06,3.274250e-02,2,0
0.784694,627.3006,2.490172e-06,3.275343e-02,2,0
0.784694,679.4360,2.128525e-06,3.276106e-02,2,0
0.784694,735.9045,1.819190e-06,3.276442e-02,2,0
0.784694,797.0660,1.554633e-06,3.276233e-02,2,0
0.784694,863.3107,1.328394e-06,3.275341e-02,2,0
0.784694,935.0611,1.134936e-06,3.273600e-02,2,0
0.784694,1012.7747,9.695186e-07,3.270818e-02,2,0
0.784694,1096.9472,8.280812e-07,3.266766e-02,2,0
0.784694,1188.1153,7.071494e-07,3.261183e-02,2,0
0.784694,1286.8604,6.037502e-07,3.253762e-02,2,0
0.784694,1393.8123,5.153403e-07,3.244154e-02,2,0
0.784694,1509.6530,4.397452e-07,3.231963e-02,2,0
0.784694,1635.1214,3.751056e-07,3.216742e-02,2,0
0.784694,1771.0175,3.198322e-07,3.197995e-02,2,0
0.784694,1918.2081,2.725670e-07,3.175178e-02,2,0
0.784694,2077.6318,2.321496e-07,3.147702e-02,2,0
0.784694,2250.3052,1.975889e-07,3.114948e-02,2,0
0.784694,2437.3297,1.680382e-07,3.076274e-02,2,0
0.784694,2639.8980,1.427745e-07,3.031043e-02,2,0
0.784694,2859.3018,1.211805e-07,2.978642e-02,2,0
0.784694,3096.9405,1.027289e-07,2.918520e-02,2,0
0.784694,3354.3295,8.696946e-08,2.850224e-02,2,0
0.784694,3633.1102,7.351749e-08,2.773444e-02,2,0
0.784694,3935.0607,6.204421e-08,2.688052e-02,2,0
0.784694,4262.1064,5.226839e-08,2.594149e-02,2,0
0.784694,4616.3332,4.394919e-08,2.492088e-02,2,0
0.784694,5000.0000,3.688009e-08,2.382500e-02,2,0
0.803061,100.0000,8.359836e-05,3.241903e-02,2,0
0.803061,108.3111,7.236909e-05,3.242698e-02,2,0
0.803061,117.3129,6.255614e-05,3.243549e-02,2,0
0.803061,127.0628,5.400247e-05,3.244458e-02,2,0
0.803061,137.6231,4.656328e-05,3.245429e-02,2,0
0.803061,149.0611,4.010641e-05,3.246463e-02,2,0
0.803061,161.4497,3.451223e-05,3.247562e-02,2,0
0.803061,174.8679,2.967325e-05,3.248730e-02,2,0
0.803061,189.4013,2.549353e-05,3.249967e-02,2,0
0.803061,205.1425,2.188784e-05,3.251275e-02,2,0
0.803061,222.1921,1.878089e-05,3.252653e-02,2,0
0.803061,240.6586,1.610640e-05,3.254101e-02,2,0
0.803061,260.6599,1.380624e-05,3.255617e-02,2,0
0.803061,282.3236,1.182960e-05,3.257198e-02,2,0
0.803061,305.7877,1.013220e-05,3.258838e-02,2,0
0.803061,331.2019,8.675487e-06,3.260529e-02,2,0
0.803061,358.7284,7.426047e-06,3.262262e-02,2,0
0.803061,388.5425,6.354915e-06,3.264022e-02,2,0
0.803061,420.8346,5.437047e-06,3.265792e-02,2,0
0.803061,455.8105,4.650817e-06,3.267549e-02,2,0
0.803061,493.6932,3.977574e-06,3.269263e-02,2,0
0.803061,534.7244,3.401251e-06,3.270900e-02,2,0
0.803061,579.1657,2.908024e-06,3.272415e-02,2,0
0.803061,627.3006,2.486005e-06,3.273754e-02,2,0
0.803061,679.4360,2.124983e-06,3.274851e-02,2,0
0.803061,735.9045,1.816191e-06,3.275627e-02,2,0
0.803061,797.0660,1.552108e-06,3.275985e-02,2,0
0.803061,863.3107,1.326285e-06,3.275811e-02,2,0
0.803061,935.0611,1.133195e-06,3.274969e-02,2,0
0.803061,1012.7747,9.681039e-07,3.273296e-02,2,0
0.803061,1096.9472,8.269572e-07,3.270604e-02,2,0
0.803061,1188.1153,7.062851e-07,3.266668e-02,2,0
0.803061,1286.8604,6.031181e-07,3.261231e-02,2,0
0.803061,1393.8123,5.149162e-07,3.253992e-02,2,0
0.803061,1509.6530,4.395070e-07,3.244608e-02,2,0
0.803061,1635.1214,3.750333e-07,3.232689e-02,2,0
0.803061,1771.0175,3.199072e-07,3.217794e-02,2,0
0.803061,1918.2081,2.727721e-07,3.199434e-02,2,0
0.803061,2077.6318,2.324686e-07,3.177070e-02,2,0
0.803061,2250.3052,1.980061e-07,3.150121e-02,2,0
0.803061,2437.3297,1.685387e-07,3.117972e-02,2,0
0.803061,2639.8980,1.433440e-07,3.079985e-02,2,0
0.803061,2859.3018,1.218048e-07,3.035522e-02,2,0
0.803061,3096.9405,1.033946e-07,2.983969e-02,2,0
0.803061,3354.3295,8.766334e-08,2.924768e-02,2,0
0.803061,3633.1102,7.422701e-08,2.857454e-02,2,0
0.803061,3935.0607,6.275746e-08,2.781700e-02,2,0
0.803061,4262.1064,5.297427e-08,2.697358e-02,2,0
0.803061,4616.3332,4.463762e-08,2.604499e-02,2,0
0.803061,5000.0000,3.754217e-08,2.503447e-02,2,0
0.821429,100.0000,8.319618e-05,3.240939e-02,2,0
0.821429,108.3111,7.205167e-05,3.241665e-02,2,0
0.821429,117.3129,6.230544e-05,3.242442e-02,2,0
0.821429,127.0628,5.380421e-05,3.243275e-02,2,0
0.821429,137.6231,4.640620e-05,3.244164e-02,2,0
0.821429,149.0611,3.998164e-05,3.245113e-02,2,0
0.821429,161.4497,3.441281e-05,3.246125e-02,2,0
0.821429,174.8679,2.959375e-05,3.247201e-02,2,0
0.821429,189.4013,2.542968e-05,3.248345e-02,2,0
0.821429,205.1425,2.183633e-05,3.249556e-02,2,0
0.821429,222.1921,1.873912e-05,3.250837e-02,2,0
0.821429,240.6586,1.607234e-05,3.252188e-02,2,0
0.821429,260.6599,1.377831e-05,3.253609e-02,2,0
0.821429,282.3236,1.180656e-05,3.255096e-02,2,0
0.821429,305.7877,1.011308e-05,3.256648e-02,2,0
0.821429,331.2019,8.659532e-06,3.258260e-02,2,0
0.821429,358.7284,7.412659e-06,3.259923e-02,2,0
0.821429,388.5425,6.343624e-06,3.261630e-02,2,0
0.821429,420.8346,5.427480e-06,3.263365e-02,2,0
0.821429,455.8105,4.642679e-06,3.265113e-02,2,0
0.821429,493.6932,3.970628e-06,3.266852e-02,2,0
0.821429,534.7244,3.395310e-06,3.268553e-02,2,0
0.821429,579.1657,2.902935e-06,3.270184e-02,2,0
0.821429,627.3006,2.481644e-06,3.271702e-02,2,0
0.821429,679.4360,2.121250e-06,3.273054e-02,2,0
0.821429,735.9045,1.813003e-06,3.274178e-02,2,0
0.821429,797.0660,1.549395e-06,3.274998e-02,2,0
0.821429,863.3107,1.323990e-06,3.275420e-02,2,0
0.821429,935.0611,1.131270e-06,3.275336e-02,2,0
0.821429,1012.7747,9.665072e-07,3.274613e-02,2,0
0.821429,1096.9472,8.256534e-07,3.273095e-02,2,0
0.821429,1188.1153,7.052432e-07,3.270601e-02,2,0
0.821429,1286.8604,6.023111e-07,3.266914e-02,2,0
0.821429,1393.8123,5.143201e-07,3.261784e-02,2,0
0.821429,1509.6530,4.391003e-07,3.254922e-02,2,0
0.821429,1635.1214,3.747964e-07,3.245995e-02,2,0
0.821429,1771.0175,3.198223e-07,3.234623e-02,2,0
0.821429,1918.2081,2.728226e-07,3.220378e-02,2,0
0.821429,2077.6318,2.326389e-07,3.202783e-02,2,0
0.821429,2250.3052,1.982816e-07,3.181311e-02,2,0
0.821429,2437.3297,1.689054e-07,3.155393e-02,2,0
0.821429,2639.8980,1.437883e-07,3.124420e-02,2,0
0.821429,2859.3018,1.223137e-07,3.087762e-02,2,0
0.821429,3096.9405,1.039552e-07,3.044780e-02,2,0
0.821429,3354.3295,8.826345e-08,2.994855e-02,2,0
0.821429,3633.1102,7.485465e-08,2.937415e-02,2,0
0.821429,3935.0607,6.340113e-08,2.871975e-02,2,0
0.821429,4262.1064,5.362307e-08,2.798175e-02,2,0
0.821429,4616.3332,4.528134e-08,2.715825e-02,2,0
0.821429,5000.0000,3.817151e-08,2.624943e-02,2,0
0.839796,100.0000,8.279279e-05,3.239963e-02,2,0
0.839796,108.3111,7.173309e-05,3.240617e-02,2,0
0.839796,117.3129,6.205369e-05,3.241320e-02,2,0
0.839796,127.0628,5.360502e-05,3.242072e-02,2,0
0.839796,137.6231,4.624830e-05,3.242877e-02,2,0
0.839796,149.0611,3.985616e-05,3.243738e-02,2,0
0.839796,161.4497,3.431278e-05,3.244657e-02,2,0
0.839796,174.8679,2.951371e-05,3.245637e-02,2,0
0.839796,189.4013,2.536537e-05,3.246680e-02,2,0
0.839796,205.1425,2.178440e-05,3.247788e-02,2,0
0.839796,222.1921,1.869697e-05,3.248964e-02,2,0
0.839796,240.6586,1.603794e-05,3.250207e-02,2,0
0.839796,260.6599,1.375007e-05,3.251520e-02,2,0
0.839796,282.3236,1.178324e-05,3.252900e-02,2,0
0.839796,305.7877,1.009370e-05,3.254348e-02,2,0
0.839796,331.2019,8.643332e-06,3.255860e-02,2,0
0.839796,358.7284,7.399038e-06,3.257432e-02,2,0
0.839796,388.5425,6.332109e-06,3.259058e-02,2,0
0.839796,420.8346,5.417698e-06,3.260728e-02,2,0
0.839796,455.8105,4.634331e-06,3.262431e-02,2,0
0.839796,493.6932,3.963479e-06,3.264151e-02,2,0
0.839796,534.7244,3.389169e-06,3.265868e-02,2,0
0.839796,579.1657,2.897649e-06,3.267557e-02,2,0
0.839796,627.3006,2.477090e-06,3.269185e-02,2,0
0.839796,679.4360,2.117325e-06,3.270714e-02,2,0
0.839796,735.9045,1.809624e-06,3.272094e-02,2,0
0.839796,797.0660,1.546494e-06,3.273268e-02,2,0
0.839796,863.3107,1.321510e-06,3.274162e-02,2,0
0.839796,935.0611,1.129161e-06,3.274692e-02,2,0
0.839796,1012.7747,9.647276e-07,3.274753e-02,2,0
0.839796,1096.9472,8.241684e-07,3.274221e-02,2,0
0.839796,1188.1153,7.040221e-07,3.272951e-02,2,0
0.839796,1286.8604,6.013270e-07,3.270769e-02,2,0
0.839796,1393.8123,5.135493e-07,3.267473e-02,2,0
0.839796,1509.6530,4.385216e-07,3.262824e-02,2,0
0.839796,1635.1214,3.743908e-07,3.256549e-02,2,0
0.839796,1771.0175,3.195725e-07,3.248330e-02,2,0
0.839796,1918.2081,2.727125e-07,3.237806e-02,2,0
0.839796,2077.6318,2.326538e-07,3.224567e-02,2,0
0.839796,2250.3052,1.984075e-07,3.208155e-02,2,0
0.839796,2437.3297,1.691291e-07,3.188063e-02,2,0
0.839796,2639.8980,1.440971e-07,3.163735e-02,2,0
0.839796,2859.3018,1.226955e-07,3.134580e-02,2,0
0.839796,3096.9405,1.043983e-07,3.099976e-02,2,0
0.839796,3354.3295,8.875626e-08,3.059286e-02,2,0
0.839796,3633.1102,7.538604e-08,3.011886e-02,2,0
0.839796,3935.0607,6.396028e-08,2.957185e-02,2,0
0.839796,4262.1064,5.419954e-08,2.894666e-02,2,0
0.839796,4616.3332,4.586517e-08,2.823922e-02,2,0
0.839796,5000.0000,3.875333e-08,2.744700e-02,2,0
0.858163,100.0000,8.238828e-05,3.238975e-02,2,0
0.858163,108.3111,7.141343e-05,3.239557e-02,2,0
0.858163,117.3129,6.180094e-05,3.240181e-02,2,0
0.858163,127.0628,5.340493e-05,3.240850e-02,2,0
0.858163,137.6231,4.608961e-05,3.241568e-02,2,0
0.858163,149.0611,3.972998e-05,3.242336e-02,2,0
0.858163,161.4497,3.421214e-05,3.243158e-02,2,0
0.858163,174.8679,2.943315e-05,3.244036e-02,2,0
0.858163,189.4013,2.530059e-05,3.244973e-02,2,0
0.858163,205.1425,2.173207e-05,3.245971e-02,2,0
0.858163,222.1921,1.865446e-05,3.247032e-02,2,0
0.858163,240.6586,1.600321e-05,3.248158e-02,2,0
0.858163,260.6599,1.372153e-05,3.249351e-02,2,0
0.858163,282.3236,1.175964e-05,3.250611e-02,2,0
0.858163,305.7877,1.007406e-05,3.251938e-02,2,0
0.858163,331.2019,8.626888e-06,3.253331e-02,2,0
0.858163,358.7284,7.385186e-06,3.254789e-02,2,0
0.858163,388.5425,6.320372e-06,3.256308e-02,2,0
0.858163,420.8346,5.407701e-06,3.257882e-02,2,0
0.858163,455.8105,4.625775e-06,3.259504e-02,2,0
0.858163,493.6932,3.956126e-06,3.261163e-02,2,0
0.858163,534.7244,3.382828e-06,3.262845e-02,2,0
0.858163,579.1657,2.892166e-06,3.264533e-02,2,0
0.858163,627.3006,2.472341e-06,3.266203e-02,2,0
0.858163,679.4360,2.113209e-06,3.267828e-02,2,0
0.858163,735.9045,1.806056e-06,3.269372e-02,2,0
0.858163,797.0660,1.543406e-06,3.270791e-02,2,0
0.858163,863.3107,1.318842e-06,3.272032e-02,2,0
0.858163,935.0611,1.126866e-06,3.273029e-02,2,0
0.858163,1012.7747,9.627645e-07,3.273705e-02,2,0
0.858163,1096.9472,8.225012e-07,3.273964e-02,2,0
0.858163,1188.1153,7.026202e-07,3.273695e-02,2,0
0.858163,1286.8604,6.001638e-07,3.272762e-02,2,0
0.858163,1393.8123,5.126013e-07,3.271007e-02,2,0
0.858163,1509.6530,4.377679e-07,3.268243e-02,2,0
0.858163,1635.1214,3.738128e-07,3.264252e-02,2,0
0.858163,1771.0175,3.191532e-07,3.258779e-02,2,0
0.858163,1918.2081,2.724365e-07,3.251530e-02,2,0
0.858163,2077.6318,2.325068e-07,3.242169e-02,2,0
0.858163,2250.3052,1.983763e-07,3.230311e-02,2,0
0.858163,2437.3297,1.692012e-07,3.215526e-02,2,0
0.858163,2639.8980,1.442607e-07,3.197333e-02,2,0
0.858163,2859.3018,1.229394e-07,3.175204e-02,2,0
0.858163,3096.9405,1.047115e-07,3.148567e-02,2,0
0.858163,3354.3295,8.912822e-08,3.116818e-02,2,0
0.858163,3633.1102,7.580651e-08,3.079328e-02,2,0
0.858163,3935.0607,6.441927e-08,3.035467e-02,2,0
0.858163,4262.1064,5.468730e-08,2.984628e-02,2,0
0.858163,4616.3332,4.637229e-08,2.926255e-02,2,0
0.858163,5000.0000,3.927077e-08,2.859881e-02,2,0
0.876531,100.0000,8.198273e-05,3.237976e-02,2,0
0.876531,108.3111,7.109274e-05,3.238482e-02,2,0
0.876531,117.3129,6.154723e-05,3.239026e-02,2,0
0.876531,127.0628,5.320398e-05,3.239610e-02,2,0
0.876531,137.6231,4.593015e-05,3.240236e-02,2,0
0.876531,149.0611,3.960313e-05,3.240909e-02,2,0
0.876531,161.4497,3.411092e-05,3.241629e-02,2,0
0.876531,174.8679,2.935206e-05,3.242400e-02,2,0
0.876531,189.4013,2.523536e-05,3.243224e-02,2,0
0.876531,205.1425,2.167933e-05,3.244104e-02,2,0
0.876531,222.1921,1.861160e-05,3.245042e-02,2,0
0.876531,240.6586,1.596817e-05,3.246041e-02,2,0
0.876531,260.6599,1.369270e-05,3.247102e-02,2,0
0.876531,282.3236,1.173577e-05,3.248227e-02,2,0
0.876531,305.7877,1.005417e-05,3.249417e-02,2,0
0.876531,331.2019,8.610203e-06,3.250673e-02,2,0
0.876531,358.7284,7.371104e-06,3.251994e-02,2,0
0.876531,388.5425,6.308415e-06,3.253380e-02,2,0
0.876531,420.8346,5.397490e-06,3.254826e-02,2,0
0.876531,455.8105,4.617012e-06,3.256330e-02,2,0
0.876531,493.6932,3.948570e-06,3.257885e-02,2,0
0.876531,534.7244,3.376288e-06,3.259483e-02,2,0
0.876531,579.1657,2.886488e-06,3.261111e-02,2,0
0.876531,627.3006,2.467400e-06,3.262756e-02,2,0
0.876531,679.4360,2.108901e-06,3.264397e-02,2,0
0.876531,735.9045,1.802299e-06,3.266010e-02,2,0
0.876531,797.0660,1.540129e-06,3.267566e-02,2,0
0.876531,863.3107,1.315989e-06,3.269025e-02,2,0
0.876531,935.0611,1.124386e-06,3.270342e-02,2,0
0.876531,1012.7747,9.606172e-07,3.271460e-02,2,0
0.876531,1096.9472,8.206510e-07,3.272311e-02,2,0
0.876531,1188.1153,7.010366e-07,3.272811e-02,2,0
0.876531,1286.8604,5.988202e-07,3.272861e-02,2,0
0.876531,1393.8123,5.114743e-07,3.272344e-02,2,0
0.876531,1509.6530,4.368369e-07,3.271118e-02,2,0
0.876531,1635.1214,3.730593e-07,3.269018e-02,2,0
0.876531,1771.0175,3.185607e-07,3.265849e-02,2,0
