dataset,alpha,Rx,snrV,snrI,n_trials,loc_mean_pct,loc_std_pct,loc_p5,loc_p50,loc_p95,Rx_mean_pct,Rx_std_pct,Rx_p5,Rx_p50,Rx_p95,ci_halfwidth_pct,ci_excludes_zero,p_one_sided_zero_bias
pscad,0.1,2000.0,30.0,inf,100,161.69387958611273,94.1917296702258,22.137408006295573,154.96812356862864,340.12762124531685,0.40048617745957926,0.2415851645936668,0.06021215262338274,0.38442394439321104,0.8026003046360267,18.689682671090733,1,0.0
pscad,0.1,2000.0,40.0,20.0,100,246.52928937260157,255.2112725253449,15.787985186282004,109.13762669121365,850.0,0.8541335933982213,0.6005893100950487,0.0656041913603076,0.7461317603849693,1.8973814163238782,50.63945331807302,1,3.3306690738754696e-16
pscad,0.1,2000.0,40.0,30.0,100,152.4834763591909,97.88231324203609,24.939057432898174,138.4663306950024,329.67298004914835,0.37564885045402596,0.2428754316882747,0.030692334083146876,0.36047854744605273,0.7986700093320075,19.42197451953397,1,0.0
pscad,0.1,2000.0,40.0,40.0,100,141.46973421285477,44.044249390188355,77.54847722034444,141.91246610837422,214.90199061599412,0.315091938262381,0.1341197976537728,0.10642475183742932,0.3262386183257149,0.5181101052313299,8.739334625991146,1,0.0
pscad,0.1,2000.0,40.0,inf,100,140.71053565880035,31.77282208764174,96.49683451601474,141.33106278683752,193.92786596994017,0.31995677351558083,0.1024919212588995,0.14328401380939396,0.33235705057921905,0.4668220318790401,6.304417218603808,1,0.0
pscad,0.1,2000.0,inf,20.0,100,206.65059335086397,223.62882702039724,18.990805192960757,101.87184288466199,754.997712210625,0.8056268315420614,0.6993077086121096,0.06323081516835997,0.6289706492558422,2.130725549041124,44.37281094372589,1,2.4424906541753444e-15
pscad,0.1,2000.0,inf,30.0,100,130.86086145962588,91.98107350698423,8.70218116342744,124.42411412961998,282.26505955649543,0.34735762036034706,0.28026174936865944,0.021490916376255317,0.2856086881659451,0.8840294507981449,18.251040527767444,1,0.0
pscad,0.1,2000.0,inf,40.0,100,129.77296949457983,32.02146987250414,77.43163353403861,131.746987186046,178.4400331045975,0.31248094106839064,0.10031301634146556,0.1650840274015053,0.30148892850547215,0.4974105218102465,6.353754333573647,1,0.0
pscad,0.1,2000.0,inf,inf,100,135.22416220334244,0.0,135.22416220334244,135.22416220334244,135.22416220334244,0.3198560415299198,0.0,0.3198560415299198,0.3198560415299198,0.3198560415299198,0.0,1,0.0
pscad,0.1,5000.0,20.0,20.0,100,270.53149765630207,236.3505781134496,26.268413920786344,228.82512739174217,552.7282323518989,0.5501141156211724,1.0503595651417132,0.0,0.0,2.394825019258751,46.89708236099564,1,0.0
pscad,0.1,5000.0,20.0,30.0,100,238.6937857205798,199.36637819462024,10.007593667985645,219.89093410668448,530.3227742547293,0.389451493338522,0.7655670014024145,0.0,0.0,1.8156740889342307,39.55861471901542,1,0.0
pscad,0.1,5000.0,20.0,40.0,100,233.6766552705958,192.66222305066643,13.912204564863787,195.1932726217258,530.5527919020756,0.37765868300528654,0.7518882007510092,0.0,0.0,2.0323642503977015,38.228364890745574,1,0.0
pscad,0.1,5000.0,20.0,inf,100,225.36554397983434,191.39647918828854,10.511598514395303,185.2831293105075,529.6102109491188,0.3855191424204702,0.7318912094023262,0.0,0.0,1.9980908589548398,37.97721384793591,1,0.0
pscad,0.1,5000.0,30.0,20.0,100,236.81848534956853,208.74821761549413,17.773647534280965,128.71353781293774,528.1644634945084,0.34529888538362175,0.6779424788891389,0.0,0.0,2.0092065057007007,41.42017520061138,1,0.0
pscad,0.1,5000.0,30.0,30.0,100,216.15085008468432,146.38524679358076,25.832207020223088,206.27449657593374,450.50255037509146,0.04194854529675668,0.18102418149280414,0.0,0.0,0.2635913332037025,29.04600881499842,1,0.0
pscad,0.1,5000.0,30.0,40.0,100,205.29255688153862,102.061305663882,49.57351305496466,203.4977513505201,374.3676528549728,0.02787003507683912,0.13883984648760833,0.0,0.0,0.13115278172167819,20.25117727993175,1,0.0
pscad,0.1,5000.0,30.0,inf,100,202.5390395590037,99.225393494018,50.0,196.9428270500341,381.43016941725034,0.026787831777301832,0.12305367704675371,0.0,0.0,0.1805250461305822,19.688470779866314,1,0.0
pscad,0.1,5000.0,40.0,20.0,100,234.21163552779853,210.75435412600348,26.15807556201491,124.60034951330158,530.3235426654716,0.3238657023935824,0.6782755884117483,0.0,0.0,2.3841443338357844,41.818236207746295,1,0.0
pscad,0.1,5000.0,40.0,30.0,100,198.13701581187902,109.31182814468723,43.050827598317014,184.51706772978545,381.03794732251185,0.0256161170446554,0.11047867287380975,0.0,0.0,0.11681556571280799,21.689838241358963,1,0.0
pscad,0.1,5000.0,40.0,40.0,100,190.24889984666257,45.63444776240256,119.67268336675917,190.51827415298254,259.2511008771485,0.0019488573316910332,0.01948857331691033,0.0,0.0,0.0,9.054864482644401,1,0.0
pscad,0.1,5000.0,40.0,inf,100,187.87743547522396,31.769395333364606,140.95862782540632,187.78227622086368,239.83331161203182,0.0,0.0,0.0,0.0,0.0,6.303737276211248,1,0.0
pscad,0.1,5000.0,inf,20.0,100,220.96542236887342,190.08579500972013,17.233937168176432,175.00379560732668,530.7634635081238,0.19941806300301143,0.4499829214285639,0.0,0.0,1.3233620637491774,37.717145671406755,1,0.0
