trial,profile,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,alpha_hat_emanuel,Rx_hat_emanuel,loc_err_emanuel,Rx_err_emanuel,alpha_hat_torres,Rx_hat_torres,loc_err_torres,Rx_err_torres,delta_loc_err_pct,delta_Rx_err_pct
0,tree,bus_01,0.5,100.0,30.0,inf,0.17376487675813385,156.62993527489195,65.24702464837323,56.62993527489195,0.35360746997733505,209.63459640365977,29.27850600453299,109.63459640365978,-35.96851864384024,53.004661128767836
0,sand,bus_01,0.5,100.0,30.0,inf,0.17376487675813385,156.62993527489195,65.24702464837323,56.62993527489195,0.45596917380393315,214.046008353756,8.806165239213371,114.04600835375601,-56.440859409159856,57.41607307886406
0,concrete,bus_01,0.5,100.0,30.0,inf,0.17376487675813385,156.62993527489195,65.24702464837323,56.62993527489195,0.2208291833672944,158.2518666731899,55.834163326541116,58.25186667318991,-9.41286132183211,1.62193139829796
0,tree,bus_01,0.5,100.0,40.0,30.0,0.17357534926393509,156.57428357992794,65.28493014721299,56.574283579927936,0.3957515196765617,214.24501568093933,20.849696064687663,114.24501568093932,-44.43523408252533,57.67073210101138
0,sand,bus_01,0.5,100.0,40.0,30.0,0.17357534926393509,156.57428357992794,65.28493014721299,56.574283579927936,0.3531430460941164,210.0891311502351,29.37139078117672,110.0891311502351,-35.91353936603627,53.51484757030717
0,concrete,bus_01,0.5,100.0,40.0,30.0,0.17357534926393509,156.57428357992794,65.28493014721299,56.574283579927936,0.23219079154891262,158.82319445096306,53.56184169021747,58.82319445096306,-11.72308845699552,2.2489108710351218
0,tree,bus_01,0.5,100.0,40.0,40.0,0.17403261240251816,156.58079392458902,65.19347751949637,56.58079392458902,0.028843137486300657,210.08526556802104,94.23137250273987,110.08526556802104,29.037894983243504,53.504471643432026
0,sand,bus_01,0.5,100.0,40.0,40.0,0.17403261240251816,156.58079392458902,65.19347751949637,56.58079392458902,0.49695894767598053,213.6740068396496,0.6082104648038933,113.67400683964959,-64.58526705469248,57.093212915060576
0,concrete,bus_01,0.5,100.0,40.0,40.0,0.17403261240251816,156.58079392458902,65.19347751949637,56.58079392458902,0.25081662683613926,158.6612257147735,49.83667463277215,58.66122571477351,-15.356802886724218,2.080431790184491
0,tree,bus_01,0.5,100.0,40.0,inf,0.17408669023304826,156.6070322802839,65.18266195339035,56.6070322802839,0.5169816374717817,215.08781784606504,3.3963274943563437,115.08781784606505,-61.78633445903401,58.48078556578115
0,sand,bus_01,0.5,100.0,40.0,inf,0.17408669023304826,156.6070322802839,65.18266195339035,56.6070322802839,0.5168127470889873,213.9717451081308,3.3625494177974558,113.97174510813078,-61.8201125355929,57.36471282784687
0,concrete,bus_01,0.5,100.0,40.0,inf,0.17408669023304826,156.6070322802839,65.18266195339035,56.6070322802839,0.23151361716304386,158.45079606494204,53.69727656739123,58.45079606494204,-11.485385385999123,1.8437637846581367
0,tree,bus_01,0.5,100.0,inf,30.0,0.174209659054449,156.53246490322917,65.15806818911021,56.53246490322917,0.39559674533043415,214.46099392243713,20.88065093391317,114.46099392243713,-44.27741725519704,57.92852901920796
