dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,loc_err_self_pct,delta_loc_pp,Rx_err_pct,Rx_err_self_pct,delta_Rx_pp
pscad,260,0.400,500.0,30.0,20.0,15.587537,16.510185,-0.922648,0.009769,0.042152,-0.032383
pscad,261,0.400,500.0,30.0,30.0,7.525765,2.327854,5.197911,0.370137,0.071258,0.298879
pscad,262,0.400,500.0,30.0,40.0,0.013386,9.541912,-9.528526,0.064712,0.090262,-0.025550
pscad,263,0.400,500.0,30.0,inf,4.655036,4.404849,0.250187,0.464700,0.047440,0.417261
pscad,264,0.400,500.0,40.0,20.0,80.260465,24.382597,55.877869,1.086484,0.744862,0.341622
pscad,265,0.400,500.0,40.0,30.0,19.878739,10.441191,9.437548,0.156285,0.395763,-0.239478
pscad,266,0.400,500.0,40.0,40.0,1.982372,1.750151,0.232221,0.174502,0.107931,0.066571
pscad,267,0.400,500.0,40.0,inf,0.687061,1.654879,-0.967818,0.344537,0.021343,0.323193
pscad,268,0.400,500.0,inf,20.0,20.816771,36.674239,-15.857468,0.672026,0.637215,0.034811
pscad,269,0.400,500.0,inf,30.0,6.496577,8.561405,-2.064828,0.192742,0.101639,0.091103
pscad,270,0.400,500.0,inf,40.0,8.087896,2.430506,5.657391,0.317321,0.052834,0.264488
pscad,271,0.400,500.0,inf,inf,0.541484,0.000415,0.541069,0.185689,0.000004,0.185685
pscad,272,0.400,1000.0,20.0,20.0,104.300506,21.082968,83.217537,2.138782,0.469081,1.669701
pscad,273,0.400,1000.0,20.0,30.0,129.748950,6.021975,123.726976,0.993323,0.011337,0.981986
pscad,274,0.400,1000.0,20.0,40.0,33.371943,35.860864,-2.488921,0.150901,0.853538,-0.702637
pscad,275,0.400,1000.0,20.0,inf,137.500000,19.486115,118.013885,0.550264,0.133639,0.416625
pscad,276,0.400,1000.0,30.0,20.0,17.752980,15.956147,1.796833,0.482574,0.659767,-0.177193
pscad,277,0.400,1000.0,30.0,30.0,16.441030,19.111807,-2.670777,0.101999,0.344846,-0.242847
pscad,278,0.400,1000.0,30.0,40.0,6.325675,5.502018,0.823657,0.363973,0.034141,0.329832
pscad,279,0.400,1000.0,30.0,inf,18.498553,4.511990,13.986563,0.559110,0.102569,0.456541
pscad,280,0.400,1000.0,40.0,20.0,43.807676,24.072152,19.735524,0.894742,0.144938,0.749804
pscad,281,0.400,1000.0,40.0,30.0,7.420381,3.990204,3.430177,0.248092,0.431198,-0.183106
pscad,282,0.400,1000.0,40.0,40.0,7.018661,3.634577,3.384084,0.377239,0.103605,0.273635
pscad,283,0.400,1000.0,40.0,inf,16.355354,2.694822,13.660532,0.336332,0.089218,0.247114
pscad,284,0.400,1000.0,inf,20.0,16.996762,32.610567,-15.613805,0.596876,0.028075,0.568801
pscad,285,0.400,1000.0,inf,30.0,11.729750,9.893542,1.836208,0.272637,0.172762,0.099874
pscad,286,0.400,1000.0,inf,40.0,9.447869,0.695349,8.752520,0.133262,0.048578,0.084684
pscad,287,0.400,1000.0,inf,inf,4.904977,0.002905,4.902072,0.225269,0.000001,0.225268
pscad,288,0.400,2000.0,20.0,20.0,60.597937,11.472886,49.125051,1.208956,0.031032,1.177924
pscad,289,0.400,2000.0,20.0,30.0,69.237549,122.179642,-52.942093,1.801348,0.846823,0.954525
pscad,290,0.400,2000.0,20.0,40.0,137.500000,51.014905,86.485095,0.128897,0.727735,-0.598838
pscad,291,0.400,2000.0,20.0,inf,6.542409,87.500000,-80.957591,0.321137,1.067263,-0.746126
pscad,292,0.400,2000.0,30.0,20.0,16.171544,70.593306,-54.421762,0.744791,0.111492,0.633299
pscad,293,0.400,2000.0,30.0,30.0,76.056533,69.546745,6.509788,1.207929,0.580102,0.627827
pscad,294,0.400,2000.0,30.0,40.0,88.493005,49.262870,39.230135,1.161485,0.122661,1.038824
pscad,295,0.400,2000.0,30.0,inf,58.406144,29.936339,28.469806,1.041176,0.438036,0.603140
pscad,296,0.400,2000.0,40.0,20.0,137.500000,13.360401,124.139599,2.144093,0.490279,1.653815
pscad,297,0.400,2000.0,40.0,30.0,12.573319,29.182901,-16.609582,0.161048,0.161732,-0.000685
pscad,298,0.400,2000.0,40.0,40.0,43.215142,9.536376,33.678765,0.557290,0.042126,0.515164
pscad,299,0.400,2000.0,40.0,inf,17.232396,1.545975,15.686421,0.430444,0.112887,0.317557
pscad,300,0.400,2000.0,inf,20.0,87.500000,137.500000,-50.000000,0.057513,0.927020,-0.869506
pscad,301,0.400,2000.0,inf,30.0,14.994218,19.443359,-4.449141,0.347202,0.260536,0.086665
pscad,302,0.400,2000.0,inf,40.0,12.242379,3.572267,8.670112,0.263157,0.000020,0.263137
pscad,303,0.400,2000.0,inf,inf,22.936693,0.000392,22.936301,0.389060,0.000128,0.388932
pscad,304,0.400,5000.0,20.0,20.0,87.500000,55.032030,32.467970,2.000000,0.000000,2.000000
pscad,305,0.400,5000.0,20.0,30.0,34.363505,23.983696,10.379809,1.667846,0.000000,1.667846
pscad,306,0.400,5000.0,20.0,40.0,23.308915,10.100361,13.208553,0.000000,0.000000,0.000000
pscad,307,0.400,5000.0,20.0,inf,87.500000,36.952769,50.547231,2.237913,0.000000,2.237913
pscad,308,0.400,5000.0,30.0,20.0,87.500000,76.019200,11.480800,0.000000,0.000000,0.000000
pscad,309,0.400,5000.0,30.0,30.0,3.387770,21.265158,-17.877389,0.000000,0.000000,0.000000
pscad,310,0.400,5000.0,30.0,40.0,24.028607,7.745605,16.283002,0.000000,0.000000,0.000000
pscad,311,0.400,5000.0,30.0,inf,27.867189,7.498639,20.368551,0.000000,0.000000,0.000000
pscad,312,0.400,5000.0,40.0,20.0,78.394032,20.981100,57.412932,0.000000,0.000000,0.000000
pscad,313,0.400,5000.0,40.0,30.0,38.312046,4.715534,33.596511,0.000000,0.000000,0.000000
pscad,314,0.400,5000.0,40.0,40.0,4.323801,0.085999,4.237802,0.000000,0.000000,0.000000
pscad,315,0.400,5000.0,40.0,inf,7.253401,9.209079,-1.955678,0.000000,0.000000,0.000000
pscad,316,0.400,5000.0,inf,20.0,137.500000,58.910107,78.589893,0.000000,0.000000,0.000000
pscad,317,0.400,5000.0,inf,30.0,12.452428,45.636481,-33.184052,0.000000,0.000000,0.000000
pscad,318,0.400,5000.0,inf,40.0,7.602212,27.852540,-20.250328,0.000000,0.329665,-0.329665
pscad,319,0.400,5000.0,inf,inf,1.251485,0.007673,1.243812,0.000000,0.000000,0.000000
pscad,320,0.500,100.0,20.0,20.0,12.957363,5.086735,7.870627,0.000000,0.000000,0.000000
pscad,321,0.500,100.0,20.0,30.0,1.116229,2.035571,-0.919342,0.000000,0.199438,-0.199438
pscad,322,0.500,100.0,20.0,40.0,5.260402,5.956455,-0.696053,0.696746,2.208544,-1.511798
pscad,323,0.500,100.0,20.0,inf,1.019451,2.577322,-1.557871,0.637651,0.000000,0.637651
pscad,324,0.500,100.0,30.0,20.0,2.846740,1.014594,1.832146,0.000000,0.803866,-0.803866
pscad,325,0.500,100.0,30.0,30.0,0.837543,0.440304,0.397239,0.000000,0.000000,0.000000
pscad,326,0.500,100.0,30.0,40.0,1.202601,0.376874,0.825727,0.551031,0.189374,0.361656
pscad,327,0.500,100.0,30.0,inf,1.149850,0.042283,1.107567,0.079700,0.000000,0.079700
pscad,328,0.500,100.0,40.0,20.0,3.169189,8.970052,-5.800863,0.654018,0.318221,0.335797
pscad,329,0.500,100.0,40.0,30.0,0.018296,1.398694,-1.380398,0.420773,0.000000,0.420773
pscad,330,0.500,100.0,40.0,40.0,1.624947,0.685881,0.939066,0.353132,0.000000,0.353132
pscad,331,0.500,100.0,40.0,inf,0.548690,0.448486,0.100204,0.238603,0.000000,0.238603
pscad,332,0.500,100.0,inf,20.0,3.678454,3.858413,-0.179959,1.004370,0.000000,1.004370
pscad,333,0.500,100.0,inf,30.0,1.359018,1.320309,0.038709,0.469992,0.017635,0.452357
pscad,334,0.500,100.0,inf,40.0,0.060094,0.346122,-0.286028,0.312258,0.000000,0.312258
pscad,335,0.500,100.0,inf,inf,0.287733,0.000144,0.287588,0.281671,0.000095,0.281576
pscad,336,0.500,500.0,20.0,20.0,17.589996,21.250854,-3.660858,1.998877,1.315375,0.683502
pscad,337,0.500,500.0,20.0,30.0,22.436149,23.091305,-0.655156,1.127611,0.199006,0.928606
pscad,338,0.500,500.0,20.0,40.0,7.347176,18.218271,-10.871095,0.266912,0.779646,-0.512735
pscad,339,0.500,500.0,20.0,inf,14.773082,30.395735,-15.622653,0.826972,0.433284,0.393688
pscad,340,0.500,500.0,30.0,20.0,4.590555,18.662595,-14.072040,1.059126,0.573987,0.485139
pscad,341,0.500,500.0,30.0,30.0,9.838320,31.886110,-22.047790,0.038617,0.653553,-0.614937
pscad,342,0.500,500.0,30.0,40.0,1.783624,11.978614,-10.194990,0.169406,0.208226,-0.038820
pscad,343,0.500,500.0,30.0,inf,4.462320,3.985398,0.476922,0.238268,0.223255,0.015013
pscad,344,0.500,500.0,40.0,20.0,19.235703,6.911868,12.323835,1.587376,0.636395,0.950981
pscad,345,0.500,500.0,40.0,30.0,0.340401,2.395206,-2.054805,0.408294,0.509545,-0.101251
pscad,346,0.500,500.0,40.0,40.0,1.695635,2.551163,-0.855528,0.268749,0.033113,0.235636
pscad,347,0.500,500.0,40.0,inf,0.439947,1.666176,-1.226229,0.359964,0.014848,0.345116
pscad,348,0.500,500.0,inf,20.0,32.589606,29.256817,3.332789,1.894265,0.695711,1.198554
pscad,349,0.500,500.0,inf,30.0,5.561859,6.763637,-1.201777,0.208941,0.706490,-0.497549
pscad,350,0.500,500.0,inf,40.0,0.263213,1.274793,-1.011580,0.184807,0.011605,0.173202
pscad,351,0.500,500.0,inf,inf,0.224118,0.000375,0.223743,0.279838,0.000004,0.279834
pscad,352,0.500,1000.0,20.0,20.0,36.612890,47.144033,-10.531143,0.055080,0.564885,-0.509804
pscad,353,0.500,1000.0,20.0,30.0,1.125121,90.000000,-88.874879,1.512718,0.214656,1.298063
pscad,354,0.500,1000.0,20.0,40.0,66.823991,15.267195,51.556795,0.614947,0.004987,0.609960
pscad,355,0.500,1000.0,20.0,inf,61.070846,54.406615,6.664231,0.491272,0.625573,-0.134301
pscad,356,0.500,1000.0,30.0,20.0,11.988369,8.059145,3.929223,2.066271,1.034425,1.031846
pscad,357,0.500,1000.0,30.0,30.0,1.226180,13.975950,-12.749770,0.047940,0.138783,-0.090843
pscad,358,0.500,1000.0,30.0,40.0,10.709878,8.647803,2.062075,0.236758,0.341912,-0.105153
pscad,359,0.500,1000.0,30.0,inf,12.851933,2.767306,10.084628,0.133388,0.088656,0.044732
pscad,360,0.500,1000.0,40.0,20.0,1.061698,40.541306,-39.479607,1.279520,0.412327,0.867193
pscad,361,0.500,1000.0,40.0,30.0,10.017591,12.880908,-2.863317,0.025529,0.153135,-0.127607
pscad,362,0.500,1000.0,40.0,40.0,6.846121,5.304242,1.541879,0.367328,0.038662,0.328666
pscad,363,0.500,1000.0,40.0,inf,0.994109,5.133956,-4.139848,0.354927,0.004191,0.350736
pscad,364,0.500,1000.0,inf,20.0,31.955490,64.493736,-32.538246,0.103141,0.460211,-0.357071
pscad,365,0.500,1000.0,inf,30.0,7.846071,18.713764,-10.867693,0.027212,0.373504,-0.346292
pscad,366,0.500,1000.0,inf,40.0,2.763768,0.733387,2.030380,0.292598,0.004734,0.287864
pscad,367,0.500,1000.0,inf,inf,2.886337,0.003164,2.883174,0.315020,0.000001,0.315019
pscad,368,0.500,2000.0,20.0,20.0,90.000000,36.408017,53.591983,0.690357,0.531177,0.159180
pscad,369,0.500,2000.0,20.0,30.0,90.000000,64.901483,25.098517,1.207140,1.361010,-0.153870
pscad,370,0.500,2000.0,20.0,40.0,90.000000,2.856090,87.143910,1.700528,1.160920,0.539609
pscad,371,0.500,2000.0,20.0,inf,34.109704,90.000000,-55.890296,1.736729,1.753114,-0.016385
pscad,372,0.500,2000.0,30.0,20.0,90.000000,90.000000,0.000000,0.637008,0.706040,-0.069032
pscad,373,0.500,2000.0,30.0,30.0,23.555323,43.033795,-19.478472,0.708499,0.593029,0.115470
pscad,374,0.500,2000.0,30.0,40.0,71.958144,21.562246,50.395897,1.048831,0.239126,0.809705
pscad,375,0.500,2000.0,30.0,inf,1.520629,1.247852,0.272778,0.452519,0.413014,0.039505
pscad,376,0.500,2000.0,40.0,20.0,36.813489,90.000000,-53.186511,1.252898,1.779099,-0.526201
pscad,377,0.500,2000.0,40.0,30.0,41.044135,21.863066,19.181068,0.961823,0.516060,0.445763
pscad,378,0.500,2000.0,40.0,40.0,54.370546,0.180296,54.190250,0.960438,0.062259,0.898178
pscad,379,0.500,2000.0,40.0,inf,6.110792,0.333609,5.777183,0.456248,0.004128,0.452120
pscad,380,0.500,2000.0,inf,20.0,60.683856,40.409470,20.274387,1.209721,1.346635,-0.136914
pscad,381,0.500,2000.0,inf,30.0,69.867493,27.206761,42.660731,0.688454,0.691816,-0.003362
pscad,382,0.500,2000.0,inf,40.0,21.723528,0.810325,20.913203,0.569053,0.153903,0.415150
pscad,383,0.500,2000.0,inf,inf,18.988134,0.011089,18.977045,0.497562,0.000004,0.497559
pscad,384,0.500,5000.0,20.0,20.0,90.000000,44.074671,45.925329,3.987231,0.000000,3.987231
pscad,385,0.500,5000.0,20.0,30.0,7.559891,90.000000,-82.440109,0.000000,0.575704,-0.575704
pscad,386,0.500,5000.0,20.0,40.0,90.000000,25.158116,64.841884,1.931265,0.082107,1.849158
pscad,387,0.500,5000.0,20.0,inf,36.092668,26.238170,9.854498,0.000000,1.423393,-1.423393
pscad,388,0.500,5000.0,30.0,20.0,90.000000,36.131653,53.868347,0.000000,0.379671,-0.379671
pscad,389,0.500,5000.0,30.0,30.0,17.397865,71.277428,-53.879563,0.000000,0.066377,-0.066377
pscad,390,0.500,5000.0,30.0,40.0,32.656002,25.348423,7.307579,0.000000,0.323396,-0.323396
pscad,391,0.500,5000.0,30.0,inf,23.156816,44.503298,-21.346482,0.000000,0.000000,0.000000
pscad,392,0.500,5000.0,40.0,20.0,90.000000,53.989958,36.010042,0.000000,0.000000,0.000000
pscad,393,0.500,5000.0,40.0,30.0,17.874573,38.002671,-20.128098,0.000000,0.000000,0.000000
pscad,394,0.500,5000.0,40.0,40.0,26.409412,46.564498,-20.155085,0.000000,0.291914,-0.291914
pscad,395,0.500,5000.0,40.0,inf,9.174532,12.166675,-2.992143,0.000000,0.000000,0.000000
pscad,396,0.500,5000.0,inf,20.0,19.198602,90.000000,-70.801398,0.000000,3.284306,-3.284306
pscad,397,0.500,5000.0,inf,30.0,8.746434,9.042025,-0.295592,0.000000,0.088797,-0.088797
pscad,398,0.500,5000.0,inf,40.0,8.361822,5.303689,3.058133,0.000000,0.072209,-0.072209
pscad,399,0.500,5000.0,inf,inf,12.459563,0.000565,12.458999,0.000000,0.000000,0.000000
pscad,400,0.600,100.0,20.0,20.0,0.528721,10.397397,-9.868676,1.440087,0.000000,1.440087
pscad,401,0.600,100.0,20.0,30.0,5.735603,2.279038,3.456565,1.863363,0.179036,1.684327
pscad,402,0.600,100.0,20.0,40.0,4.136743,6.498671,-2.361928,0.000000,0.085164,-0.085164
pscad,403,0.600,100.0,20.0,inf,2.528962,2.831296,-0.302333,0.580076,0.354214,0.225863
pscad,404,0.600,100.0,30.0,20.0,0.880266,2.565416,-1.685150,0.767504,0.546183,0.221321
pscad,405,0.600,100.0,30.0,30.0,0.411416,2.752741,-2.341326,1.613159,0.114045,1.499114
pscad,406,0.600,100.0,30.0,40.0,2.966370,0.113070,2.853300,0.528475,0.000778,0.527697
pscad,407,0.600,100.0,30.0,inf,1.431018,0.456570,0.974449,0.417089,0.385727,0.031362
pscad,408,0.600,100.0,40.0,20.0,5.367249,3.026127,2.341122,1.713695,0.000000,1.713695
pscad,409,0.600,100.0,40.0,30.0,1.403061,1.122741,0.280320,0.704164,0.511215,0.192949
pscad,410,0.600,100.0,40.0,40.0,0.871430,0.124684,0.746746,0.540303,0.000000,0.540303
pscad,411,0.600,100.0,40.0,inf,0.951557,0.569886,0.381671,0.531367,0.000000,0.531367
pscad,412,0.600,100.0,inf,20.0,6.014717,0.707152,5.307565,0.163107,0.000000,0.163107
pscad,413,0.600,100.0,inf,30.0,0.088118,1.578037,-1.489919,0.000000,0.310199,-0.310199
pscad,414,0.600,100.0,inf,40.0,1.374670,0.334451,1.040219,0.529475,0.000000,0.529475
pscad,415,0.600,100.0,inf,inf,0.345278,0.000121,0.345158,0.406582,0.000093,0.406488
pscad,416,0.600,500.0,20.0,20.0,6.364387,6.669602,-0.305214,0.207431,1.059412,-0.851981
pscad,417,0.600,500.0,20.0,30.0,27.773570,12.453921,15.319649,0.436185,1.124658,-0.688472
pscad,418,0.600,500.0,20.0,40.0,36.950520,8.090043,28.860477,0.150458,0.716854,-0.566397
pscad,419,0.600,500.0,20.0,inf,36.692999,11.431935,25.261063,0.219841,1.116410,-0.896569
pscad,420,0.600,500.0,30.0,20.0,4.262680,15.855372,-11.592691,0.462392,0.843064,-0.380672
pscad,421,0.600,500.0,30.0,30.0,9.439173,7.314262,2.124911,0.276176,0.026605,0.249571
pscad,422,0.600,500.0,30.0,40.0,0.134237,1.384000,-1.249763,0.116669,0.019170,0.097499
pscad,423,0.600,500.0,30.0,inf,6.684145,4.003180,2.680966,0.181320,0.393430,-0.212110
pscad,424,0.600,500.0,40.0,20.0,16.291550,27.170644,-10.879095,0.646182,0.848123,-0.201941
pscad,425,0.600,500.0,40.0,30.0,15.383465,3.605002,11.778463,0.126679,0.108972,0.017707
pscad,426,0.600,500.0,40.0,40.0,0.103929,1.785771,-1.681841,0.459899,0.009639,0.450260
pscad,427,0.600,500.0,40.0,inf,3.355094,0.557220,2.797873,0.404408,0.005374,0.399034
pscad,428,0.600,500.0,inf,20.0,0.894725,19.241776,-18.347051,0.215102,0.670216,-0.455114
pscad,429,0.600,500.0,inf,30.0,9.588585,2.356531,7.232054,0.297483,0.223025,0.074458
pscad,430,0.600,500.0,inf,40.0,1.650397,1.829649,-0.179252,0.242417,0.058185,0.184233
pscad,431,0.600,500.0,inf,inf,0.713316,0.000345,0.712971,0.397073,0.000004,0.397069
pscad,432,0.600,1000.0,20.0,20.0,30.615628,58.333333,-27.717706,1.405209,0.284479,1.120730
pscad,433,0.600,1000.0,20.0,30.0,41.436737,37.342242,4.094496,0.876724,0.529646,0.347078
pscad,434,0.600,1000.0,20.0,40.0,26.097976,3.201766,22.896210,0.812121,0.189375,0.622746
pscad,435,0.600,1000.0,20.0,inf,87.636483,8.095675,79.540808,0.405782,0.606839,-0.201057
pscad,436,0.600,1000.0,30.0,20.0,58.333333,75.279021,-16.945688,0.971849,0.588399,0.383450
pscad,437,0.600,1000.0,30.0,30.0,2.577557,11.212334,-8.634777,0.409360,0.626915,-0.217555
pscad,438,0.600,1000.0,30.0,40.0,3.576613,9.926335,-6.349722,0.612180,0.096997,0.515183
pscad,439,0.600,1000.0,30.0,inf,0.655610,2.754276,-2.098666,0.723214,0.236122,0.487092
pscad,440,0.600,1000.0,40.0,20.0,56.783930,55.853295,0.930634,1.303495,1.084746,0.218749
pscad,441,0.600,1000.0,40.0,30.0,7.470836,3.646095,3.824741,0.411540,0.028023,0.383517
pscad,442,0.600,1000.0,40.0,40.0,3.426191,3.130249,0.295941,0.472903,0.151741,0.321162
pscad,443,0.600,1000.0,40.0,inf,2.687995,0.857548,1.830448,0.395152,0.046152,0.349001
pscad,444,0.600,1000.0,inf,20.0,19.495113,25.867422,-6.372309,0.202008,1.077816,-0.875808
pscad,445,0.600,1000.0,inf,30.0,1.416163,3.561379,-2.145216,0.778726,0.392445,0.386281
pscad,446,0.600,1000.0,inf,40.0,4.879931,2.757349,2.122582,0.453484,0.192731,0.260753
pscad,447,0.600,1000.0,inf,inf,1.815059,0.003391,1.811667,0.431068,0.000001,0.431067
pscad,448,0.600,2000.0,20.0,20.0,75.857723,58.333333,17.524389,1.266193,1.917442,-0.651249
pscad,449,0.600,2000.0,20.0,30.0,58.333333,49.287000,9.046333,2.466275,0.442425,2.023851
pscad,450,0.600,2000.0,20.0,40.0,48.787655,40.403021,8.384635,0.098564,0.306750,-0.208186
pscad,451,0.600,2000.0,20.0,inf,34.359006,91.666667,-57.307661,0.036599,1.157782,-1.121183
pscad,452,0.600,2000.0,30.0,20.0,58.333333,39.147400,19.185933,0.557772,0.436992,0.120780
pscad,453,0.600,2000.0,30.0,30.0,36.270902,26.608877,9.662025,0.628065,0.399971,0.228094
pscad,454,0.600,2000.0,30.0,40.0,56.117817,19.886020,36.231797,0.911143,0.066295,0.844848
pscad,455,0.600,2000.0,30.0,inf,10.430939,22.963458,-12.532519,0.765265,0.097146,0.668119
pscad,456,0.600,2000.0,40.0,20.0,42.491466,36.835602,5.655864,0.288544,1.177521,-0.888977
pscad,457,0.600,2000.0,40.0,30.0,18.962328,4.927766,14.034561,0.414365,0.434565,-0.020200
pscad,458,0.600,2000.0,40.0,40.0,15.284912,12.822743,2.462169,0.691483,0.204128,0.487355
pscad,459,0.600,2000.0,40.0,inf,25.971999,0.622326,25.349672,0.824825,0.143332,0.681493
pscad,460,0.600,2000.0,inf,20.0,58.333333,22.852809,35.480525,0.601340,0.708536,-0.107197
pscad,461,0.600,2000.0,inf,30.0,2.959466,16.349117,-13.389651,0.438363,0.680573,-0.242210
pscad,462,0.600,2000.0,inf,40.0,33.241721,0.143022,33.098698,0.956294,0.154959,0.801336
pscad,463,0.600,2000.0,inf,inf,18.147428,0.000066,18.147362,0.653395,0.000180,0.653216
pscad,464,0.600,5000.0,20.0,20.0,91.666667,2.894371,88.772296,2.000000,0.000000,2.000000
pscad,465,0.600,5000.0,20.0,30.0,24.432001,74.833837,-50.401837,0.000000,2.567569,-2.567569
pscad,466,0.600,5000.0,20.0,40.0,64.798385,54.153921,10.644464,0.000000,0.000000,0.000000
pscad,467,0.600,5000.0,20.0,inf,51.886965,91.666667,-39.779702,0.000000,0.880130,-0.880130
pscad,468,0.600,5000.0,30.0,20.0,56.238679,90.148059,-33.909380,0.000000,0.000000,0.000000
pscad,469,0.600,5000.0,30.0,30.0,58.853747,24.482750,34.370997,0.000000,0.000000,0.000000
pscad,470,0.600,5000.0,30.0,40.0,29.663321,47.468068,-17.804747,0.000000,0.000000,0.000000
pscad,471,0.600,5000.0,30.0,inf,36.803412,2.563067,34.240345,0.000000,0.000000,0.000000
pscad,472,0.600,5000.0,40.0,20.0,91.666667,91.666667,0.000000,0.466332,2.306682,-1.840350
pscad,473,0.600,5000.0,40.0,30.0,33.194935,0.865811,32.329124,0.000000,0.000000,0.000000
pscad,474,0.600,5000.0,40.0,40.0,34.910432,2.856505,32.053927,0.000000,0.000000,0.000000
pscad,475,0.600,5000.0,40.0,inf,27.484915,10.560217,16.924699,0.000000,0.000000,0.000000
pscad,476,0.600,5000.0,inf,20.0,4.288708,5.488622,-1.199915,0.067257,1.841437,-1.774180
pscad,477,0.600,5000.0,inf,30.0,33.837276,0.043565,33.793711,0.000000,0.000000,0.000000
pscad,478,0.600,5000.0,inf,40.0,23.910220,48.880573,-24.970353,0.000000,0.373902,-0.373902
pscad,479,0.600,5000.0,inf,inf,22.629323,0.002293,22.627030,0.000000,0.000000,0.000000
pscad,480,0.700,100.0,20.0,20.0,2.700231,2.778820,-0.078589,0.000000,0.000000,0.000000
pscad,481,0.700,100.0,20.0,30.0,0.348346,3.079643,-2.731296,0.179277,0.052847,0.126430
pscad,482,0.700,100.0,20.0,40.0,1.967208,0.856145,1.111063,0.000000,0.000000,0.000000
pscad,483,0.700,100.0,20.0,inf,2.819574,0.999172,1.820402,0.744127,0.004945,0.739182
pscad,484,0.700,100.0,30.0,20.0,0.318731,3.594061,-3.275330,0.000000,0.000000,0.000000
pscad,485,0.700,100.0,30.0,30.0,0.719781,0.205094,0.514688,0.755108,0.000000,0.755108
pscad,486,0.700,100.0,30.0,40.0,1.362299,1.817922,-0.455623,1.010602,0.085841,0.924760
pscad,487,0.700,100.0,30.0,inf,1.229092,0.480886,0.748206,0.495414,0.000000,0.495414
pscad,488,0.700,100.0,40.0,20.0,2.635153,0.351313,2.283840,0.000000,0.000000,0.000000
pscad,489,0.700,100.0,40.0,30.0,0.538456,0.071464,0.466992,0.609383,0.244843,0.364540
pscad,490,0.700,100.0,40.0,40.0,0.557716,1.738270,-1.180553,0.524787,0.000000,0.524787
pscad,491,0.700,100.0,40.0,inf,0.977657,0.043427,0.934231,0.593189,0.000000,0.593189
pscad,492,0.700,100.0,inf,20.0,0.811343,1.716807,-0.905464,0.709704,0.000000,0.709704
pscad,493,0.700,100.0,inf,30.0,0.062753,0.244639,-0.181886,0.219438,0.000000,0.219438
pscad,494,0.700,100.0,inf,40.0,0.150921,0.380111,-0.229190,0.592051,0.227398,0.364653
pscad,495,0.700,100.0,inf,inf,0.390829,0.000104,0.390725,0.555054,0.000092,0.554962
pscad,496,0.700,500.0,20.0,20.0,11.375170,34.685037,-23.309867,2.649961,1.504003,1.145958
pscad,497,0.700,500.0,20.0,30.0,1.599672,8.382301,-6.782628,0.725268,1.269343,-0.544076
pscad,498,0.700,500.0,20.0,40.0,6.435681,30.690419,-24.254738,0.258132,0.312225,-0.054092
pscad,499,0.700,500.0,20.0,inf,9.176231,3.070461,6.105770,0.651401,0.673206,-0.021806
pscad,500,0.700,500.0,30.0,20.0,7.185137,1.393509,5.791628,0.280983,0.690234,-0.409251
pscad,501,0.700,500.0,30.0,30.0,5.459494,7.451139,-1.991644,0.697826,0.066650,0.631176
