trial,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,loc_err_emanuel_dft,loc_err_wang2020_dft,loc_err_emanuel_tft,loc_err_wang2020_tft,delta_dft,delta_tft
8,bus_01,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_01,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_01,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_01,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_01,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_01,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,100.0,20.0,30.0,67.03460583476316,68.88109176617665,99.98,77.17948362595324,1.846485931413497,-22.800516374046765
8,bus_07,0.5,100.0,20.0,40.0,71.09567753818342,12.366839602345237,99.98,98.68638928175217,-58.728837935838186,-1.2936107182478338
8,bus_07,0.5,100.0,20.0,inf,57.018768404959374,63.0441445366525,99.98,99.98,6.025376131693129,0.0
8,bus_07,0.5,100.0,30.0,30.0,63.10802669209665,30.749293409907086,99.98,83.40682643875826,-32.35873328218956,-16.573173561241745
8,bus_07,0.5,100.0,30.0,40.0,65.06159972287486,62.888496436366005,99.94292028915636,99.98,-2.173103286508855,0.03707971084364203
8,bus_07,0.5,100.0,30.0,inf,64.97973218967795,54.98541902641516,99.98,99.98,-9.994313163262788,0.0
8,bus_07,0.5,100.0,40.0,30.0,65.05158034084263,22.653845186931143,99.98,99.98,-42.39773515391149,0.0
8,bus_07,0.5,100.0,40.0,40.0,65.00928353707151,30.875297062050322,99.83513633616252,91.54759735009887,-34.13398647502119,-8.287538986063652
8,bus_07,0.5,100.0,40.0,inf,65.14446662706158,60.84715026468652,99.98,61.063899092826965,-4.2973163623750565,-38.91610090717304
8,bus_07,0.5,100.0,inf,30.0,65.32304938005893,40.75899928600446,99.856381695299,99.98,-24.564050094054473,0.12361830470099733
8,bus_07,0.5,100.0,inf,40.0,63.23189329753337,24.486955243346763,99.98,67.20060592283723,-38.744938054186605,-32.77939407716278
8,bus_07,0.5,100.0,inf,inf,61.9075510491642,61.71208437039346,99.98,97.30722413309684,-0.1954666787707353,-2.672775866903166
8,bus_07,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_07,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,100.0,20.0,30.0,75.25019344405285,73.3620427858973,99.98,93.51030927435042,-1.8881506581555527,-6.469690725649585
8,bus_13,0.5,100.0,20.0,40.0,63.12195932350788,26.77127234422706,99.98,62.94948849338448,-36.35068697928082,-37.030511506615525
8,bus_13,0.5,100.0,20.0,inf,60.927072104349065,36.85539018626507,99.0299662635142,99.98,-24.071681918083996,0.9500337364858069
8,bus_13,0.5,100.0,30.0,30.0,67.04272037404981,34.89296256542366,99.75894729764804,99.93537175341713,-32.14975780862615,0.17642445576909438
8,bus_13,0.5,100.0,30.0,40.0,61.2877163423025,14.638335418335014,99.74500196355254,81.36236050306088,-46.649380923967485,-18.382641460491655
8,bus_13,0.5,100.0,30.0,inf,65.01378705241217,30.701788141205387,99.98,75.46431884284108,-34.311998911206786,-24.515681157158923
8,bus_13,0.5,100.0,40.0,30.0,65.30792576679207,28.53581643818809,79.07574374713586,79.33960701688511,-36.772109328603975,0.2638632697492511
8,bus_13,0.5,100.0,40.0,40.0,65.3293056988834,38.7365293784112,99.98,99.98,-26.592776320472204,0.0
8,bus_13,0.5,100.0,40.0,inf,65.01411280707711,44.669843214321645,99.93447102603437,95.36886004311027,-20.344269592755467,-4.565610982924099
8,bus_13,0.5,100.0,inf,30.0,65.34805024407024,67.19505418883888,99.69647705751868,99.98,1.8470039447686446,0.28352294248132637
8,bus_13,0.5,100.0,inf,40.0,65.34487391281887,18.526614566154787,99.98,77.1275982093046,-46.81825934666408,-22.85240179069541
8,bus_13,0.5,100.0,inf,inf,61.9075510491642,35.335360931353044,99.98,85.80678263240237,-26.572190117811154,-14.17321736759763
8,bus_13,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_13,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,100.0,20.0,30.0,67.2132610832066,36.61597017025622,99.98,99.98,-30.597290912950385,0.0
8,bus_19,0.5,100.0,20.0,40.0,65.31642202321576,91.35455278643562,99.98,99.98,26.038130763219854,0.0
8,bus_19,0.5,100.0,20.0,inf,69.2629626485325,32.71077919293721,99.8430230760067,99.32995218466125,-36.552183455595284,-0.5130708913454498
8,bus_19,0.5,100.0,30.0,30.0,61.399838821765364,38.57770020324773,99.98,99.98,-22.822138618517634,0.0
8,bus_19,0.5,100.0,30.0,40.0,65.26088830344858,28.57986053307323,99.98,95.85775541520123,-36.68102777037535,-4.1222445847987785
8,bus_19,0.5,100.0,30.0,inf,65.1341949042824,34.639628787304,99.98,99.98,-30.494566116978397,0.0
8,bus_19,0.5,100.0,40.0,30.0,63.29549893810764,18.624929084769594,99.98,96.40273918717327,-44.67056985333805,-3.5772608128267365
8,bus_19,0.5,100.0,40.0,40.0,63.25666783185162,65.00089055179346,99.98,99.98,1.7442227199418383,0.0
8,bus_19,0.5,100.0,40.0,inf,63.39795338761487,40.82523926659098,99.85763026048517,87.45791905433946,-22.572714121023893,-12.39971120614571
8,bus_19,0.5,100.0,inf,30.0,65.06970332632119,36.76015750778203,99.98,95.54559147637566,-28.309545818539156,-4.434408523624342
8,bus_19,0.5,100.0,inf,40.0,65.27984933797897,14.316181736963907,99.98,99.86859051237383,-50.96366760101507,-0.11140948762617597
8,bus_19,0.5,100.0,inf,inf,61.9075510491642,72.06947745414776,99.98,99.74386871414156,10.16192640498356,-0.23613128585844834
8,bus_19,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_19,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,100.0,20.0,30.0,61.12520509442385,18.494895750947794,99.98,91.67802589565883,-42.63030934347606,-8.30197410434117
8,bus_25,0.5,100.0,20.0,40.0,67.29675755476462,30.73761133396673,99.98,99.3971620303491,-36.5591462207979,-0.5828379696509103
8,bus_25,0.5,100.0,20.0,inf,69.25333947868909,44.862931752394054,99.98,99.98,-24.39040772629503,0.0
8,bus_25,0.5,100.0,30.0,30.0,63.11022750642065,62.933804387142935,99.98,99.98,-0.1764231192777146,0.0
8,bus_25,0.5,100.0,30.0,40.0,65.1938526723579,28.49349983201407,99.98,98.84338183443336,-36.70035284034384,-1.1366181655666452
8,bus_25,0.5,100.0,30.0,inf,65.17085327693093,40.79061217393687,99.98,99.98,-24.380241102994056,0.0
8,bus_25,0.5,100.0,40.0,30.0,61.415347192326195,36.833682725494874,99.98,99.98,-24.58166446683132,0.0
8,bus_25,0.5,100.0,40.0,40.0,65.19610974646962,28.73435556748378,99.88444866353713,99.98,-36.461754178985835,0.09555133646287572
8,bus_25,0.5,100.0,40.0,inf,65.10663073761377,26.634914709323432,99.98,61.15725056019827,-38.47171602829034,-38.82274943980173
8,bus_25,0.5,100.0,inf,30.0,64.97574162714712,61.18873974461461,99.98,99.98,-3.7870018825325076,0.0
8,bus_25,0.5,100.0,inf,40.0,63.29657354874454,75.12123845495024,99.81288596878356,95.87404700928543,11.824664906205705,-3.9388389594981277
8,bus_25,0.5,100.0,inf,inf,61.9075510491642,53.614039991186694,99.98,99.98,-8.293511057977504,0.0
8,bus_25,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,1000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,2000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
8,bus_25,0.5,5000.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,100.0,20.0,30.0,63.25647885891752,61.035220429289694,99.98,60.96645397579499,-2.2212584296278237,-39.01354602420501
9,bus_01,0.5,100.0,20.0,40.0,63.392146360298206,22.60691172338436,99.98,93.67025708685512,-40.78523463691384,-6.309742913144888
9,bus_01,0.5,100.0,20.0,inf,65.08545555218824,42.68693932824785,99.98,99.86883241438512,-22.398516223940383,-0.11116758561487927
9,bus_01,0.5,100.0,30.0,30.0,67.17452419598864,30.69295853418731,99.98,81.41879893654647,-36.481565661801326,-18.561201063453538
9,bus_01,0.5,100.0,30.0,40.0,67.15565545110935,44.95233268335905,99.98,99.98,-22.2033227677503,0.0
9,bus_01,0.5,100.0,30.0,inf,63.370305348929826,65.09668823001836,99.98,99.98,1.7263828810885329,0.0
9,bus_01,0.5,100.0,40.0,30.0,63.302732340082144,30.666461414174663,99.98,91.65484396300788,-32.63627092590748,-8.325156036992126
9,bus_01,0.5,100.0,40.0,40.0,63.34544781854425,20.639492160944826,99.98,81.30890431411088,-42.705955657599425,-18.671095685889128
9,bus_01,0.5,100.0,40.0,inf,65.05795059706949,46.939736254587864,99.98,99.98,-18.11821434248163,0.0
9,bus_01,0.5,100.0,inf,30.0,65.02068886864515,30.555957958465797,99.98,95.28575589095198,-34.464730910179355,-4.694244109048029
9,bus_01,0.5,100.0,inf,40.0,63.26091352302969,16.54377038704473,99.93136114392475,77.25306366909702,-46.71714313598496,-22.67829747482773
9,bus_01,0.5,100.0,inf,inf,61.9075510491642,71.99784637066654,99.98,99.94625466997131,10.090295321502339,-0.03374533002869384
9,bus_01,0.5,500.0,20.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,20.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,20.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,30.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,30.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,30.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,40.0,30.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,40.0,40.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,40.0,inf,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,inf,30.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,inf,40.0,99.98,99.98,99.98,99.98,0.0,0.0
9,bus_01,0.5,500.0,inf,inf,99.98,99.98,99.98,99.98,0.0,0.0
