trip,trip_time_ms,k_ibr,Rf,kappa_n,model,ddr
True,20.0,1.0313808995055307,0.14300005419489498,1.0000000000000104,pv_2param,1.1402234310053057e-16
True,20.0,0.8361462983342349,0.13004482459011885,1.0000000000000027,pv_2param,6.937731535158465e-17
True,20.0,0.46636592474566396,0.12756774943643412,1.0485738512347387,pv_2param,5.5267613674005073e-17
True,20.0,0.3586094914849218,0.16034643265104653,1.0000000000000016,pv_2param,1.0828754143560672e-16
True,20.0,1.017887630578197,0.05796963662989692,1.0000000000000082,pv_2param,4.1103028029634496e-17
True,20.0,1.0890106534753328,0.10264202462301596,1.0000000000000022,pv_2param,0.0
True,20.0,0.3551230532429884,0.03172644312048867,1.023348966916128,pv_2param,0.0
True,20.0,0.7768002626520043,0.17438232289502195,1.0478971713668357,pv_2param,5.0149394079108416e-17
True,20.0,1.3073306041288426,0.13910318738442567,1.000000000000023,pv_2param,1.2874427084372423e-16
True,20.0,0.3001906690406958,0.14813817578656735,1.046924114953775,pv_2param,6.107119003757268e-17
True,20.0,0.4780952914721314,0.0022817362937838093,1.0000000000000027,pv_2param,1.2043462673031011e-16
True,20.0,0.8435863609423007,0.1079400409080257,1.0000000000000064,pv_2param,6.416307681634971e-17
True,20.0,0.7919839405695364,0.06108047178687224,1.0000000000000053,pv_2param,1.0725471500153976e-16
True,20.0,0.9720621270224725,0.1985776293202289,1.0000000000000098,pv_2param,0.0
True,20.0,1.1597111212891036,0.09967290490039847,1.0000000000000049,pv_2param,8.063974728086697e-17
True,20.0,1.4729608905329028,0.13376807410643254,1.0000000000000149,pv_2param,7.59003999024357e-17
True,20.0,0.5526163276990479,0.1592794720686773,1.0000000000000007,pv_2param,0.0
True,20.0,1.3344707496922312,0.19731802349659416,1.000000000000023,pv_2param,8.620495926112749e-17
True,20.0,0.5407200579118533,0.1576868693314064,1.0562781240506023,pv_2param,9.801117150710463e-17
True,20.0,1.2917137556348224,0.16535064508423256,1.000000000000002,pv_2param,0.0
True,20.0,1.0043477551728743,0.13557535266868556,1.015427073450561,pv_2param,8.737481477843191e-17
True,20.0,1.4210022032923244,0.04474398029441873,1.0000000000000169,pv_2param,9.949305899542848e-17
True,20.0,1.0562944082597459,0.07256382206120353,1.0000000000000093,pv_2param,0.0
True,20.0,0.8523574452899054,0.02576373902518783,1.0000000000000127,pv_2param,0.0
True,20.0,1.2455638162215819,0.12171906294562554,1.0742759903876822,pv_2param,5.1393597003253747e-17
True,20.0,1.458878852242302,0.10598195146676624,1.0427144481195485,pv_2param,6.570156016298463e-17
True,20.0,0.382291312731203,0.167892979640486,1.000000000000002,pv_2param,1.8633701748591054e-17
True,20.0,1.0472214290687203,0.003122756797316262,1.0000000000000064,pv_2param,4.963594132083639e-17
True,20.0,1.2262052597502702,0.1273479208063538,1.0569994019247797,pv_2param,5.290136644763234e-17
True,20.0,0.5441945194360744,0.11267491088908757,1.0313893759831054,pv_2param,5.514029557904354e-17
True,20.0,1.1913568130562442,0.18735675193530602,1.0087546596390833,pv_2param,6.196541829230816e-17
True,20.0,0.35028229122670695,0.05176823177269588,1.000000000000001,pv_2param,1.807506004402495e-16
True,20.0,1.0217695178410995,0.03201374694050194,1.0000000000000127,pv_2param,6.500222010473566e-17
True,20.0,1.1411806997903808,0.06427294094324572,1.0000000000000044,pv_2param,6.369210067601712e-17
True,20.0,1.0743995590056397,0.08977893104171937,1.0000000000000158,pv_2param,7.76851369911843e-17
True,20.0,1.0967559410188927,0.13293262468302536,1.0000000000000024,pv_2param,8.820094604813171e-17
True,20.0,0.6407300032114187,0.04103992354155091,1.000630411155498,pv_2param,6.885277982942872e-17
True,20.0,0.47836222637745596,0.18948974916899108,1.0119545984985912,pv_2param,1.611426915078244e-17
True,20.0,0.5526356071024081,0.03869896956199286,1.0000000000000004,pv_2param,0.0
True,20.0,1.2236740065157232,0.03536241103832443,1.0000000000000056,pv_2param,0.0
True,20.0,0.5221514410458088,0.19282093815609072,1.0648098269452066,pv_2param,1.1131521629529432e-16
True,20.0,0.7304126242066453,0.05226840934734078,1.0000000000000064,pv_2param,1.7207633457716343e-16
True,20.0,1.2356224178334263,0.07191009020450086,1.000000000000017,pv_2param,7.777680486862662e-17
True,20.0,0.4909073355991207,0.14757908671061568,1.0355052301498215,pv_2param,2.287598783981306e-16
True,20.0,0.3748236790844387,0.12715665224856362,1.0175035252385232,pv_2param,9.355570663005739e-17
True,20.0,0.6132873678080233,0.04790329072450057,1.0000000000000056,pv_2param,6.129305590641996e-17
True,20.0,0.8192802593693569,0.0689448532384158,1.0000000000000129,pv_2param,2.6787388014239774e-17
True,20.0,1.2862191753542374,0.18206678268091134,1.000000000000002,pv_2param,8.226734020462543e-17
True,20.0,0.8011259078778847,0.18221271108730133,1.0572935218222195,pv_2param,4.894635374681553e-17
True,20.0,1.4641334902914829,0.17500455530522138,1.0000000000000044,pv_2param,0.0
True,20.0,1.0153461682191958,0.08660418219782602,1.000000000000009,pv_2param,4.283591841697481e-17
True,20.0,0.5886623291591504,0.18241667363271816,1.0712588690938352,pv_2param,1.2461849333063066e-16
True,20.0,0.4490689660022431,0.11926765124026657,1.0000000000000016,pv_2param,8.541381197601532e-17
True,20.0,0.9083680126383857,0.1226702967189432,1.0000000000000029,pv_2param,2.4056538951167328e-17
True,20.0,0.6793313882064365,0.13430569669388004,1.0004935578136227,pv_2param,7.509657755768408e-17
True,20.0,1.3476615539686778,0.0766760523830741,1.0000000000000175,pv_2param,1.2439109018934238e-16
True,20.0,1.4044702844542616,0.04285043324695357,1.0000000000000122,pv_2param,5.419420283762137e-17
True,20.0,1.301660825924522,0.11945152046411445,1.0000000000000016,pv_2param,4.091644012668341e-17
True,20.0,1.0626815884047576,0.12679394963472132,1.0288834339387514,pv_2param,0.0
True,20.0,1.3499972528138149,0.1639935136713738,1.000000000000005,pv_2param,0.0
True,20.0,0.9377436833430952,0.0979398956005879,1.0000000000000095,pv_2param,0.0
True,20.0,0.3508198772719567,0.09819119877978498,1.0333328904610597,pv_2param,3.173832829647318e-17
True,20.0,1.0358503467121976,0.1518076959422784,1.00000000000001,pv_2param,0.0
True,20.0,1.3425398298341398,0.12903697067634198,1.0409340939224416,pv_2param,7.21383765659859e-17
True,20.0,0.3941944792896042,0.0013862132983683884,1.0000000000000075,pv_2param,0.0
True,20.0,0.5878365267288082,0.08055518055953313,1.0000000000000022,pv_2param,1.975962644208147e-17
True,20.0,1.025848381946472,0.0375283494399064,1.000000000000011,pv_2param,0.0
True,20.0,1.3500790947965218,0.055903556808585525,1.000000000000001,pv_2param,5.571360189960732e-17
True,20.0,1.2834967831339792,0.04795045740558013,1.0000000000000042,pv_2param,0.0
True,20.0,0.9023339823371501,0.18723674223362946,1.0000000000000036,pv_2param,6.486660457155684e-17
True,20.0,1.0183460416728203,0.17012713147430003,1.0006840113194717,pv_2param,3.63742105562699e-17
True,20.0,0.46572137177118517,0.14036894851908288,1.0777817915819554,pv_2param,7.763989384304121e-17
True,20.0,0.4149849824468023,0.10220848835571417,1.0000000000000009,pv_2param,0.0
True,20.0,0.3514942292337637,0.12446011295058829,1.0138808666338177,pv_2param,4.5129520471976206e-17
True,20.0,1.1056021369325872,0.043643595930154634,1.0000000000000107,pv_2param,0.0
True,20.0,0.48247209738313324,0.12304735948170352,1.0437382240636466,pv_2param,5.1919796269470364e-17
True,20.0,1.2996486274726506,0.0897761441921629,1.0000000000000002,pv_2param,8.980985894208388e-17
True,20.0,0.7182239170421034,0.15581029176856434,1.000000000000005,pv_2param,0.0
True,20.0,0.6091296943560816,0.02601601010179835,1.0320001354471962,pv_2param,0.0
True,20.0,1.085180489880464,0.008901433675462212,1.0000000000000167,pv_2param,8.828099347730224e-17
True,20.0,1.0905817230040467,0.1458345728935871,1.0000000000000049,pv_2param,5.77617351895543e-17
True,20.0,0.6681602611830207,0.08961220574821023,1.000000000000012,pv_2param,5.397103150377509e-17
True,20.0,1.1126426431153893,0.10205986025392418,1.0000000000000095,pv_2param,5.003679591712944e-17
True,20.0,1.2237484182680578,0.06335575213632676,1.0000000000000016,pv_2param,0.0
True,20.0,0.6285058347510666,0.15967772213915957,1.0447364765217915,pv_2param,2.909542733701962e-16
True,20.0,1.2556630409869856,0.05151193572225868,1.000000000000008,pv_2param,0.0
True,20.0,1.3110707317196033,0.02149902235959622,1.0000000000000326,pv_2param,8.879194101496668e-17
True,20.0,1.3230881575767208,0.07508220113079352,1.0000000000000058,pv_2param,0.0
True,20.0,1.1675312470875845,0.1264895288972376,1.0000000000000024,pv_2param,9.468759690556717e-17
True,20.0,0.6328592248525897,0.011576896495951505,1.0000000000000095,pv_2param,0.0
True,20.0,0.4207374724656872,0.0033347395731602838,1.0000000000000084,pv_2param,5.666001906688025e-17
True,20.0,0.5930458498054937,0.15204848721427347,1.0000000000000009,pv_2param,1.0024165766184396e-16
True,20.0,0.4376133965518091,0.12480509084870116,1.0789105279061453,pv_2param,7.767215421399276e-17
True,20.0,0.5101548510412709,0.08184161288946108,1.032512602454658,pv_2param,7.98435290068825e-17
True,20.0,1.1474981454467224,0.016623761427122075,1.0000000000000207,pv_2param,0.0
True,20.0,0.6458643219528373,0.19785259821722134,1.0000000000000009,pv_2param,0.0
True,20.0,0.8936113508013095,0.13116268455818259,1.0000000000000018,pv_2param,0.0
True,20.0,1.161445021602807,0.15191104602310498,1.0000000000000022,pv_2param,0.0
True,20.0,1.0323813285434147,0.1150949685259568,1.0000000000000029,pv_2param,0.0
True,20.0,1.1835802729448506,0.10478900996061134,1.0000000000000056,pv_2param,9.633280109420868e-17
True,20.0,1.3658451244100442,0.07331262251551843,1.000000000000008,pv_2param,6.831482097058307e-17
True,20.0,1.2421096635382085,0.18099002606239725,1.0000000000000044,pv_2param,5.4823710431640005e-17
True,20.0,1.220978015163135,0.08172421989019418,1.0000000000000104,pv_2param,0.0
True,20.0,1.1759821353442765,0.06346595297227985,1.0000000000000009,pv_2param,0.0
True,20.0,0.3196817454768213,0.07705540888571974,1.0002321300572845,pv_2param,0.0
True,20.0,0.6552415729895089,0.11096021307471748,1.1530850742631935,pv_2param,7.250136268415014e-17
True,20.0,1.0177192622035125,0.16479845208549138,1.0614878815430702,pv_2param,3.1155413476147193e-16
True,20.0,0.835461782405384,0.022080010560212294,1.0000000000000073,pv_2param,6.294377304706104e-17
True,20.0,0.9766951974222837,0.022799178192805015,1.0000000000000153,pv_2param,9.209406030956527e-17
True,20.0,0.7129005241167827,0.01763763837382686,1.0000000000000002,pv_2param,1.5106134783529955e-16
True,20.0,1.1834501187549116,0.15965666665355527,1.0000000000000073,pv_2param,0.0
True,20.0,0.3533380232024748,0.011394603135002691,1.0000000000000016,pv_2param,8.727399433817026e-17
True,20.0,0.33822596983861936,0.052395433674315386,1.0021887866279788,pv_2param,0.0
True,20.0,0.7488050556852427,0.0587917193374484,1.000000000000014,pv_2param,9.036466933095396e-17
True,20.0,0.8083112051500203,0.008115692416752696,1.0000000000000187,pv_2param,1.2738485000729667e-16
True,20.0,1.001417130947568,0.07626323049319161,1.000000000000003,pv_2param,8.781064770752879e-17
True,20.0,0.8739480770326093,0.02463697634563469,1.0000000000000193,pv_2param,8.253036296090922e-17
True,20.0,1.1974934907732422,0.16228208952159287,1.0589381755801952,pv_2param,2.9448546090232e-17
True,20.0,0.41100395292270664,0.06035971796146933,1.034684211485658,pv_2param,1.745109503240271e-16
True,20.0,0.49909937129788184,0.0549959591189455,1.0000000000000069,pv_2param,1.5404159381285214e-16
True,20.0,1.2439274373013454,0.03130313658983948,1.0615457340100878,pv_2param,7.162556174559946e-17
True,20.0,0.3957535974608035,0.015295289408130942,1.000000000000004,pv_2param,8.17631483544109e-17
True,20.0,1.3156390147999486,0.03196150302509806,1.000000000000005,pv_2param,8.072086627522467e-17
True,20.0,0.8016459872011992,0.03162460581300299,1.0000000000000022,pv_2param,7.745493348352449e-17
True,20.0,0.6170280406346826,0.01231976560382251,1.0000000000000049,pv_2param,8.335317845577936e-17
True,20.0,1.3435426710068283,0.017252602848080747,1.0000000000000182,pv_2param,0.0
True,20.0,0.45278032611248564,0.036374351066619307,1.0453934172158763,pv_2param,1.3583796425817924e-16
True,20.0,0.6207492848409987,0.17359616335508013,1.0000000000000022,pv_2param,8.985231494872504e-17
True,20.0,1.3516084192564881,0.17715606592466304,1.0000000000000016,pv_2param,9.068043688890744e-17
True,20.0,0.3846852441753659,0.08857216168430765,1.0055096859456238,pv_2param,7.698364390025631e-17
True,20.0,1.4488793997729823,0.07148129963963146,1.0000000000000178,pv_2param,0.0
True,20.0,1.444428452598884,0.16283206374324938,1.0000000000000033,pv_2param,8.055897185964105e-17
True,20.0,0.45369394747195535,0.18774553844735606,1.0000000000000022,pv_2param,7.404408491779496e-17
True,20.0,0.7814070120546596,0.19563917839877992,1.0000000000000013,pv_2param,8.577041996818965e-17
True,20.0,1.357290890686377,0.14153980751346537,1.0000000000000095,pv_2param,0.0
True,20.0,0.7206138439832643,0.04260021319550931,1.0000000000000082,pv_2param,0.0
True,20.0,0.5512213035130333,0.062299734262813704,1.0750672381723534,pv_2param,7.028988213087251e-17
True,20.0,1.4506116764878594,0.1169453462074312,1.0000000000000007,pv_2param,8.518202438356401e-17
True,20.0,0.31436677453259,0.05238031290052972,1.0006737229061307,pv_2param,4.674111909579835e-17
True,20.0,0.4156508487395726,0.00681384425556586,1.0000000000000036,pv_2param,0.0
True,20.0,1.3054868801099309,0.02052983341034751,1.0000000000000184,pv_2param,0.0
True,20.0,0.7248104048211755,0.007523600936415598,1.0000000000000058,pv_2param,4.0665569237089734e-17
True,20.0,1.0807399271509825,0.17990844897982095,1.0086849730927063,pv_2param,0.0
True,20.0,0.7782996383752658,0.05786262242929259,1.0000000000000124,pv_2param,0.0
True,20.0,0.674460003262622,0.16390597983152033,1.0076902110708945,pv_2param,1.009101059237954e-16
True,20.0,0.9379823390875244,0.17734255737497107,1.000000000000005,pv_2param,2.0483882708337277e-17
True,20.0,1.0772557426862266,0.01848974537901482,1.0000000000000109,pv_2param,6.621855872122134e-17
True,20.0,1.4654353676271097,0.013370102482270685,1.0000000000000113,pv_2param,7.041890656035708e-17
True,20.0,1.2937762624389872,0.17739512764192028,1.0000000000000007,pv_2param,0.0
True,20.0,0.5074703083328271,0.16412270943173343,1.000000000000002,pv_2param,0.0
True,20.0,0.44608587767983554,0.12501215434172,1.000000000000007,pv_2param,0.0
True,20.0,1.3677115162833673,0.0356697323052241,1.0000000000000036,pv_2param,0.0
True,20.0,0.721116562546384,0.09791839119030202,1.0000000000000038,pv_2param,7.108515840974587e-17
True,20.0,0.34364038784549195,0.15418201820069474,1.0567133522219168,pv_2param,6.070111899790569e-17
True,20.0,1.494140152572312,0.09620165050947814,1.000000000000004,pv_2param,6.477374420624811e-17
True,20.0,1.340072749043997,0.1700708593788905,1.0000000000000075,pv_2param,0.0
True,20.0,0.696002280696506,0.12050380750121648,1.0000000000000027,pv_2param,0.0
True,20.0,0.9665460172655176,0.08371729971289604,1.0000000000000056,pv_2param,4.9516934962203275e-17
True,20.0,0.9146671625684191,0.09865378572290454,1.0000000000000018,pv_2param,0.0
True,20.0,1.1560925410902807,0.015162979835235424,1.0000000000000062,pv_2param,2.6468652889224394e-17
True,20.0,0.8258108964034345,0.15801313619962715,1.000000000000001,pv_2param,3.773927524585756e-17
True,20.0,0.9495478412923322,0.11669195424330514,1.0000000000000069,pv_2param,0.0
True,20.0,0.7515368506746191,0.07799256908737986,1.0000000000000064,pv_2param,2.7021615583116356e-17
True,20.0,1.465991675714177,0.18131971390151524,1.000000000000001,pv_2param,9.10987243617857e-17
True,20.0,1.3161438239062413,0.19888086276955985,1.0160458270315447,pv_2param,1.856747102746442e-16
True,20.0,1.0344266310071333,0.15502653843534075,1.0000000000000027,pv_2param,1.2983211740713647e-16
True,20.0,1.448071125380307,0.018240433772678744,1.0000000000000044,pv_2param,9.156489544661097e-17
True,20.0,0.6483589288152178,0.16026835221186642,1.045990270688026,pv_2param,8.030041703777725e-17
True,20.0,1.1561981448218648,0.1797604932554372,1.0057879490932868,pv_2param,0.0
True,20.0,0.7002587821744259,0.10543093251111801,1.0241173156612755,pv_2param,7.568493458781444e-17
True,20.0,1.1166673654540906,0.1847825063654915,1.0000000000000036,pv_2param,0.0
True,20.0,0.7793701759069112,0.02799510366250868,1.0000000000000007,pv_2param,0.0
True,20.0,0.9604415838560438,0.0806033066407528,1.0000000000000142,pv_2param,5.694849472007004e-17
True,20.0,1.0903757836883063,0.002961192118957956,1.000000000000015,pv_2param,5.3118299494944555e-17
True,20.0,0.7181992324209083,0.14773672130620177,1.045995459983166,pv_2param,7.78081721722004e-17
True,20.0,1.1540355599622882,0.11020756097132262,1.000000000000001,pv_2param,0.0
True,20.0,0.6042249390509306,0.0405324775114055,1.0000000000000187,pv_2param,6.056054591524768e-17
True,20.0,1.2442870305137417,0.13824071510613703,1.0000000000000107,pv_2param,5.2702965630812137e-17
True,20.0,1.3089001009880141,0.0942849207387432,1.000000000000018,pv_2param,8.612251351250625e-17
True,20.0,1.3454251777966888,0.1800698135035254,1.0110552446626848,pv_2param,6.455466870693971e-17
True,20.0,1.4338243734348572,0.18955033338639865,1.000000000000008,pv_2param,4.8488992706043846e-17
True,20.0,0.9591502538185421,0.0540099932716595,1.000000000000011,pv_2param,7.129734536635113e-17
True,20.0,1.1104421546072911,0.012505172708227597,1.0000000000000069,pv_2param,5.751056422773387e-17
True,20.0,0.6852428083240222,0.010148129449028633,1.0000000000000064,pv_2param,6.874360863970343e-17
True,20.0,0.32909879510654966,0.002170509063207904,1.0125921191848495,pv_2param,3.4993949784890845e-17
True,20.0,0.933615207554874,0.08352946633511688,1.0000000000000018,pv_2param,8.813704087524102e-17
True,20.0,1.3277916163186814,0.13927840423876042,1.0123539719295138,pv_2param,8.733337089644853e-17
True,20.0,0.6528507662623872,0.1901717016368911,1.0000000000000058,pv_2param,4.889282959477371e-17
True,20.0,1.4128550037742926,0.14533225780460995,1.0000000000000042,pv_2param,0.0
True,20.0,0.9201597684688871,0.12853188353777525,1.0272047374973423,pv_2param,8.14310452573356e-18
True,20.0,1.3572527878306646,0.1810074266623296,1.00000000000001,pv_2param,5.901991535137843e-17
True,20.0,1.0990354199309766,0.036173042607659855,1.046098083397416,pv_2param,0.0
True,20.0,0.9353197558737887,0.1006298049167334,1.0000000000000018,pv_2param,0.0
True,20.0,1.3923511915683722,0.1810616677638592,1.0000000000000013,pv_2param,9.786487572151443e-17
True,20.0,0.7902875347141225,0.0988540415463602,1.0000000000000047,pv_2param,7.200678235988966e-17
True,20.0,1.3744804266552704,0.026367630445506808,1.0000000000000255,pv_2param,4.6939440799666975e-17
True,20.0,1.0291761111606776,0.10849134009831801,1.00000000000001,pv_2param,9.406470821806692e-17
True,20.0,0.6939183781682372,0.11134272558602708,1.0000000000000016,pv_2param,0.0
True,20.0,1.3392147142874682,0.07924915634343821,1.0000000000000053,pv_2param,9.162268040363865e-17
True,20.0,1.2252037844305728,0.04089857098747871,1.000000000000005,pv_2param,5.036471963424494e-17
True,20.0,1.4437764675806941,0.0015450285463472603,1.0000000000000169,pv_2param,3.463579101529023e-17
True,20.0,0.789831260222642,0.03630343836956729,1.0000000000000027,pv_2param,7.15053573008742e-17
True,20.0,0.6435418444098424,0.006083610039390619,1.000000000000005,pv_2param,8.350668416703284e-17
True,20.0,1.1145335943726455,0.1822340101661083,1.0349074694172125,pv_2param,9.5364966337852e-17
True,20.0,1.0941298031682067,0.13761856676546722,1.1698680425414059,pv_2param,1.878002080620158e-16
True,20.0,1.4036792630254187,0.18795516280707075,1.0000000000000062,pv_2param,5.351684140991632e-17
True,20.0,0.5779500015892834,0.08222488810227083,1.0000000000000022,pv_2param,0.0
True,20.0,0.9314790477259083,0.013450376421524758,1.0000000000000047,pv_2param,1.3708274468780822e-16
True,20.0,0.5295597958176621,0.1296499370578533,1.0000000000000036,pv_2param,0.0
True,20.0,1.314994139341287,0.18727969323734794,1.0101061963342135,pv_2param,4.0718067839017413e-17
True,20.0,0.8030506909107071,0.08049695454701417,1.0000000000000138,pv_2param,0.0
True,20.0,0.5575608661312834,0.17798811494123024,1.0156364207383382,pv_2param,4.5740807681626455e-17
True,20.0,0.8013765823314796,0.0037385306775248543,1.0000000000000018,pv_2param,1.4619493876985249e-16
True,20.0,1.022321227286831,0.10202525287016771,1.000000000000021,pv_2param,0.0
True,20.0,0.8760006320517555,0.06936123216502743,1.0000000000000009,pv_2param,0.0
True,20.0,0.6042077515544162,0.18173857999108883,1.0322123894268957,pv_2param,2.81794938442221e-17
True,20.0,0.9883746010767285,0.1874535539717711,1.0000000000000018,pv_2param,0.0
True,20.0,0.8630922720759284,0.1258699305196971,1.0000000000000022,pv_2param,0.0
True,20.0,1.0703587319708954,0.0978934461289117,1.0461306019976213,pv_2param,6.006956702286733e-17
True,20.0,0.9644429441788887,0.05877170143510842,1.0000000000000109,pv_2param,0.0
True,20.0,1.206520171751151,0.18398777694186527,1.047169339287332,pv_2param,1.520808731677887e-16
True,20.0,1.1976092803800449,0.05703112610789627,1.000000000000001,pv_2param,7.630989073869221e-17
True,20.0,0.7531059316133333,0.11751970750565835,1.0000000000000013,pv_2param,6.763423477839754e-17
True,20.0,1.0511665462476911,0.12097409911378604,1.0000000000000042,pv_2param,1.0268388487489158e-16
True,20.0,1.1418684616479842,0.08690572072191519,1.0000000000000138,pv_2param,8.364277127856116e-17
True,20.0,0.6988691570779131,0.06336077554750195,1.0097435237463124,pv_2param,0.0
True,20.0,1.292415483414688,0.06271422430312457,1.0000000000000013,pv_2param,5.892705369563712e-17
True,20.0,1.2659407848225326,0.08763054883723241,1.0029061865769677,pv_2param,8.769791444662859e-17
True,20.0,1.4528152159474037,0.005304881500530123,1.0000000000000158,pv_2param,1.0667779043757209e-16
True,20.0,1.155721100001691,0.1395982619034794,1.0000000000000027,pv_2param,1.267425109595206e-16
True,20.0,1.4807149965915438,0.04162090028091865,1.0000000000000204,pv_2param,4.1297539857951314e-17
True,20.0,0.729621571058845,0.17813399705395022,1.0754471574484556,pv_2param,0.0
True,20.0,0.5100978002269119,0.10271147740987506,1.000000000000001,pv_2param,0.0
True,20.0,0.7677486777655476,0.05990696851375579,1.0000000000000002,pv_2param,5.46788024937726e-17
True,20.0,1.2355046968855792,0.004497277520074072,1.0000000000000084,pv_2param,2.3499594631016224e-17
True,20.0,1.2986216935915527,0.023022750757035772,1.000000000000045,pv_2param,0.0
True,20.0,1.4667351739142993,0.06456599546863764,1.0073908692849562,pv_2param,7.10379614842147e-17
True,20.0,1.4662699222664266,0.12632102135118065,1.0000000000000009,pv_2param,0.0
True,20.0,0.6104752853545607,0.04841034184885458,1.0000000000000087,pv_2param,0.0
True,20.0,0.8720852112248254,0.028383427697083376,1.0000000000000102,pv_2param,4.05853214035959e-17
True,20.0,0.9893294959275531,0.04891837569637414,1.0000000000000149,pv_2param,6.977891753653081e-17
True,20.0,0.8732757900265384,0.06629335666732626,1.0000000000000078,pv_2param,9.515339440191465e-17
True,20.0,1.110472126863531,0.19112646356900906,1.0000000000000042,pv_2param,5.5229772076537535e-17
True,20.0,0.6098846668055694,0.06820157102172474,1.0000000000000029,pv_2param,4.833782572923693e-17
True,20.0,1.0068981199593556,0.11928299094356679,1.0077107329348602,pv_2param,7.88116117374197e-17
True,20.0,0.7697139066277459,0.19086669724770663,1.0000000000000142,pv_2param,0.0
True,20.0,0.505399389238703,0.0233809341557514,1.0476506757750756,pv_2param,5.84473741784228e-17
True,20.0,1.4567851249729005,0.05247010783919222,1.0000000000000413,pv_2param,1.037192130104351e-16
True,20.0,0.5312338282378635,0.10348142126482174,1.0000000000000022,pv_2param,8.022804700991163e-17
True,20.0,0.6461420940623983,0.19590780032509725,1.0008757845573863,pv_2param,5.942704556174842e-18
True,20.0,0.9074264137526871,0.04484376820760416,1.0000000000000142,pv_2param,1.3362429209430775e-16
True,20.0,1.30426350581852,0.17636708708098095,1.000000000000007,pv_2param,0.0
True,20.0,1.2810592990528267,0.028974870716215673,1.0000000000000067,pv_2param,4.979295671126978e-17
True,20.0,1.1854322289422048,0.02608273436257809,1.000000000000001,pv_2param,6.180603658786061e-17
True,20.0,0.4437289889866373,0.19759654973104285,1.0000000000000018,pv_2param,5.069752201441859e-17
True,20.0,1.249549637689494,0.19103694702724364,1.013397095447939,pv_2param,1.5686662174981358e-16
True,20.0,0.46955312698186746,0.002038358154169462,1.0000000000000033,pv_2param,7.846358014146398e-18
True,20.0,0.5577601143398885,0.16570850547505486,1.0000000000000022,pv_2param,0.0
True,20.0,1.1440222173539316,0.11643125788342548,1.0000000000000002,pv_2param,8.962102312577439e-17
True,20.0,0.5894747913367928,0.09306812647361379,1.0047308177636758,pv_2param,4.678180003963441e-17
True,20.0,1.3334398122778905,0.04413640697840418,1.0000000000000022,pv_2param,4.954334883338699e-17
True,20.0,1.3091776404655988,0.07683229695346201,1.0000000000000175,pv_2param,6.901254984244081e-17
True,20.0,0.9131995322987627,0.1746789786598323,1.1730489693964576,pv_2param,9.875164327857616e-17
True,20.0,1.0151594189379949,0.1189903889320235,1.0000000000000024,pv_2param,1.9349718731996242e-16
True,20.0,0.9351702075916002,0.11921797362274561,1.0050998099091197,pv_2param,6.457820484954086e-17
True,20.0,1.0073548910026306,0.1325871707632438,1.0000000000000036,pv_2param,1.0560761953241356e-16
True,20.0,1.2682120566378983,0.18534427412485185,1.0174472815692164,pv_2param,5.710139363809802e-17
True,20.0,0.47237719478010876,0.01223692525056257,1.0000000000000058,pv_2param,0.0
True,20.0,1.1923554001174461,0.04072019252970571,1.0000000000000169,pv_2param,0.0
True,20.0,0.7186535355079217,0.08520465323980918,1.0000000000000027,pv_2param,6.129466599361721e-17
True,20.0,0.3299010889890524,0.11418653481525615,1.0664610339577858,pv_2param,6.731907653750256e-17
True,20.0,0.3138821092749616,0.04351279726422457,1.0000000000000033,pv_2param,0.0
True,20.0,0.56388826536201,0.11477626973593624,1.0558798147807975,pv_2param,7.512666350675794e-17
True,20.0,0.64055404064681,0.057198140914894086,1.1051727862240255,pv_2param,5.3583454172531984e-17
True,20.0,0.3680383449461015,0.14031397637731444,1.0105937527608988,pv_2param,2.0601944917435076e-16
True,20.0,0.7781268327375293,0.12031472847017549,1.000000000000004,pv_2param,2.811419529808696e-17
True,20.0,1.1209942011025793,0.028955882730233553,1.0211446757751648,pv_2param,1.0749000163054279e-16
True,20.0,1.3780685631348095,0.0880521478586563,1.000000000000024,pv_2param,1.1842341400197012e-16
True,20.0,0.6067607835676707,0.06830630558616195,1.0000000000000129,pv_2param,6.261142192043099e-17
True,20.0,0.5048630355607637,0.19241068401202666,1.0737014593457919,pv_2param,1.5055232645017624e-16
True,20.0,0.8885980440030463,0.09070905636503307,1.0000000000000036,pv_2param,0.0
True,20.0,1.067372882318335,0.19574978587947198,1.0023499239713474,pv_2param,0.0
True,20.0,0.9923300928731005,0.11466824827554985,1.0461116974102336,pv_2param,4.732852656055866e-17
True,20.0,0.4730544061795716,0.017031521218566083,1.0006198693387875,pv_2param,0.0
True,20.0,1.0214979900627867,0.03812110294221321,1.0000000000000078,pv_2param,3.3453157927622914e-17
True,20.0,1.0713290694364848,0.11751275231369314,1.0042513222225877,pv_2param,9.042943420847236e-17
True,20.0,0.6810351358527058,0.10979009633898609,1.0000000000000024,pv_2param,3.439446160503141e-17
True,20.0,1.0477734000319654,0.06541726570806372,1.003977030740363,pv_2param,1.4980065363221488e-16
True,20.0,0.934571186695278,0.11897527487511639,1.0571844871085652,pv_2param,0.0
True,20.0,0.8129294639393265,0.1309049996511432,1.0000000000000018,pv_2param,7.28659738200627e-17
True,20.0,1.027972510251168,0.05630324485384639,1.0000000000000053,pv_2param,0.0
