decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,20.0,True,TRIP,0.8729210238799905,0.8398710702084592,0.11087635873893188,279.3243945064447
TRIP,20.0,False,TRIP,0.7512036882012452,0.8982114993658479,0.48510508630306287,102.28891744287132
TRIP,80.0,False,TRIP,0.8891672884514904,0.8763408271354913,0.19607624285255632,53.8038795416896
TRIP,20.0,True,TRIP,0.8791843890009065,0.9655292821369181,0.12372017074357056,290.75643812677913
TRIP,40.0,False,TRIP,0.8159808922433818,0.8421533921163484,0.35237351874310474,11.805325558276895
TRIP,40.0,False,TRIP,0.7475182692619329,0.7533962134069618,0.5252911341450097,244.4539724664296
TRIP,20.0,False,CTALARM,0.8379135528821695,0.7643746112238644,0.18871901826747778,171.32912788936943
TRIP,60.0,False,TRIP,0.8358930459112816,0.9538169676577872,0.5054273006921955,27.10775002565599
TRIP,20.0,False,TRIP,0.7619346247130123,0.7026162862669336,0.3233825767697499,247.88203998238654
TRIP,20.0,False,TRIP,0.831662320889613,0.9607391085990501,0.28264090626737126,173.83467124752855
TRIP,40.0,False,TRIP,0.824673762498013,0.7166764256811954,0.2516646076953184,309.63647888796464
TRIP,40.0,True,TRIP,0.8860124111477484,0.8174975404268217,0.10190667572362189,75.10749447985354
TRIP,20.0,False,TRIP,0.8417898262029003,0.9400528682336887,0.23284363679445924,0.8278458605404726
TRIP,140.0,False,TRIP,0.8791846067298387,0.8222846130467196,0.6154760714392373,46.97525443028359
TRIP,20.0,True,TRIP,0.8944731570040627,0.9467044561162158,0.07151684713044106,97.0596118158788
TRIP,20.0,False,TRIP,0.6048997513779899,0.7300896503577349,0.6708100105712619,234.80797262954223
TRIP,20.0,True,TRIP,0.8899172418659169,0.8534626679305559,0.07524756924147252,130.55156190568644
TRIP,80.0,False,TRIP,0.8810600650144649,0.8747422053997027,0.2534221496095477,42.56888878990597
TRIP,20.0,False,TRIP,0.7889368897006367,0.9672605791711724,0.4244143216603809,353.3664467410793
TRIP,120.0,False,TRIP,0.8587529757136831,0.728086421901758,0.586488982525704,38.961880276139105
TRIP,20.0,True,TRIP,0.8771292353818069,0.8015802055848993,0.10050797265180278,127.8433234919965
TRIP,20.0,True,TRIP,0.8807031468666242,0.8978044284690515,0.0987715568409023,315.5775323370212
TRIP,60.0,False,TRIP,0.8520050832773618,0.9939790245580233,0.439864687263208,234.94153449065303
TRIP,20.0,False,TRIP,0.8542018369807473,0.954482297187357,0.20492264268334454,115.12724826317492
TRIP,20.0,False,TRIP,0.7769028388710175,0.9539485185087668,0.45115146791259325,349.32484067173493
TRIP,20.0,False,TRIP,0.7047362633849394,0.8551547588274364,0.5744082420506715,180.39547955078405
TRIP,40.0,True,TRIP,0.8993537604104003,0.8692897366259494,0.053809357691281534,2.919562513028655
TRIP,20.0,False,TRIP,0.7355116415066352,0.9575740282241956,0.5911458861544477,2.2188010144812864
TRIP,20.0,True,TRIP,0.9078188613438973,0.9608876758770278,0.026309749448108963,338.7633586512264
TRIP,20.0,False,TRIP,0.7198854958645897,0.9406823696416335,0.629178329702169,101.22502697128357
TRIP,20.0,False,TRIP,0.7003456556953475,0.9455713825553727,0.6829326991200222,292.34338777298456
